# Sat Mar 29 10:41:58 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 2 0.00379425 2 0 0.000287274 
9000 1 0 1 0 0 
10000 2 0.00701383 2 0 0.000574548 
11000 2 0.0156388 2 0 0.00143678 
12000 2 0.55702 2 0 0.129848 
13000 2 0.594424 2 0 0.143924 
14000 4 1.06045 4 0.0212583 0.242746 
15000 4 1.19037 4 0.141339 0.40046 
16000 4 1.28539 4 0.128699 0.409365 
17000 4 1.34089 4 0.143924 0.445274 
18000 4 1.17305 4 0.178684 0.452743 
19000 4 1.20233 4 0.173513 0.45102 
20000 4 1.46138 4 0.222063 0.601264 
21000 4 1.40296 4 0.135019 0.457914 
22000 4 1.37628 4 0.12755 0.443263 
23000 4 1.3977 4 0.13703 0.456765 
24000 4 1.45988 4 0.12008 0.46366 
25000 4 1.51055 4 0.0930767 0.455903 
26000 4 1.46652 4 0.0962367 0.446136 
27000 4 1.4387 4 0.110313 0.440678 
28000 4 1.54295 4 0.0907785 0.468256 
29000 4 1.65676 4 0.0858949 0.525711 
30000 4 1.49841 4 0.109451 0.464809 
31000 4 1.51156 4 0.143637 0.505602 
32000 4 1.35322 4 0.164321 0.476013 
33000 4 1.42841 4 0.179023 0.520115 
34000 4 1.54572 4 0.117782 0.492387 
35000 4 1.45713 4 0.114335 0.453605 
36000 4 1.5091 4 0.113186 0.471704 
37000 4 1.39142 4 0.10428 0.416834 
38000 4 1.46068 4 0.108015 0.446998 
39000 4 1.59495 4 0.175524 0.579718 
40000 4 1.4522 4 0.112611 0.450445 
41000 4 1.47726 4 0.103161 0.449138 
42000 4 1.56175 4 0.147701 0.533333 
43000 4 1.57397 4 0.123563 0.511494 
44000 4 1.55036 4 0.162884 0.543522 
45000 4 1.46328 4 0.145073 0.488365 
46000 4 1.6407 4 0.1264 0.544384 
47000 4 1.54637 4 0.117782 0.496696 
48000 4 1.56379 4 0.146797 0.529733 
49000 4 1.67657 4 0.139902 0.574835 
50000 4 1.64235 4 0.112037 0.532893 
51000 4 1.40563 4 0.114622 0.440678 
52000 4 1.44238 4 0.12755 0.463085 
53000 4 1.47661 4 0.155415 0.506176 
54000 4 1.42524 4 0.127837 0.455903 
55000 4 1.51658 4 0.175524 0.547544 
56000 4 1.49664 4 0.165757 0.53002 
57000 4 1.61601 4 0.173226 0.583453 
58000 4 1.50294 4 0.161828 0.528888 
59000 4 1.47075 4 0.199081 0.565929 
60000 4 1.50914 4 0.219477 0.605573 
61000 4 1.39029 4 0.205172 0.560632 
62000 4 1.36829 4 0.284401 0.682275 
63000 4 1.50866 4 0.216317 0.601839 
64000 4 1.50767 4 0.250215 0.652111 
65000 4 1.4778 4 0.178972 0.536915 
66000 4 1.41114 4 0.212583 0.572537 
67000 4 1.4577 4 0.242746 0.623959 
68000 4 1.5047 4 0.191612 0.56478 
69000 4 1.22866 4 0.223786 0.538926 
70000 4 1.30866 4 0.268314 0.62482 
71000 4 1.57023 4 0.198506 0.62166 
72000 4 1.44176 4 0.21287 0.577708 
73000 4 1.4104 4 0.175237 0.516518 
74000 4 1.3081 4 0.217754 0.546969 
75000 4 1.54165 4 0.209423 0.609882 
76000 4 1.44414 4 0.198276 0.558621 
77000 4 1.26424 4 0.167481 0.455903 
78000 4 1.30712 4 0.201379 0.516231 
79000 4 1.38054 4 0.168342 0.500144 
80000 4 1.29237 4 0.20971 0.54266 
81000 4 1.36922 4 0.193335 0.541224 
82000 4 1.36775 4 0.176961 0.507325 
83000 4 1.57013 4 0.145935 0.535191 
84000 4 1.45099 4 0.129848 0.479173 
85000 4 1.33276 4 0.155128 0.461362 
86000 4 1.36449 4 0.182706 0.522264 
87000 4 1.41345 4 0.172652 0.519104 
88000 4 1.40338 4 0.207412 0.561333 
89000 4 1.32768 4 0.215168 0.546682 
90000 4 1.35983 4 0.220339 0.559609 
91000 4 1.30977 4 0.266303 0.621948 
92000 4 1.48337 4 0.212583 0.595519 
93000 4 1.60627 4 0.165757 0.59006 
94000 4 1.5179 4 0.170641 0.549555 
95000 4 1.52721 4 0.151681 0.52054 
96000 4 1.44202 4 0.239299 0.630853 
97000 4 1.48573 4 0.159437 0.515369 
98000 4 1.51015 4 0.153117 0.518529 
99000 4 1.48097 4 0.178972 0.542086 
100000 4 1.39983 4 0.163218 0.489655 
