# Avida tasks data
# Thu Mar 27 12:32:41 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 102 
6000 1003 
7000 951 
8000 1091 
9000 986 
10000 1356 
11000 1160 
12000 1173 
13000 1162 
14000 1061 
15000 1100 
16000 1037 
17000 1102 
18000 1154 
19000 1070 
20000 1320 
21000 1191 
22000 1165 
23000 1239 
24000 1169 
25000 1372 
26000 1348 
27000 1144 
28000 1245 
29000 1064 
30000 959 
31000 1253 
32000 1221 
33000 1107 
34000 1129 
35000 995 
36000 1072 
37000 955 
38000 1012 
39000 1074 
40000 1017 
41000 891 
42000 1075 
43000 1054 
44000 1028 
45000 1172 
46000 1164 
47000 1059 
48000 1181 
49000 1098 
50000 1132 
51000 1236 
52000 1418 
53000 1309 
54000 1255 
55000 996 
56000 1174 
57000 1419 
58000 1184 
59000 1267 
60000 1243 
61000 1243 
62000 1119 
63000 1080 
64000 1054 
65000 1060 
66000 1125 
67000 1335 
68000 1159 
69000 1242 
70000 1195 
71000 1216 
72000 1360 
73000 1360 
74000 1183 
75000 1278 
76000 1171 
77000 1185 
78000 1106 
79000 1140 
80000 1144 
81000 993 
82000 1314 
83000 1188 
84000 1176 
85000 1244 
86000 1179 
87000 1285 
88000 1152 
89000 1286 
90000 1215 
91000 1204 
92000 1201 
93000 1111 
94000 1190 
95000 1222 
96000 1177 
97000 1357 
98000 1441 
99000 1879 
100000 1412 
