# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
5095758,3,8,-1,-1,7
5093555,33,55,-1,-1,1
5090114,32,10,-1,-1,0
5098816,32,47,-1,-1,5
5098312,53,44,-1,-1,0
5089396,11,0,-1,-1,3
5093051,31,18,-1,-1,1
5097023,16,42,-1,-1,7
5098845,29,45,-1,-1,7
5092148,45,40,-1,-1,7
5098238,56,48,-1,-1,3
5096083,3,46,-1,-1,3
5099211,41,35,-1,-1,4
5085304,30,55,-1,-1,7
5096507,16,32,-1,-1,3
5096394,55,53,-1,-1,3
5096543,18,47,-1,-1,3
5096343,40,17,-1,-1,2
5097725,41,48,-1,-1,1
5093434,46,36,-1,-1,1
5098742,21,24,-1,-1,6
5098149,58,54,-1,-1,0
5093486,43,33,-1,-1,0
5098997,31,16,-1,-1,6
5097526,41,21,-1,-1,5
5097946,44,40,-1,-1,7
5071567,8,6,-1,-1,0
5098704,31,14,-1,-1,7
5091919,44,15,-1,-1,3
5098213,39,29,-1,-1,3
5092948,41,29,-1,-1,7
5098221,20,54,-1,-1,5
5097804,25,46,-1,-1,2
5094821,49,4,-1,-1,4
5094838,25,42,-1,-1,4
5091370,25,9,-1,-1,4
5098610,50,41,-1,-1,0
5099058,11,2,-1,-1,3
5095268,5,52,-1,-1,3
5092823,33,8,-1,-1,0
5097448,9,8,-1,-1,4
5092395,40,16,-1,-1,1
5093262,13,53,-1,-1,4
5087208,9,28,-1,-1,2
5098691,22,33,-1,-1,5
5098763,43,54,-1,-1,5
5097915,0,23,-1,-1,0
5098303,55,45,-1,-1,4
5094367,47,5,-1,-1,7
5098779,21,47,-1,-1,7
5097229,26,35,-1,-1,2
5097695,6,46,-1,-1,2
5095733,20,8,-1,-1,1
5090606,31,34,-1,-1,3
5098947,56,14,-1,-1,2
5096702,35,2,-1,-1,2
5099220,19,13,-1,-1,2
5097639,22,14,-1,-1,6
5095231,25,11,-1,-1,1
5096690,42,42,-1,-1,3
5099182,58,24,-1,-1,4
5096115,56,0,-1,-1,3
5098929,38,47,-1,-1,3
5095587,37,28,-1,-1,6
5096308,12,28,-1,-1,1
5096744,32,35,-1,-1,3
5088095,5,12,-1,-1,1
5098279,56,23,-1,-1,3
5099131,26,39,-1,-1,1
5094104,14,16,-1,-1,4
5097080,22,10,-1,-1,7
5097777,0,28,-1,-1,0
5097450,17,41,-1,-1,2
5098147,42,36,-1,-1,1
5098231,53,38,-1,-1,0
5099023,24,29,-1,-1,2
5097500,34,54,-1,-1,4
5096967,40,9,-1,-1,7
5097436,32,54,-1,-1,1
5095571,33,13,-1,-1,6
5096187,54,34,-1,-1,6
5093665,54,47,-1,-1,1
5095170,32,9,-1,-1,4
5095475,40,12,-1,-1,5
5095511,0,16,-1,-1,1
5097916,57,58,-1,-1,6
5098472,25,44,-1,-1,2
5087184,43,31,-1,-1,0
5097583,51,47,-1,-1,4
5094164,42,13,-1,-1,5
5088979,30,32,-1,-1,5
5098160,11,25,-1,-1,7
5095545,2,36,-1,-1,4
5095686,1,41,-1,-1,2
5095135,45,55,-1,-1,0
5092866,38,23,-1,-1,1
5094775,44,32,-1,-1,2
5096664,16,41,-1,-1,7
5098767,12,16,-1,-1,3
5098148,14,44,-1,-1,4
5095693,38,54,-1,-1,4
5096153,31,26,-1,-1,3
5094183,19,9,-1,-1,6
