# Sun Apr 13 22:24:04 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 7 2.33888 7 0.35191 1.23154 
3000 7 2.28588 7 0.833668 1.79977 
4000 13 2.4752 13 1.18153 2.36082 
5000 13 2.49467 13 1.28087 2.51508 
6000 14 2.79185 14 1.29175 2.53663 
7000 16 2.97454 16 1.53625 3.04424 
8000 16 1.51774 16 1.82911 3.6547 
9000 16 1.54705 16 1.83537 3.66102 
10000 16 1.56165 16 1.83727 3.66159 
11000 16 1.78329 16 1.79101 3.57426 
12000 15 1.66341 15 1.81329 3.61678 
13000 16 1.8067 16 1.78207 3.56248 
14000 14 1.51006 14 1.82406 3.64522 
15000 16 1.53438 16 1.82489 3.64349 
16000 16 1.55033 16 1.81157 3.62281 
17000 15 1.54011 15 1.82852 3.64234 
18000 15 1.664 15 1.80173 3.5981 
19000 14 1.38478 14 1.84934 3.69319 
20000 16 1.42701 16 1.83906 3.67193 
21000 16 1.55986 16 1.81637 3.62884 
22000 15 1.39969 15 1.85739 3.70124 
23000 15 1.44473 15 1.83077 3.66016 
24000 16 1.42597 16 1.84695 3.68141 
25000 15 1.56897 15 1.83024 3.64339 
26000 16 1.31011 16 1.8594 3.71359 
27000 15 1.33576 15 1.84171 3.68342 
28000 16 1.47419 16 1.84337 3.67222 
29000 15 1.36438 15 1.8508 3.69549 
30000 15 1.55219 15 1.82405 3.64253 
31000 14 1.59077 14 1.81725 3.62827 
32000 12 1.38371 12 1.84664 3.68572 
33000 12 1.28921 12 1.85964 3.71121 
34000 15 1.63336 15 1.81168 3.61419 
35000 14 1.19126 14 1.87966 3.75151 
36000 15 1.36747 15 1.84836 3.69003 
37000 16 1.56849 16 1.82692 3.63832 
38000 16 1.60189 16 1.80855 3.61304 
39000 16 1.51524 16 1.82418 3.6455 
40000 14 1.59771 14 1.81496 3.62137 
41000 15 1.44968 15 1.84664 3.68113 
42000 16 1.40017 16 1.84229 3.67682 
43000 14 1.47432 14 1.82376 3.6478 
44000 16 1.45371 16 1.82928 3.65786 
45000 16 1.31319 16 1.85893 3.71186 
46000 13 1.26206 13 1.85258 3.70784 
47000 15 1.38594 15 1.84596 3.68658 
48000 16 1.40277 16 1.84134 3.67509 
49000 14 1.3959 14 1.85439 3.6952 
50000 16 1.44588 16 1.83526 3.66734 
51000 15 1.44547 15 1.83933 3.6705 
52000 13 1.34024 13 1.85486 3.70009 
53000 16 1.3226 16 1.85523 3.70497 
54000 14 1.3357 14 1.85948 3.70756 
55000 14 1.44293 14 1.83784 3.66648 
56000 16 1.31421 16 1.85589 3.70526 
57000 14 1.6593 14 1.80629 3.605 
58000 15 1.33337 15 1.85795 3.70612 
59000 14 1.44588 14 1.84005 3.66648 
60000 16 1.34727 16 1.85254 3.69606 
61000 14 1.17416 14 1.873 3.74059 
62000 16 1.37355 16 1.84758 3.68851 
63000 15 1.55488 15 1.81169 3.62223 
64000 14 1.38524 14 1.84448 3.68342 
65000 13 1.34316 13 1.83852 3.67452 
66000 15 1.41082 15 1.84425 3.6771 
67000 15 1.64093 15 1.80125 3.59552 
68000 15 1.56654 15 1.8115 3.61879 
69000 13 1.39002 13 1.83684 3.66964 
70000 15 1.61947 15 1.80668 3.60701 
71000 15 1.66172 15 1.79874 3.59224 
72000 14 1.65019 14 1.81001 3.60902 
73000 15 1.55607 15 1.79735 3.59437 
74000 15 1.53005 15 1.82763 3.64637 
75000 14 1.54152 14 1.81596 3.62999 
76000 13 1.63497 13 1.80696 3.60299 
77000 16 1.51171 16 1.82348 3.6389 
78000 14 1.4903 14 1.82304 3.63459 
79000 15 1.42761 15 1.83668 3.66389 
80000 16 1.65472 16 1.79697 3.59178 
81000 15 1.42159 15 1.83495 3.66446 
82000 16 1.48978 16 1.824 3.64953 
83000 15 1.65104 15 1.80745 3.60442 
84000 15 1.57802 15 1.81083 3.61678 
85000 14 1.47818 14 1.83104 3.64838 
86000 14 1.42812 14 1.83904 3.66734 
87000 15 1.34723 15 1.85226 3.69721 
88000 13 1.61725 13 1.81026 3.61333 
89000 15 1.49238 15 1.81913 3.63344 
90000 16 1.53589 16 1.81749 3.6297 
91000 16 1.5072 16 1.82653 3.64493 
92000 15 1.53958 15 1.81057 3.62482 
93000 14 1.5069 14 1.83279 3.65412 
94000 15 1.51977 15 1.81797 3.62884 
95000 14 1.43002 14 1.84179 3.6705 
96000 13 1.47316 13 1.82787 3.65287 
97000 14 1.46428 14 1.84758 3.68026 
98000 14 1.55167 14 1.83341 3.65125 
99000 15 1.63286 15 1.8095 3.60643 
100000 15 1.49498 15 1.82674 3.64924 
