# Sat Mar 29 12:29:51 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 1 0 1 0 0 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 1 0 1 0 0 
15000 2 0.622525 2 0 0.155128 
16000 4 0.86046 4 0.182132 0.390118 
17000 4 0.990636 4 0.221488 0.476013 
18000 4 0.852893 4 0.234415 0.4763 
19000 4 0.863538 4 0.209135 0.433496 
20000 4 0.865504 4 0.222637 0.45734 
21000 4 0.957369 4 0.209423 0.449583 
22000 4 0.860626 4 0.22867 0.467107 
23000 4 0.964451 4 0.239012 0.504453 
24000 4 0.948562 4 0.201379 0.436943 
25000 4 0.93813 4 0.228383 0.478311 
26000 4 1.02103 4 0.241954 0.516667 
27000 4 0.963771 4 0.226946 0.481184 
28000 4 0.886467 4 0.243034 0.496122 
29000 4 0.94731 4 0.259121 0.533755 
30000 4 1.11191 4 0.222126 0.500575 
31000 4 0.871273 4 0.199655 0.41942 
32000 4 0.954797 4 0.209135 0.448434 
33000 4 0.972527 4 0.22235 0.475438 
34000 4 0.873283 4 0.216604 0.44786 
35000 4 1.05766 4 0.235564 0.515944 
36000 4 0.972833 4 0.223851 0.476724 
37000 4 1.0871 4 0.220914 0.495547 
38000 4 0.971122 4 0.249066 0.519678 
39000 4 1.01275 4 0.21287 0.465958 
40000 4 0.967904 4 0.213732 0.459351 
41000 4 1.07134 4 0.232979 0.514507 
42000 4 0.998952 4 0.249928 0.525711 
43000 4 1.01553 4 0.239874 0.511922 
44000 4 1.05093 4 0.233841 0.513358 
45000 4 1.04289 4 0.254237 0.540937 
46000 4 1.35576 4 0.260345 0.624138 
47000 4 1.15865 4 0.241379 0.543103 
48000 4 0.96945 4 0.22564 0.478873 
49000 4 1.05095 4 0.246048 0.532049 
50000 4 0.926791 4 0.235277 0.488365 
51000 4 1.08117 4 0.242529 0.528736 
52000 4 1.07629 4 0.227011 0.50546 
53000 4 1.14142 4 0.257972 0.566791 
54000 4 1.27125 4 0.235852 0.563631 
55000 4 1.05058 4 0.230394 0.501867 
56000 4 0.959188 4 0.220052 0.467682 
57000 4 0.985611 4 0.212008 0.459638 
58000 4 1.02102 4 0.235852 0.508187 
59000 4 1.05842 4 0.243321 0.525136 
60000 4 0.95612 4 0.252514 0.523126 
61000 4 1.02171 4 0.227808 0.493536 
62000 4 1.14949 4 0.212583 0.494685 
63000 4 1.09059 4 0.255386 0.552427 
64000 4 0.939526 4 0.217241 0.460057 
65000 4 0.964497 4 0.237575 0.499569 
66000 4 0.977458 4 0.259408 0.538926 
67000 4 1.05685 4 0.243321 0.52686 
68000 4 1.07783 4 0.276932 0.587188 
69000 4 1.18271 4 0.26027 0.580006 
70000 4 1.13316 4 0.270977 0.591379 
71000 4 1.05409 4 0.278448 0.585345 
72000 4 1.0629 4 0.256248 0.548118 
73000 4 1.01129 4 0.234128 0.501867 
74000 4 1.03014 4 0.234415 0.50474 
75000 4 0.941799 4 0.242241 0.502874 
76000 4 0.97546 4 0.215168 0.462223 
77000 4 0.974149 4 0.238437 0.50158 
78000 4 1.01037 4 0.222637 0.481471 
79000 4 0.932381 4 0.220339 0.464809 
80000 4 0.975029 4 0.223786 0.478311 
81000 4 0.979449 4 0.237575 0.501293 
82000 4 0.956451 4 0.226084 0.477449 
83000 4 1.01799 4 0.249928 0.53002 
84000 4 1.081 4 0.26408 0.565517 
85000 4 1.0661 4 0.227808 0.500718 
86000 4 1.03246 4 0.239012 0.513071 
87000 4 1.13005 4 0.241885 0.537777 
88000 4 1.00641 4 0.227874 0.489368 
89000 4 1.01586 4 0.20971 0.460787 
90000 4 0.863053 4 0.226659 0.463947 
91000 4 0.983181 4 0.223786 0.478598 
92000 4 1.1101 4 0.224648 0.504453 
93000 4 1.04237 4 0.255961 0.543809 
94000 4 1.08114 4 0.24763 0.5395 
95000 4 1.06407 4 0.242172 0.524275 
96000 4 1.03571 4 0.221775 0.484631 
97000 4 0.91352 4 0.226084 0.471416 
98000 4 0.958631 4 0.240517 0.502586 
99000 4 1.06994 4 0.270325 0.575984 
100000 4 1.17933 4 0.232117 0.532031 
