# Avida tasks data
# Thu Mar 27 12:31:32 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 158 
6000 1060 
7000 1177 
8000 1074 
9000 1125 
10000 1177 
11000 1368 
12000 1300 
13000 1171 
14000 1283 
15000 1399 
16000 1260 
17000 1321 
18000 1408 
19000 1331 
20000 1313 
21000 1175 
22000 1206 
23000 1116 
24000 1118 
25000 1186 
26000 1277 
27000 1300 
28000 1600 
29000 1273 
30000 1248 
31000 1159 
32000 1236 
33000 1131 
34000 1271 
35000 1199 
36000 1244 
37000 1204 
38000 1247 
39000 1409 
40000 1318 
41000 1278 
42000 1347 
43000 1180 
44000 1154 
45000 1261 
46000 1386 
47000 1038 
48000 1335 
49000 892 
50000 1066 
51000 1091 
52000 1155 
53000 1055 
54000 982 
55000 1096 
56000 940 
57000 1037 
58000 969 
59000 1090 
60000 1320 
61000 1100 
62000 1094 
63000 1225 
64000 1319 
65000 1179 
66000 1248 
67000 1010 
68000 954 
69000 878 
70000 842 
71000 918 
72000 1021 
73000 1346 
74000 1292 
75000 1209 
76000 1054 
77000 1183 
78000 1142 
79000 1184 
80000 964 
81000 1152 
82000 1124 
83000 1275 
84000 1215 
85000 1027 
86000 1454 
87000 1309 
88000 1231 
89000 1058 
90000 1056 
91000 1076 
92000 1139 
93000 903 
94000 1152 
95000 1225 
96000 1158 
97000 1278 
98000 1258 
99000 1178 
100000 1235 
