# Tue Apr 15 00:10:07 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 2 0.0100164 2 0 0.000861821 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 2 0.0259482 2 0 0.00258546 
7000 1 0 1 0 0 
8000 2 0.0209119 2 0 0.00201092 
9000 3 0.165114 3 0 0.0226946 
10000 2 0.706732 2 0 0.192529 
11000 2 0.714279 2 0 0.196208 
12000 2 0.750709 2 0 0.214881 
13000 2 0.760786 2 0 0.220339 
14000 2 0.796851 2 0 0.241092 
15000 2 0.703636 2 0 0.191037 
16000 4 1.37714 4 0.00172364 0.399598 
17000 4 1.45494 4 0.0611893 0.410514 
18000 4 1.43523 4 0.0471264 0.398563 
19000 4 1.456 4 0.0606148 0.412812 
20000 4 1.45867 4 0.0646366 0.416834 
21000 4 1.55543 4 0.0517093 0.459925 
22000 4 1.46698 4 0.0474002 0.414823 
23000 4 1.4806 4 0.0511641 0.423972 
24000 4 1.43661 4 0.0542947 0.409365 
25000 4 1.45142 4 0.0402183 0.412525 
26000 4 1.361 4 0.0359092 0.364263 
27000 4 1.48078 4 0.0494111 0.419707 
28000 4 1.44508 4 0.090204 0.432347 
29000 4 1.29725 4 0.0140764 0.351336 
30000 4 1.48209 4 0.0749785 0.442976 
31000 4 1.45631 4 0.0597529 0.418845 
32000 4 1.45651 4 0.0586207 0.412931 
33000 4 1.43932 4 0.0643493 0.410801 
34000 4 1.45424 4 0.110313 0.454467 
35000 4 1.42278 4 0.0712439 0.405056 
36000 4 1.50905 4 0.0686584 0.449296 
37000 4 1.47764 4 0.0666667 0.428161 
38000 4 1.48201 4 0.0586038 0.425452 
39000 4 1.44825 4 0.072393 0.415111 
40000 4 1.50525 4 0.0695203 0.440965 
41000 4 1.47508 4 0.0792876 0.435507 
42000 4 1.37576 4 0.0767021 0.392703 
43000 4 1.34602 4 0.0945131 0.395863 
44000 4 1.41154 4 0.0979604 0.421718 
45000 4 1.47065 4 0.123276 0.467241 
46000 4 1.63607 4 0.160011 0.59006 
47000 4 1.49477 4 0.0896294 0.45734 
48000 4 1.52296 4 0.0525711 0.443551 
49000 4 1.44019 4 0.0359092 0.40994 
50000 4 1.41917 4 0.105142 0.443838 
51000 4 1.40774 4 0.0945131 0.419994 
52000 4 1.23486 4 0.0580293 0.322896 
53000 4 1.15533 4 0.0804367 0.321459 
54000 4 1.306 4 0.0307383 0.336398 
55000 4 1.28099 4 0.014651 0.32979 
56000 4 1.3414 4 0.033611 0.363401 
57000 4 1.28831 4 0.0235564 0.329216 
58000 4 1.23479 4 0.0206837 0.306808 
