# Wed Mar 12 23:06:59 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 2 0.170139 2 0 0.0252801 
2000 5 1.68594 5 0.141707 0.55102 
3000 9 2.10722 9 0.569089 1.39874 
4000 12 1.07642 12 1.42534 2.73887 
5000 11 1.15602 11 1.42006 2.73649 
6000 12 1.1011 12 1.43502 2.75812 
7000 27 2.54139 27 1.71331 3.39414 
8000 32 2.59936 32 1.99833 4.19477 
9000 31 2.20623 31 2.08953 4.42114 
10000 33 2.02135 33 2.13078 4.49871 
11000 27 1.78843 27 2.15529 4.56236 
12000 28 1.97124 28 2.13185 4.50905 
13000 33 2.00232 33 2.13323 4.5079 
14000 35 2.23367 35 2.12476 4.48319 
15000 34 2.05039 34 2.19982 4.70526 
16000 31 2.17286 31 2.19561 4.69348 
17000 31 1.96615 31 2.21622 4.74943 
18000 27 1.92795 27 2.2126 4.74626 
19000 34 2.04244 34 2.20319 4.72364 
20000 30 1.86928 30 2.22781 4.77765 
21000 28 1.84762 28 2.23197 4.78598 
22000 29 1.86982 29 2.22464 4.76903 
23000 30 1.94322 30 2.2077 4.73801 
24000 32 1.91957 32 2.22724 4.77155 
25000 31 1.95939 31 2.22161 4.7592 
26000 29 1.91798 29 2.22712 4.77104 
27000 32 1.82406 32 2.22875 4.77937 
28000 28 1.93233 28 2.22644 4.76523 
29000 28 1.90643 28 2.22831 4.77328 
30000 31 1.97451 31 2.21847 4.75093 
31000 31 1.95972 31 2.22323 4.76128 
32000 29 1.85652 29 2.23149 4.78483 
33000 28 1.85248 28 2.23144 4.78448 
34000 32 1.86002 32 2.2368 4.79058 
35000 30 1.87867 30 2.22545 4.77104 
36000 29 2.06955 29 2.21311 4.73169 
37000 32 2.00977 32 2.21844 4.74318 
38000 31 1.85586 31 2.23294 4.78857 
39000 30 2.00785 30 2.21796 4.74892 
40000 32 2.02429 32 2.21769 4.74548 
41000 35 2.02361 35 2.20832 4.73169 
42000 30 1.98318 30 2.22112 4.75409 
43000 28 1.85469 28 2.22956 4.78167 
44000 26 1.84588 26 2.22943 4.78081 
45000 28 1.86294 28 2.23276 4.78569 
46000 30 1.87601 30 2.23129 4.78081 
47000 30 1.96486 30 2.22143 4.75553 
48000 29 1.98946 29 2.22316 4.75812 
49000 30 1.836 30 2.22575 4.77822 
50000 32 1.86682 32 2.23167 4.78282 
51000 29 1.69677 29 2.24463 4.81787 
52000 32 1.98901 32 2.21912 4.74806 
53000 27 1.93795 27 2.22643 4.76558 
54000 30 1.95862 30 2.22253 4.75697 
55000 28 1.7538 28 2.23733 4.80293 
56000 31 1.85204 31 2.23181 4.78483 
57000 33 1.92571 33 2.21958 4.75926 
58000 33 2.04912 33 2.2174 4.74232 
59000 30 2.02813 30 2.20591 4.72307 
60000 30 1.93888 30 2.21724 4.75323 
61000 30 1.97521 30 2.2228 4.75783 
62000 29 1.98548 29 2.19922 4.72048 
63000 28 1.83949 28 2.23265 4.78627 
64000 28 1.80449 28 2.23973 4.80034 
65000 29 1.8652 29 2.23004 4.77937 
66000 35 1.8708 35 2.2254 4.77392 
67000 30 2.06242 30 2.20751 4.72336 
68000 32 2.1746 32 2.19722 4.6929 
69000 32 1.91936 32 2.22936 4.77564 
70000 30 1.91799 30 2.22733 4.77133 
71000 34 2.09801 34 2.21125 4.72709 
72000 31 1.98883 31 2.21491 4.74289 
73000 33 1.98365 33 2.22483 4.76242 
74000 32 1.93484 32 2.23123 4.77593 
75000 29 1.86757 29 2.23291 4.78454 
76000 34 2.00671 34 2.22175 4.75582 
77000 26 1.92772 26 2.22253 4.76351 
78000 29 1.80515 29 2.23424 4.7923 
79000 26 1.82757 26 2.23198 4.78598 
80000 29 1.87194 29 2.23411 4.78569 
81000 31 1.88307 31 2.23001 4.77909 
82000 28 1.82509 28 2.22845 4.77995 
83000 30 1.80448 30 2.22222 4.77305 
84000 30 1.73102 30 2.24811 4.81959 
85000 31 1.84926 31 2.2302 4.7834 
86000 30 1.90344 30 2.22955 4.77104 
87000 27 1.97626 27 2.22806 4.76501 
88000 32 1.92991 32 2.21829 4.75352 
89000 34 1.99634 34 2.21199 4.73772 
90000 31 1.80667 31 2.23423 4.79402 
91000 28 1.87464 28 2.22928 4.77909 
92000 27 1.77325 27 2.24378 4.81069 
93000 34 1.96647 34 2.21483 4.74799 
94000 34 1.92263 34 2.21971 4.76034 
95000 29 1.87096 29 2.23597 4.79316 
96000 28 1.91627 28 2.21794 4.75869 
97000 30 1.81385 30 2.23302 4.79029 
98000 29 1.89231 29 2.22905 4.77535 
99000 29 1.97461 29 2.2272 4.76673 
100000 30 1.81404 30 2.22315 4.77334 
