# Avida tasks data
# Wed Mar 26 22:14:57 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 0 
6000 0 
7000 0 
8000 0 
9000 0 
10000 0 
11000 0 
12000 0 
13000 0 
14000 0 
15000 0 
16000 0 
17000 0 
18000 0 
19000 0 
20000 0 
21000 0 
22000 467 
23000 966 
24000 926 
25000 876 
26000 961 
27000 1206 
28000 982 
29000 954 
30000 898 
31000 832 
32000 1089 
33000 1028 
34000 889 
35000 803 
36000 876 
37000 806 
38000 796 
39000 897 
40000 800 
41000 808 
42000 850 
43000 738 
44000 763 
45000 838 
46000 968 
47000 834 
48000 1049 
49000 838 
50000 833 
51000 956 
52000 829 
53000 821 
54000 1042 
55000 880 
56000 1029 
57000 883 
58000 757 
59000 787 
60000 735 
61000 911 
62000 1035 
63000 904 
64000 970 
65000 815 
66000 956 
67000 747 
68000 819 
69000 709 
70000 875 
71000 844 
72000 781 
73000 682 
74000 640 
75000 709 
76000 671 
77000 724 
78000 710 
79000 653 
80000 728 
81000 766 
82000 733 
83000 653 
84000 697 
85000 651 
86000 624 
87000 777 
88000 664 
89000 704 
90000 735 
91000 721 
92000 678 
93000 680 
94000 648 
95000 597 
96000 709 
97000 772 
98000 907 
99000 779 
100000 825 
