# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
49214612,56,46,-1,-1,5
49217650,0,7,-1,-1,3
49215708,36,54,-1,-1,2
49217308,25,28,-1,-1,7
49215639,12,53,-1,-1,3
49209015,26,22,-1,-1,6
49215581,41,13,-1,-1,0
49216933,11,31,-1,-1,7
49216426,54,42,-1,-1,4
49216481,6,31,-1,-1,2
49215392,30,17,-1,-1,5
49213259,7,53,-1,-1,0
49209773,15,8,-1,-1,0
49216693,22,2,-1,-1,0
49208353,46,54,-1,-1,3
49217356,35,22,-1,-1,1
49216821,35,56,-1,-1,6
49217403,56,16,-1,-1,4
49217333,44,40,-1,-1,5
49213445,17,30,-1,-1,5
49216607,11,37,-1,-1,6
49215443,13,22,-1,-1,6
49209001,17,4,-1,-1,3
49209647,21,57,-1,-1,4
49207464,7,14,-1,-1,2
49216904,3,40,-1,-1,3
49215959,41,49,-1,-1,0
49214556,47,37,-1,-1,5
49209150,5,17,-1,-1,3
49214047,43,56,-1,-1,5
49216455,19,48,-1,-1,1
49216939,30,20,-1,-1,3
49197780,25,39,-1,-1,6
49214691,48,4,-1,-1,3
49215624,35,48,-1,-1,3
49217268,49,15,-1,-1,7
49213706,45,52,-1,-1,3
49217465,38,9,-1,-1,0
49216126,36,25,-1,-1,1
49211965,4,45,-1,-1,2
49214922,30,50,-1,-1,5
49216314,37,10,-1,-1,1
49215390,56,25,-1,-1,4
49215210,6,3,-1,-1,4
49210078,41,23,-1,-1,3
49217467,35,1,-1,-1,0
49216661,40,55,-1,-1,2
49211258,20,50,-1,-1,1
49217329,7,56,-1,-1,2
49215934,48,50,-1,-1,5
49214090,1,41,-1,-1,0
49213133,50,46,-1,-1,1
49213823,11,5,-1,-1,0
49214148,37,2,-1,-1,2
49211727,29,15,-1,-1,1
49215579,54,6,-1,-1,5
49214672,2,34,-1,-1,2
49212102,3,14,-1,-1,1
49217449,20,53,-1,-1,2
49217054,33,11,-1,-1,2
49216591,56,37,-1,-1,1
49211723,4,9,-1,-1,7
49214379,56,50,-1,-1,5
49216997,34,26,-1,-1,4
49209232,7,6,-1,-1,2
49215889,51,14,-1,-1,6
49217248,53,49,-1,-1,1
49217100,7,20,-1,-1,0
49211439,29,54,-1,-1,3
49213645,27,32,-1,-1,6
49217021,58,29,-1,-1,1
49217515,17,25,-1,-1,1
49217244,24,26,-1,-1,2
49212827,31,14,-1,-1,0
49216633,28,20,-1,-1,3
49216433,9,36,-1,-1,7
49211901,51,7,-1,-1,0
49207662,58,52,-1,-1,5
49217530,6,1,-1,-1,7
49214281,52,49,-1,-1,6
49216841,9,8,-1,-1,3
49213520,10,44,-1,-1,0
49217495,42,28,-1,-1,0
49216273,38,45,-1,-1,7
49217189,36,12,-1,-1,4
49215306,58,22,-1,-1,1
49217533,3,49,-1,-1,0
49216959,8,2,-1,-1,5
49216304,4,25,-1,-1,4
49213505,50,7,-1,-1,3
49212860,34,53,-1,-1,3
49211950,36,46,-1,-1,0
49213809,37,4,-1,-1,5
49212834,54,52,-1,-1,6
49215198,44,26,-1,-1,5
