# Avida tasks data
# Sat Mar 29 10:53:40 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 51 
3000 0 
4000 0 
5000 0 
6000 0 
7000 0 
8000 0 
9000 0 
10000 2 
11000 0 
12000 0 
13000 0 
14000 0 
15000 0 
16000 79 
17000 1205 
18000 1219 
19000 1272 
20000 1204 
21000 1255 
22000 1257 
23000 1306 
24000 1490 
25000 1422 
26000 1211 
27000 1328 
28000 1277 
29000 1356 
30000 1199 
31000 1319 
32000 1539 
33000 1527 
34000 1410 
35000 1508 
36000 1477 
37000 1655 
38000 1741 
39000 1659 
40000 1638 
41000 1426 
42000 1658 
43000 1746 
44000 1618 
45000 1498 
46000 1411 
47000 1378 
48000 1314 
49000 1309 
50000 1646 
51000 1604 
52000 1428 
53000 1461 
54000 1518 
55000 1409 
56000 1446 
57000 1453 
58000 1487 
59000 1443 
60000 1431 
61000 1477 
62000 1198 
63000 1207 
64000 1203 
65000 1319 
66000 1256 
67000 1357 
68000 1133 
69000 1272 
70000 1251 
71000 1113 
72000 1157 
73000 1202 
74000 929 
75000 983 
76000 1090 
77000 1042 
78000 1153 
79000 1209 
80000 1064 
81000 1075 
82000 943 
83000 992 
84000 975 
85000 1206 
86000 1096 
87000 1087 
88000 1187 
89000 1054 
90000 1108 
91000 1121 
92000 1147 
93000 1224 
94000 1134 
95000 1226 
96000 1302 
97000 1270 
98000 1374 
99000 1351 
100000 1438 
