# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
4308580,51,38,-1,-1,1
4304773,43,48,-1,-1,4
4304607,18,32,-1,-1,6
4312105,30,48,-1,-1,1
4312833,6,5,-1,-1,4
4312872,37,18,-1,-1,5
4311850,43,49,-1,-1,1
4311419,52,27,-1,-1,1
4312940,46,31,-1,-1,6
4314149,52,43,-1,-1,2
4314108,25,30,-1,-1,4
4313628,19,21,-1,-1,1
4310238,14,20,-1,-1,1
4310820,17,33,-1,-1,3
4314234,56,37,-1,-1,2
4304158,55,10,-1,-1,2
4313201,17,8,-1,-1,5
4313632,38,20,-1,-1,4
4312130,35,42,-1,-1,0
4312439,5,12,-1,-1,2
4306946,27,8,-1,-1,2
4311175,21,19,-1,-1,6
4312268,13,34,-1,-1,4
4306491,31,41,-1,-1,4
4312030,32,48,-1,-1,3
4314522,0,2,-1,-1,4
4312579,5,31,-1,-1,3
4313796,12,23,-1,-1,4
4302371,12,59,-1,-1,3
4305292,16,54,-1,-1,6
4312486,25,23,-1,-1,1
4314598,42,42,-1,-1,6
4312694,46,58,-1,-1,6
4314165,19,35,-1,-1,5
4313763,26,55,-1,-1,0
4314348,35,35,-1,-1,6
4300609,47,15,-1,-1,4
4312673,29,34,-1,-1,5
4311119,40,0,-1,-1,5
4314549,41,30,-1,-1,2
4314364,27,47,-1,-1,5
4314758,38,33,-1,-1,3
4306207,44,33,-1,-1,6
4312229,41,24,-1,-1,7
4294640,30,54,-1,-1,2
4314392,49,60,-1,-1,3
4314682,44,26,-1,-1,1
4310965,58,13,-1,-1,7
4311987,10,34,-1,-1,1
4310489,1,4,-1,-1,0
4312222,17,57,-1,-1,5
4306103,15,57,-1,-1,5
4313918,61,1,-1,-1,2
4308306,5,40,-1,-1,6
4310410,48,43,-1,-1,2
4311023,38,9,-1,-1,3
4299959,13,24,-1,-1,3
4312785,54,56,-1,-1,2
4308397,44,20,-1,-1,2
4300000,59,11,-1,-1,5
4313388,50,47,-1,-1,5
4312771,35,31,-1,-1,2
4314659,17,0,-1,-1,3
4311027,37,33,-1,-1,3
4311405,25,26,-1,-1,2
