# Avida Dominant Data
# Thu Jul 10 21:21:11 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 50 0 0 3481 0 0 0 0 0 1 050-aaaaa 
1000 51 148 0.344595 0.00675676 54 54 51 24 0 0 12 0 0.416667 61443 054-aaaip 
2000 48 130 0.369231 0.00769231 51 51 48 35 3 1 17 0 0.46789 140893 051-aagbu 
3000 50 118 0.423729 0.00847458 53 53 50 38 7 5 31 0 0.481481 286544 053-aagin 
4000 52 111 0.468468 0.00900901 55 55 52 35 7 6 48 0 0.486239 415259 055-aacjk 
5000 51 109 0.46789 0.00917431 54 54 51 24 5 5 42 0 0.485981 466636 054-aaokq 
6000 70.1148 109 0.643255 0.00917431 54 54 50 62 12 8 68 0 0.680918 653304 054-aaxxs 
7000 191.64 111 1.72649 0.00900901 53 53 50 107 44 35 81 0 1.83784 817153 053-aayxb 
8000 189.016 112 1.68764 0.00892857 54 54 52 39 11 9 89 0 1.87387 916336 054-abjsi 
9000 141.395 109 1.2972 0.00917431 53 53 50 57 27 21 104 0 1.89474 1019424 053-abklo 
10000 290.124 115 2.52282 0.00869565 55 55 53 63 34 28 114 0 2.62994 1185067 055-aapcs 
11000 126.056 114 1.10575 0.00877193 55 55 53 25 3 2 124 0 2.65321 1283383 055-aatbh 
12000 256.971 111 2.31505 0.00900901 55 55 53 31 15 13 131 0 2.72741 1413351 055-aayer 
13000 289.861 113 2.56514 0.00884956 55 55 53 42 20 14 148 0 2.70328 1547677 055-abdle 
14000 199.359 115 1.73356 0.00869565 56 56 54 46 13 8 148 0 2.70755 1677490 056-aalbz 
15000 190.048 112 1.69686 0.00892857 54 54 52 47 4 3 160 0 3.75221 1810826 054-acgdu 
16000 246.638 114 2.16349 0.00877193 55 55 53 47 8 7 175 0 3.75652 1843226 055-abnxy 
17000 280.065 113 2.47845 0.00884956 55 55 52 39 12 10 186 0 3.82906 2058309 055-abuim 
18000 346.526 116 2.98729 0.00862069 56 56 54 42 18 13 204 0 3.89565 2172252 056-aathm 
19000 166.789 116 1.43784 0.00862069 57 57 55 41 6 6 206 0 3.85965 2285093 057-aahfz 
20000 262.103 116 2.25951 0.00862069 57 57 54 118 35 24 212 0 5.21414 2355469 057-aajmw 
21000 654.653 115 5.69264 0.00869565 54 54.0001 51 80 7 5 237 0 14.5965 2518860 054-acvay 
22000 576.748 112 5.14954 0.00892857 53 53 51 55 15 14 248 0 14.3158 2692991 053-acfrq 
23000 532.619 114 4.67209 0.00877193 55 55 53 45 11 10 249 0 14.6789 2717505 055-acgqv 
24000 522.362 111 4.70596 0.00900901 53 53 51 48 7 6 264 0 14.8966 2938257 053-aclqs 
25000 502.676 112 4.48817 0.00892857 54 54 52 55 23 16 263 0 14.991 3041912 054-adiaj 
26000 263.245 112 2.3504 0.00892857 54 54 52 38 4 2 268 0 14.991 3168049 054-adlnk 
27000 1170.67 113 10.3599 0.00884956 56 56 54 45 26 18 283 0 15.292 3327783 056-abhju 
28000 512.197 115 4.45389 0.00869565 55 55 52 41 10 7 301 0 15.1273 3429870 055-acqxd 
29000 288.423 111 2.59841 0.00900901 54 54 51 45 5 4 296 0 14.8966 3526022 054-advob 
30000 1112.78 116 9.59296 0.00862069 55 55 53 40 18 16 319 0 15.0427 3703858 055-acxps 
31000 213.917 113 1.89307 0.00884956 55 55 54 43 4 4 279 0 14.991 3738684 055-acyxd 
32000 838.337 111 7.55259 0.00900901 53 53 51 43 14 11 343 0 15.1724 3913165 053-acxti 
33000 324.148 116.552 2.78127 0.00858004 55 55 55 58 5 3 314 0 15.4576 4068665 055-adhew 
34000 1661.92 118 14.084 0.00847458 57 57 57 51 27 25 384 0 15.4576 4233044 057-aarhl 
35000 1995.16 217 9.1943 0.00460829 55 55 55 54 6 5 369 0 31.8578 4306133 055-admqw 
36000 2970.92 189 15.7192 0.00529101 57 57 57 52 13 9 386 0 38.6032 4421165 057-aatsq 
37000 3030.17 189 16.0326 0.00529101 57 57.0003 57 184 14 14 386 0 77.2063 4459108 057-aavii 
38000 988.493 189 5.23012 0.00529101 57 57 57 58 5 3 388 0 80.2595 4486806 057-aawpo 
39000 5570.67 183 30.4408 0.00546448 58 58 58 46 12 10 410 0 80.6957 4648520 058-aaije 
40000 11336.1 182 62.2862 0.00549451 57 57 56 64 41 33 424 0 79.7377 4756637 057-abgaj 
41000 942.29 183 5.14912 0.00546448 58 58 58 78 4 4 412 0 79.7377 4708801 058-aajnm 
42000 9671.4 182 53.1396 0.00549451 58 58 57 65 24 18 435 0 81.1366 4931699 058-aamlg 
43000 1473.36 182 8.09538 0.00549451 58 58 58 70 11 11 416 0 80.6188 4904295 058-aalyh 
44000 10062.2 184 54.6859 0.00543478 57 57.0001 57 67 24 14 460 0 79.3043 5099246 057-abqvn 
45000 9946.54 184 54.0573 0.00543478 57 57 57 80 54 41 460 0 79.3043 5201093 057-abuib 
46000 9568.77 184 52.0042 0.00543478 57 57 57 64 49 40 472 0 79.7377 5283937 057-abxgy 
47000 4517.39 181 24.958 0.00552486 57 57 56 75 8 8 470 0 80.1758 5309918 057-abyez 
48000 12480.2 185 67.4605 0.00540541 57 57 57 67 42 33 498 0 78.8757 5468436 057-acdzg 
49000 2765.4 181 15.2784 0.00552486 57 57 57 80 9 8 475 0 79.7377 5509218 057-acfly 
50000 10775.2 183 58.8808 0.00546448 57 57 57 98 48 41 518 0 80.2595 5624657 057-acjve 
51000 2114.9 190 11.1311 0.00526316 57 57 57 44 13 10 484 0 80.6188 5698751 057-acmkh 
52000 5248.27 181 28.996 0.00552486 57 57.0001 57 67 21 17 479 0 82.0331 5717520 057-acnbq 
53000 1512.02 184 8.2175 0.00543478 57 57 57 52 8 6 482 0 81.0667 5823037 057-acreu 
54000 8341.54 174 47.9399 0.00574713 57 57 56 80 28 17 499 0 82.3908 5945018 057-acuyd 
55000 10078.6 176 57.265 0.00568182 57 57 57 72 28 24 507 0 83.3829 6045460 057-acynx 
56000 10346.2 176 58.7854 0.00568182 57 57 57 64 45 37 522 0 82.9091 6136359 057-adbzn 
57000 679.851 174 3.90719 0.00574713 57 57 57 76 1 1 484 0 83.2713 5963113 057-acvqr 
58000 1424.92 176 8.09612 0.00568182 57 57 57 76 3 2 526 0 83.4157 6250314 057-adftu 
59000 1361.34 176 7.73486 0.00568182 57 57 57 45 4 2 526 0 83.887 6250314 057-adftu 
60000 796.852 175 4.55344 0.00571429 57 57 57 48 4 3 514 0 83.887 6192262 057-adebd 
61000 9652.37 177 54.5332 0.00564972 58 58 57 97 37 30 552 0 82.4407 6566608 058-abhbm 
62000 2585.76 175 14.7758 0.00571429 57 57 57 67 6 6 567 0 84.3636 6510034 057-adodk 
63000 11930.9 178 67.0276 0.00561798 59 59.0008 59 72 43 35 591 0 84.8539 6770973 059-aafxh 
64000 6441.43 178 36.1878 0.00561798 58 58.0003 58 64 12 10 591 0 83.887 6783621 058-ableo 
65000 5012.09 178 28.1578 0.00561798 58 58 58 59 12 10 608 0 83.4157 6949849 058-abpgw 
66000 10367.9 176 58.9084 0.00568182 58 58.0006 58 81 46 38 613 0 84.3636 7036774 058-abrit 
67000 3607.55 176 20.4975 0.00568182 58 58 58 67 3 2 615 0 82.9091 7065886 058-absbc 
68000 8153.48 175 46.5913 0.00571429 57 57 55 64 26 22 634 0 83.4157 7209870 057-aeayy 
69000 3434.52 177 19.4041 0.00564972 57 57 57 64 11 11 643 0 82.9091 7288340 057-aedrs 
70000 578.861 168 3.4456 0.00595238 58 58 58 59 2 1 539 0 82.4407 7141026 058-abuec 
