# Sun Mar 30 13:48:33 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 1 0 1 0 0 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 2 0.00701383 2 0 0.000574548 
15000 1 0 1 0 0 
16000 1 0 1 0 0 
17000 1 0 1 0 0 
18000 1 0 1 0 0 
19000 1 0 1 0 0 
20000 1 0 1 0 0 
21000 1 0 1 0 0 
22000 1 0 1 0 0 
23000 1 0 1 0 0 
24000 1 0 1 0 0 
25000 1 0 1 0 0 
26000 1 0 1 0 0 
27000 1 0 1 0 0 
28000 1 0 1 0 0 
29000 2 0.706617 2 0 0.192473 
30000 2 0.901991 2 0 0.317816 
31000 2 0.903467 2 0 0.319161 
32000 2 0.901573 2 0 0.317438 
33000 2 0.917335 2 0 0.332376 
34000 2 0.918487 2 0 0.333525 
35000 2 0.967419 2 0 0.39414 
36000 2 0.935001 2 0 0.351049 
37000 2 0.929803 2 0 0.345303 
38000 2 0.929272 2 0 0.344729 
39000 2 0.928203 2 0 0.343579 
40000 2 0.903153 2 0 0.318874 
41000 2 0.945238 2 0 0.363114 
42000 2 0.926584 2 0 0.341856 
43000 2 0.917624 2 0 0.332663 
44000 2 0.938515 2 0 0.35507 
45000 2 0.926312 2 0 0.341569 
46000 2 0.945934 2 0 0.363976 
47000 2 0.963943 2 0 0.388681 
48000 2 0.95393 2 0 0.374318 
49000 2 0.93652 2 0 0.352772 
50000 2 0.958087 2 0 0.380063 
51000 2 0.958087 2 0 0.380063 
52000 2 0.935255 2 0 0.351336 
53000 2 0.933721 2 0 0.349612 
54000 2 0.954988 2 0 0.375754 
55000 2 0.96616 2 0 0.392129 
56000 2 0.966522 2 0 0.392703 
57000 2 0.981183 2 0 0.41942 
58000 2 0.952643 2 0 0.372594 
59000 2 0.919915 2 0 0.334961 
60000 2 0.915299 2 0 0.330365 
61000 2 0.946165 2 0 0.364263 
62000 2 0.948898 2 0 0.36771 
63000 2 0.864419 2 0 0.286699 
64000 2 0.916175 2 0 0.331227 
65000 2 0.911746 2 0 0.326918 
66000 2 0.93885 2 0 0.35546 
67000 2 0.911446 2 0 0.32663 
68000 2 0.933206 2 0 0.349038 
69000 2 0.935255 2 0 0.351336 
70000 2 0.937521 2 0 0.353921 
71000 2 0.9182 2 0 0.333238 
72000 2 0.873318 2 0 0.293594 
73000 2 0.89998 2 0 0.316001 
74000 2 0.914712 2 0 0.32979 
75000 2 0.958289 2 0 0.38035 
76000 2 0.888439 2 0 0.305947 
77000 2 0.888778 2 0 0.306234 
78000 2 0.90503 2 0 0.320598 
79000 2 0.943358 2 0 0.360816 
80000 2 0.949792 2 0 0.36886 
81000 2 0.937771 2 0 0.354209 
82000 2 0.937272 2 0 0.353634 
83000 2 0.981982 2 0 0.421143 
84000 2 0.960876 2 0 0.384085 
85000 2 0.941291 2 0 0.358333 
86000 2 0.949122 2 0 0.367998 
87000 2 0.957961 2 0 0.379885 
88000 2 0.960876 2 0 0.384085 
89000 2 0.933464 2 0 0.349325 
90000 2 0.950458 2 0 0.369721 
91000 2 0.948898 2 0 0.36771 
92000 2 0.916175 2 0 0.331227 
93000 2 0.940234 2 0 0.357081 
94000 2 0.947084 2 0 0.365412 
95000 2 0.914123 2 0 0.329216 
96000 2 0.919346 2 0 0.334387 
97000 2 0.887418 2 0 0.305085 
98000 2 0.87002 2 0 0.291008 
99000 2 0.886049 2 0 0.303936 
100000 2 0.897077 2 0 0.313416 
