# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
36858349,13,2,-1,-1,2
36858621,44,32,-1,-1,2
36859466,0,45,-1,-1,7
36858186,36,48,-1,-1,7
36859187,39,49,-1,-1,7
36856480,22,7,-1,-1,6
36853246,31,29,-1,-1,3
36852509,22,38,-1,-1,1
36857840,12,52,-1,-1,1
36859326,55,56,-1,-1,6
36850759,14,1,-1,-1,4
36857512,18,48,-1,-1,1
36858837,5,46,-1,-1,0
36859445,51,46,-1,-1,1
36857501,43,41,-1,-1,1
36859788,1,28,-1,-1,2
36849521,3,38,-1,-1,3
36857201,19,52,-1,-1,7
36858691,6,33,-1,-1,3
36859492,55,32,-1,-1,1
36855444,44,20,-1,-1,1
36858473,38,27,-1,-1,4
36859145,42,57,-1,-1,6
36858846,9,34,-1,-1,0
36856848,31,3,-1,-1,4
36852638,39,53,-1,-1,7
36859722,37,13,-1,-1,5
36857253,54,32,-1,-1,7
36855320,48,32,-1,-1,6
36851323,41,0,-1,-1,1
36859627,6,46,-1,-1,0
36857781,32,48,-1,-1,3
36857953,2,41,-1,-1,2
36855578,5,58,-1,-1,5
36856409,53,37,-1,-1,6
36857343,1,4,-1,-1,7
36859573,17,44,-1,-1,7
36858441,10,16,-1,-1,4
36859465,40,13,-1,-1,7
36854227,34,5,-1,-1,3
36857652,21,24,-1,-1,0
36859142,3,28,-1,-1,2
36858495,31,45,-1,-1,2
36858256,42,40,-1,-1,1
36859202,34,21,-1,-1,6
36859857,44,6,-1,-1,0
36859087,10,39,-1,-1,2
36858000,2,27,-1,-1,2
36859435,29,57,-1,-1,2
36859333,48,39,-1,-1,3
36857069,52,45,-1,-1,4
36858321,44,25,-1,-1,2
36857746,51,10,-1,-1,0
36854404,23,42,-1,-1,1
36857195,32,9,-1,-1,6
36855097,4,18,-1,-1,4
36855123,3,47,-1,-1,5
36859648,50,51,-1,-1,4
36854729,21,39,-1,-1,0
36859152,38,53,-1,-1,0
36859229,29,16,-1,-1,7
36857747,38,23,-1,-1,3
36857775,42,6,-1,-1,3
36856151,0,48,-1,-1,5
36858988,42,2,-1,-1,4
36850706,46,3,-1,-1,7
36859885,36,20,-1,-1,5
36859275,2,24,-1,-1,2
36859676,47,57,-1,-1,2
36855080,56,42,-1,-1,5
36859665,40,45,-1,-1,6
36845605,14,38,-1,-1,1
36859636,2,48,-1,-1,6
36857736,50,3,-1,-1,3
36845606,18,42,-1,-1,3
36858916,36,30,-1,-1,4
36859609,46,45,-1,-1,6
36856637,44,3,-1,-1,7
36858243,49,44,-1,-1,1
36857910,52,41,-1,-1,3
36849449,1,16,-1,-1,6
36857980,18,38,-1,-1,7
36840586,11,52,-1,-1,3
36858810,53,6,-1,-1,4
36859479,30,5,-1,-1,2
36858805,15,55,-1,-1,5
36858969,20,55,-1,-1,5
36856786,10,35,-1,-1,7
36858429,9,27,-1,-1,1
36859862,24,24,-1,-1,4
36853750,38,7,-1,-1,0
36857854,0,46,-1,-1,5
36859540,36,16,-1,-1,3
36858472,50,38,-1,-1,5
36856712,39,17,-1,-1,0
36859029,4,55,-1,-1,0
36855665,37,28,-1,-1,7
36859837,1,50,-1,-1,1
36858260,56,14,-1,-1,7
36857648,11,27,-1,-1,5
36858214,42,16,-1,-1,3
36859889,23,0,-1,-1,6
36856310,13,13,-1,-1,6
36856802,27,31,-1,-1,1
36860071,16,55,-1,-1,5
36857464,13,56,-1,-1,5
36859738,30,16,-1,-1,3
36853040,35,37,-1,-1,4
36847704,56,55,-1,-1,2
36858909,24,48,-1,-1,4
36859898,15,41,-1,-1,3
36858748,0,37,-1,-1,3
36854569,12,39,-1,-1,6
36858722,16,44,-1,-1,6
36857197,55,29,-1,-1,4
36858192,10,44,-1,-1,1
36857876,55,49,-1,-1,4
36856230,4,13,-1,-1,5
36857426,22,55,-1,-1,2
36855584,58,57,-1,-1,7
36852863,7,43,-1,-1,3
36859312,29,37,-1,-1,5
36854570,18,50,-1,-1,0
36849618,22,53,-1,-1,2
36855597,54,16,-1,-1,5
36858831,15,31,-1,-1,3
36855493,39,38,-1,-1,6
36855633,43,28,-1,-1,6
36859755,43,51,-1,-1,2
36857596,27,4,-1,-1,6
36859592,53,33,-1,-1,1
36859193,5,34,-1,-1,3
36856010,32,40,-1,-1,1
36857271,50,9,-1,-1,3
36860077,44,38,-1,-1,2
36859958,18,10,-1,-1,7
36852898,54,4,-1,-1,1
36859249,8,24,-1,-1,6
36856279,51,16,-1,-1,1
36858749,47,21,-1,-1,4
36855669,6,20,-1,-1,1
36850579,51,12,-1,-1,5
36856425,14,9,-1,-1,1
36860105,17,6,-1,-1,2
36859751,46,44,-1,-1,3
36855186,2,38,-1,-1,1
36857719,41,29,-1,-1,2
36856672,33,13,-1,-1,6
36859554,39,56,-1,-1,4
36856178,27,47,-1,-1,4
36857108,22,26,-1,-1,2
36853194,1,3,-1,-1,0
36859681,21,22,-1,-1,5
36856641,13,42,-1,-1,7
36858177,17,28,-1,-1,2
36855385,36,51,-1,-1,1
36857561,48,13,-1,-1,2
36855184,1,46,-1,-1,5
36857997,55,19,-1,-1,5
36856758,28,5,-1,-1,4
36859505,7,13,-1,-1,3
36859523,44,50,-1,-1,0
36852786,2,28,-1,-1,3
36856560,1,26,-1,-1,1
36858230,58,0,-1,-1,7
36854618,48,11,-1,-1,6
36859739,49,54,-1,-1,1
36854368,57,37,-1,-1,7
36856209,17,26,-1,-1,1
36859762,26,44,-1,-1,4
36855164,52,46,-1,-1,5
36858560,46,10,-1,-1,0
36859498,6,42,-1,-1,3
36851167,55,2,-1,-1,5
36860120,17,24,-1,-1,1
36859809,37,4,-1,-1,0
