# Avida tasks data
# Sun Apr 13 21:33:19 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: And
#  3: Not
#  4: Nand
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 0 22 0 0 
4000 0 0 0 0 
5000 0 3 0 0 
6000 0 9 0 0 
7000 0 0 0 0 
8000 0 25 0 0 
9000 0 56 315 0 
10000 0 440 806 515 
11000 0 451 697 735 
12000 580 395 699 1137 
13000 549 797 518 1107 
14000 619 861 608 1097 
15000 686 776 724 1089 
16000 801 961 786 1069 
17000 826 1139 793 941 
18000 801 1171 761 971 
19000 751 1173 1048 1195 
20000 744 1317 799 1191 
21000 709 1278 633 1103 
22000 695 1267 800 971 
23000 756 1073 648 926 
24000 697 1253 817 1029 
25000 699 1293 686 878 
26000 651 1043 633 764 
27000 686 1109 469 814 
28000 662 1099 611 926 
29000 682 1077 602 1107 
30000 713 923 587 1063 
31000 740 1135 826 1076 
32000 611 1106 799 851 
33000 681 1115 636 878 
34000 695 1016 592 934 
35000 665 1066 654 1057 
36000 700 1061 869 1031 
37000 686 1080 543 761 
38000 751 966 669 850 
39000 638 1102 633 930 
40000 652 1002 731 715 
41000 766 1170 587 805 
42000 604 968 533 716 
43000 655 953 438 802 
44000 713 1005 485 839 
45000 709 1003 475 718 
46000 715 856 562 735 
47000 561 879 499 754 
48000 516 687 485 671 
49000 743 838 505 671 
50000 596 906 506 721 
51000 713 915 498 750 
52000 675 813 440 668 
53000 657 864 494 813 
54000 592 837 606 724 
55000 625 717 612 704 
56000 598 822 520 728 
57000 528 673 555 721 
58000 493 703 444 670 
59000 659 776 622 735 
60000 594 732 564 648 
61000 501 701 498 521 
62000 604 778 514 666 
63000 606 753 469 610 
64000 570 798 549 648 
65000 523 744 574 638 
66000 536 772 434 692 
67000 542 722 519 661 
68000 648 819 511 679 
69000 587 749 439 682 
70000 478 367 307 637 
71000 547 425 397 690 
72000 517 538 605 607 
73000 532 382 478 641 
74000 466 363 534 539 
75000 505 342 554 679 
76000 596 613 512 561 
77000 493 547 465 475 
78000 606 650 606 715 
79000 514 572 467 579 
80000 562 582 508 622 
81000 422 655 521 609 
82000 442 661 464 615 
83000 464 561 467 515 
84000 482 560 397 503 
85000 498 556 507 550 
86000 422 508 394 476 
87000 574 447 505 531 
88000 514 470 335 556 
89000 545 384 316 598 
90000 515 383 270 462 
91000 521 449 362 603 
92000 435 588 392 415 
93000 518 570 404 533 
94000 369 522 331 429 
95000 476 557 380 463 
96000 476 555 476 439 
97000 391 481 312 446 
98000 389 461 178 422 
99000 432 374 232 472 
100000 326 247 246 377 
