# Wed Mar 26 11:48:35 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 1 0 1 0 0 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 1 0 1 0 0 
15000 1 0 1 0 0 
16000 1 0 1 0 0 
17000 1 0 1 0 0 
18000 2 0.471631 2 0 0.100833 
19000 2 0.721238 2 0 0.199655 
20000 2 0.707211 2 0 0.192761 
21000 2 0.764435 2 0 0.22235 
22000 2 0.706022 2 0 0.192186 
23000 2 0.700635 2 0 0.189601 
24000 2 0.711462 2 0 0.194828 
25000 2 0.745304 2 0 0.212008 
26000 2 0.68534 2 0 0.182419 
27000 2 0.729786 2 0 0.203964 
28000 2 0.687315 2 0 0.183333 
29000 2 0.719508 2 0 0.198793 
30000 2 0.688439 2 0 0.183855 
31000 2 0.698221 2 0 0.188452 
32000 2 0.712522 2 0 0.195346 
33000 2 0.680969 2 0 0.180408 
34000 2 0.676558 2 0 0.178397 
35000 2 0.64252 2 0 0.163459 
36000 2 0.651244 2 0 0.167193 
37000 2 0.639126 2 0 0.162022 
38000 2 0.601766 2 0 0.146797 
39000 2 0.64252 2 0 0.163459 
40000 2 0.652573 2 0 0.167768 
41000 2 0.647236 2 0 0.16547 
42000 2 0.621822 2 0 0.154841 
43000 2 0.622525 2 0 0.155128 
44000 2 0.5959 2 0 0.144499 
45000 2 0.57258 2 0 0.135593 
46000 2 0.611885 2 0 0.150819 
47000 2 0.573348 2 0 0.13588 
48000 2 0.566406 2 0 0.133295 
49000 2 0.567956 2 0 0.13387 
50000 2 0.550679 2 0 0.12755 
51000 2 0.57869 2 0 0.137891 
52000 2 0.592203 2 0 0.143062 
53000 2 0.601766 2 0 0.146797 
54000 2 0.598107 2 0 0.145361 
55000 2 0.615455 2 0 0.152255 
56000 2 0.601036 2 0 0.14651 
57000 2 0.597373 2 0 0.145073 
58000 2 0.607571 2 0 0.149095 
59000 2 0.574114 2 0 0.136168 
60000 2 0.612601 2 0 0.151106 
61000 2 0.609732 2 0 0.149957 
62000 2 0.604676 2 0 0.147946 
63000 2 0.584735 2 0 0.14019 
64000 2 0.559484 2 0 0.130747 
65000 2 0.569501 2 0 0.134444 
66000 2 0.587734 2 0 0.141339 
67000 2 0.56563 2 0 0.133008 
68000 2 0.540228 2 0 0.123815 
69000 2 0.587734 2 0 0.141339 
70000 2 0.609013 2 0 0.14967 
71000 2 0.540228 2 0 0.123815 
72000 2 0.582476 2 0 0.139328 
73000 2 0.560949 2 0 0.131284 
74000 2 0.520443 2 0 0.11692 
75000 2 0.534524 2 0 0.121804 
76000 2 0.545879 2 0 0.125826 
77000 2 0.522117 2 0 0.117495 
78000 2 0.560166 2 0 0.130997 
79000 2 0.574114 2 0 0.136168 
80000 2 0.532063 2 0 0.120942 
81000 2 0.582476 2 0 0.139328 
82000 2 0.509451 2 0 0.113186 
83000 2 0.576511 2 0 0.137069 
84000 2 0.560166 2 0 0.130997 
85000 2 0.570377 2 0 0.13477 
86000 2 0.528766 2 0 0.119793 
87000 2 0.545879 2 0 0.125826 
88000 2 0.541039 2 0 0.124102 
89000 2 0.577169 2 0 0.137317 
90000 2 0.598107 2 0 0.145361 
91000 2 0.54427 2 0 0.125251 
92000 2 0.567181 2 0 0.133582 
93000 2 0.553065 2 0 0.128411 
94000 2 0.55702 2 0 0.129848 
95000 2 0.560166 2 0 0.130997 
96000 2 0.599574 2 0 0.145935 
97000 2 0.562514 2 0 0.131859 
98000 2 0.558595 2 0 0.130422 
99000 2 0.56563 2 0 0.133008 
100000 2 0.598841 2 0 0.145648 
