# Thu Mar 27 12:04:03 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.00701383 2 0 0.000574548 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 2 0.0128813 2 0 0.00114943 
8000 2 0.386313 2 0 0.075553 
9000 2 0.625328 2 0 0.156277 
10000 2 0.679083 2 0 0.179546 
11000 2 0.68296 2 0 0.181322 
12000 2 0.573348 2 0 0.13588 
13000 2 0.639126 2 0 0.162022 
14000 2 0.68782 2 0 0.183568 
15000 2 0.678453 2 0 0.179259 
16000 2 0.680341 2 0 0.180121 
17000 2 0.723534 2 0 0.200804 
18000 2 0.707211 2 0 0.192761 
19000 2 0.767652 2 0 0.224138 
20000 2 0.772765 2 0 0.227011 
21000 3 1.24872 3 0 0.342143 
22000 3 1.30461 3 0 0.372594 
23000 4 1.35024 4 0.000574548 0.386096 
24000 3 1.31699 3 0 0.386958 
25000 3 1.25052 3 0 0.341092 
26000 3 1.27068 3 0 0.371445 
27000 3 1.30327 3 0 0.375467 
28000 4 1.3575 4 0.0232759 0.387644 
29000 4 1.53612 4 0.154266 0.528871 
30000 4 1.641 4 0.181557 0.612755 
31000 4 1.56528 4 0.167241 0.554598 
32000 4 1.51106 4 0.158001 0.525136 
33000 4 1.44076 4 0.152055 0.488934 
34000 4 1.41214 4 0.164321 0.49526 
35000 4 1.51998 4 0.11491 0.480034 
36000 4 1.52183 4 0.141954 0.507471 
37000 4 1.55662 4 0.162356 0.548276 
38000 4 1.45073 4 0.199655 0.558747 
39000 4 1.67051 4 0.236139 0.698363 
40000 4 1.80335 4 0.202815 0.714737 
41000 4 1.56272 4 0.18443 0.58058 
42000 4 1.53529 4 0.159437 0.534329 
43000 4 1.52883 4 0.142201 0.510198 
44000 4 1.38609 4 0.169492 0.498133 
45000 4 1.59864 4 0.122953 0.521402 
46000 4 1.57494 4 0.11408 0.502299 
47000 4 1.58478 4 0.180121 0.580868 
48000 4 1.49468 4 0.138466 0.492387 
49000 4 1.55366 4 0.172939 0.571388 
50000 4 1.37724 4 0.168342 0.491525 
51000 4 1.47137 4 0.145935 0.493536 
52000 4 1.56755 4 0.160299 0.550417 
53000 4 1.49474 4 0.125251 0.484918 
54000 4 1.49715 4 0.166667 0.533621 
55000 4 1.55525 4 0.168342 0.552715 
56000 4 1.6171 4 0.152255 0.560471 
57000 4 1.57184 4 0.196208 0.595231 
58000 4 1.57471 4 0.185579 0.582017 
59000 4 1.4859 4 0.185579 0.54898 
60000 4 1.53505 4 0.210859 0.6027 
61000 4 1.73976 4 0.209483 0.688218 
62000 4 1.49979 4 0.12755 0.489227 
63000 4 1.58052 4 0.152255 0.543235 
64000 4 1.5659 4 0.126688 0.515944 
65000 4 1.51342 4 0.118931 0.48262 
66000 4 1.5266 4 0.148521 0.520827 
67000 4 1.54258 4 0.136455 0.509336 
68000 4 1.36251 4 0.128986 0.437231 
69000 4 1.43274 4 0.123528 0.453318 
70000 4 1.48467 4 0.148851 0.514943 
71000 4 1.42941 4 0.107153 0.434932 
72000 4 1.40773 4 0.138753 0.468544 
73000 4 1.319 4 0.106291 0.395289 
74000 4 1.33996 4 0.140477 0.442114 
75000 4 1.37045 4 0.124964 0.432634 
76000 4 1.42191 4 0.0976731 0.423729 
77000 4 1.39009 4 0.108333 0.430172 
78000 4 1.38895 4 0.120368 0.440391 
79000 4 1.42033 4 0.101982 0.439242 
80000 4 1.3714 4 0.146222 0.457914 
81000 4 1.26882 4 0.100546 0.374605 
82000 4 1.40896 4 0.140477 0.464234 
83000 4 1.29956 4 0.102844 0.38466 
84000 4 1.42928 4 0.1106 0.437805 
85000 4 1.36245 4 0.116059 0.424303 
86000 4 1.45626 4 0.146222 0.488078 
87000 4 1.37734 4 0.151968 0.472853 
88000 4 1.41978 4 0.163172 0.496409 
89000 4 1.46506 4 0.122953 0.465671 
90000 4 1.43011 4 0.148808 0.481184 
91000 4 1.50064 4 0.107153 0.463085 
92000 4 1.33071 4 0.10744 0.404481 
93000 4 1.50511 4 0.102844 0.462223 
94000 4 1.38356 4 0.126688 0.441253 
95000 4 1.34118 4 0.142775 0.449009 
96000 4 1.4088 4 0.121804 0.448434 
97000 4 1.46665 4 0.139943 0.484195 
98000 4 1.40639 4 0.204252 0.549555 
99000 4 1.59428 4 0.175237 0.579718 
100000 4 1.60181 4 0.205975 0.62597 
