# Avida resource data
# Wed Sep 24 16:27:52 2014
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resNAND0
#  3: resXOR0
#  4: resNOR0
#  5: resNAND1
#  6: resORN1
#  7: resNOT1
#  8: resXOR1
#  9: resOR0
# 10: resNOT0
# 11: resAND0
# 12: resAND1
# 13: resANDN1
# 14: resOR1
# 15: resANDN0
# 16: resORN0
# 17: resNOR1
# 18: resEQU1

0 55900 58600 58600 55900 58600 61300 61300 58600 58600 61300 61300 58600 55900 58600 58600 55900 99.4893 
1000 55900 58600 58600 55900 58600 61300 61300 58600 58600 61300 61300 58600 55900 58600 58600 55900 9949.5 
2000 55900 58600 58600 55900 58600 61299.8 61300 58600 58599.5 61300 61300 58600 55900 58600 58600 55900 9949.92 
3000 55900 58600 58600 55900 58600 61261.3 61300 58600 58562.8 61300 61300 58600 55900 58600 58600 55900 9949.92 
4000 55900 58600 58600 55900 58600 61256.5 61300 58600 58553 61300 61300 58600 55900 58600 58600 55900 9949.92 
5000 55887.5 58600 58600 55900 58600 61256.8 61300 58600 58555.3 61300 61300 58600 55900 58600 58600 55900 9949.92 
6000 55857 58600 58600 55898.3 58550.3 61275.3 61300 58600 58570 61300 61300 58600 55900 58600 58600 55900 9949.92 
7000 55848.3 58600 58600 55865.3 58546.3 61285.5 61300 58600 58583.2 61300 61300 58600 55900 58600 58600 55900 9949.92 
8000 55856.5 58600 58600 55860.5 58560.3 61270 61300 58600 58567 61300 61300 58600 55900 58600 58595.2 55900 9949.92 
9000 55860 58600 58600 55868.5 58558 61272.5 61300 58600 58578.8 61300 61300 58600 55900 58600 58550.3 55900 9949.92 
10000 55862 58600 58600 55874 58558.8 61283 61300 58600 58580.8 61298.8 61299 58582.2 55900 58578.5 58536.3 55900 9949.92 
11000 55864.3 58600 58600 55877.8 58550.8 61273 61300 58600 58573.8 61284.2 61284.5 58556.5 55900 58558.3 58548 55900 9949.92 
12000 55872.3 58600 58600 55875.3 58550 61252 61300 58600 58558.8 61259.3 61274.5 58564 55900 58573 58542.3 55900 9949.92 
13000 55873.8 58600 58600 55876.2 58555 61264 61300 58600 58557.8 61238 61234.8 58552.3 55900 58555.5 58548.3 55900 9949.92 
14000 55876.3 58600 58600 55873.8 58558.5 61266.5 61300 58600 58553.3 61233 61237.8 58558.5 55900 58543.3 58549 55900 9949.92 
15000 55878.8 58600 58600 55878.5 58559.8 61263.5 61300 58600 58550.5 61227.5 61235 58549.5 55900 58547.8 58541.5 55900 9949.92 
16000 55872.2 58600 58600 55873.8 58564.8 61264.5 61300 58600 58552.8 61230.8 61229 58554.5 55900 58542.8 58539.5 55900 9949.92 
17000 55874.5 58600 58600 55879.8 58555 61261.5 61300 58600 58553.5 61230.3 61237.8 58552 55900 58546.3 58541.5 55900 9949.92 
18000 55878.2 58600 58600 55879.8 58556 61257.5 61300 58600 58547.3 61239.8 61237.8 58553.5 55900 58548.5 58544.3 55900 9949.92 
19000 55876 58600 58600 55872.8 58556.3 61255.8 61300 58600 58562 61240 61234 58554 55888.2 58544.5 58541.8 55900 9949.92 
20000 55872 58600 58600 55872.2 58558.3 61260.8 61300 58600 58562.5 61232 61232.5 58557.3 55884.2 58545.5 58541 55900 9949.92 
21000 55874 58600 58600 55872.5 58565.5 61259.5 61300 58600 58558.3 61239 61238.8 58557.3 55888.8 58546.5 58549.5 55900 9949.92 
22000 55867 58600 58600 55879.5 58552 61253 61300 58600 58554 61235 61229 58552.5 55888.5 58549 58529.8 55900 9949.92 
23000 55868.5 58600 58600 55878 58551.3 61259.3 61300 58600 58553.5 61235.5 61235.3 58559 55889 58542.8 58537.8 55900 9949.92 
24000 55869.2 58600 58600 55876.5 58555.5 61254.5 61300 58600 58547.8 61228.5 61228 58559.5 55882.2 58543.5 58541 55900 9949.92 
25000 55874 58600 58600 55878.8 58556.5 61252 61300 58600 58549 61226.3 61232.8 58558.3 55886.5 58542.8 58537.5 55900 9949.92 
26000 55869.8 58600 58600 55875 58562.3 61250.3 61300 58600 58551.5 61234 61239 58554.5 55887.5 58547.5 58533.3 55900 9949.92 
27000 55874.5 58600 58600 55878 58562.8 61256.8 61300 58600 58560.8 61239.3 61235.8 58556.3 55887.8 58557.3 58534.8 55900 9949.92 
28000 55870 58600 58600 55881.5 58560.3 61249.5 61300 58600 58550 61232 61235.3 58555.5 55881 58546.8 58537 55900 9949.92 
29000 55867.5 58600 58600 55873 58553.3 61251.8 61300 58600 58550.5 61239.3 61240.3 58553 55883.8 58553 58523 55900 9949.92 
30000 55873 58600 58600 55879 58566.3 61263.3 61300 58589.5 58555 61237.3 61241.3 58552 55889 58548.3 58537.8 55900 9949.92 
31000 55870.3 58600 58600 55875.5 58555.5 61253.5 61300 58573 58551.8 61234.8 61234.3 58553.5 55887.2 58548.8 58535.5 55900 9949.92 
32000 55868.5 58600 58600 55876 58555.8 61259 61300 58571 58554.5 61240.8 61237.5 58554.3 55887.8 58555.5 58542 55900 9949.92 
33000 55878.8 58600 58600 55875.3 58570.3 61267.3 61300 58571.5 58564.5 61245.3 61240.8 58555.5 55890 58553.8 58544.8 55900 9949.92 
34000 55871.5 58600 58600 55874.5 58558.8 61257.8 61300 58575.5 58560.8 61234 61235 58549.3 55887.2 58550 58534.5 55900 9949.92 
35000 55874 58600 58600 55873.3 58558.8 61263 61300 58573.5 58553.8 61244.3 61237.8 58553.8 55888.8 58553.3 58544.8 55900 9949.92 
36000 55873.8 58600 58600 55876.5 58559.3 61254.5 61300 58570.2 58555.8 61243.8 61238.3 58555.3 55887.5 58553.5 58538.8 55900 9949.92 
37000 55870.3 58600 58600 55878.8 58559.3 61261.8 61300 58568.8 58561.3 61237.3 61237.5 58559.8 55887.8 58553.8 58538.8 55900 9949.92 
38000 55871 58600 58600 55874 58564 61263 61300 58574.8 58559 61243 61240.8 58558.3 55885.5 58551.5 58539.8 55900 9949.92 
39000 55877 58600 58600 55874.5 58558.5 61253 61300 58581.8 58556 61242 61238.3 58554.8 55890.8 58555 58549 55900 9949.92 
40000 55871.5 58600 58600 55874.5 58566 61258.8 61300 58573.8 58564.3 61242.8 61235 58556 55890.8 58547.8 58537.3 55900 9949.92 
41000 55871.5 58600 58600 55866 58560.8 61258 61300 58572 58562.5 61246 61239.3 58550.5 55891.8 58555.3 58548.8 55900 9949.92 
42000 55878.5 58600 58600 55871.8 58564.8 61259 61300 58576.2 58572.5 61242.8 61243.3 58551.5 55863.3 58542.3 58546.5 55900 9949.92 
43000 55872.5 58600 58600 55882.2 58560.5 61261.8 61300 58574 58566.3 61251.8 61243.3 58548 55863.8 58556.3 58556 55900 9949.92 
44000 55872 58600 58600 55870.3 58562.5 61254.8 61300 58564 58566 61237.3 61241.3 58557.8 55861 58545.5 58551.5 55900 9949.92 
45000 55879 58600 58600 55876 58568.3 61267.5 61300 58569.2 58556 61235.8 61247.5 58561 55861.8 58534.8 58548 55900 9949.92 
46000 55881 58600 58582.5 55873.8 58572.5 61263.5 61300 58571.8 58555.5 61247.8 61241.3 58545.8 55859 58546.5 58553.5 55900 9949.92 
47000 55880.3 58600 58582.5 55876 58571.5 61261.8 61300 58580.2 58557.3 61246.3 61244 58558.8 55864.8 58552.2 58555.8 55900 9949.92 
48000 55877.2 58600 58582 55863 58563.3 61261.8 61300 58573.3 58552 61244.3 61246 58545.8 55862.8 58545.5 58541.8 55900 9949.92 
49000 55883.2 58600 58579 55877 58569 61264.3 61300 58569.5 58550.8 61247.8 61238.8 58541.3 55862.5 58547 58558.3 55900 9949.36 
50000 55871.5 58600 58581.8 55884.5 58565 61260.5 61300 58572.3 58554.3 61247.8 61235.5 58551.5 55862.8 58545.5 58551 55900 9949.92 
51000 55876 58600 58583.5 55876.2 58569 61264 61300 58565.5 58553.8 61242.3 61237 58549.8 55861.8 58541.8 58557 55900 9949.92 
52000 55876.5 58581.5 58587 55879.2 58566.8 61278 61268 58578 58558.8 61240.3 61245.3 58556.8 55866 58549.5 58551.3 55900 9949.92 
53000 55887.3 58572.8 58588.5 55882.8 58575 61281.5 61275.5 58573.8 58549 61248.8 61252.3 58557 55861.8 58545.8 58559.8 55900 9928.17 
54000 55892 58571 58593.8 55886.5 58576.8 61285.3 61276.8 58567.5 58549.8 61235 61233.8 58554.3 55863.5 58545 58556.3 55900 9946.64 
55000 55887.2 58566.5 58591 55879 58583 61285.8 61271.3 58567.8 58566.3 61241.5 61237.3 58553 55864.8 58548.3 58551.8 55900 9949.92 
56000 55872 58559.2 58594.2 55875.5 58577.5 61281.5 61268 58573 58555 61241.3 61243.8 58563 55868 58549.5 58553.3 55900 9949.8 
57000 55880.5 58559.3 58595.5 55875.5 58568.8 61269.8 61262.3 58571.5 58549.3 61237 61243.5 58559 55856.8 58541.8 58561 55900 9928.7 
58000 55888.8 58564.5 58596.5 55876.3 58571.8 61280.5 61273.5 58570.8 58556.8 61241.3 61241.3 58558 55858.5 58545 58566.3 55900 9949.91 
59000 55884.8 58559.2 58595.8 55875.3 58574.8 61267 61268 58565.3 58553.8 61237.8 61247.8 58553.8 55857.8 58545.5 58565 55900 9938.29 
60000 55884.8 58563.3 58594.2 55873.5 58572.3 61274 61275.8 58563.5 58561 61239 61242.3 58553.3 55863 58540.8 58561.3 55900 9949.29 
61000 55877.2 58566.3 58592.5 55877.5 58574.2 61277.5 61266 58567.5 58553 61241.8 61244.3 58552.8 55860.3 58548.8 58552.5 55900 9949.92 
62000 55874.3 58560.3 58595 55875.8 58577 61276.8 61271.8 58570.5 58559.8 61243.5 61240 58550.5 55862.5 58542.3 58548.3 55900 9949.25 
63000 55870.8 58553.8 58596.5 55875.8 58568 61276 61268.5 58564 58560.3 61238 61245 58555 55864 58546 58559.5 55900 9949.92 
64000 55873 58558.8 58595.5 55880.5 58568.8 61270.8 61269.3 58568 58552.8 61243.5 61241 58555 55866 58548.5 58552 55900 9927.29 
65000 55860.8 58563.8 58591.2 55875 58557.3 61282 61271.3 58574.8 58559.5 61240 61245.8 58557 55865.8 58553.8 58553.8 55900 9946.95 
66000 55872.5 58561.5 58595.5 55880.5 58574 61277.5 61266.5 58569.5 58562.5 61239.8 61243.5 58562.3 55863.8 58543 58554.5 55900 9949.85 
67000 55862.5 58558.8 58594.5 55883.5 58564.5 61278.5 61268.5 58566.5 58561 61242.8 61245 58553.3 55861.3 58546.8 58562.5 55900 9949.63 
68000 55875.5 58551.5 58596.5 55877.3 58571.8 61268.3 61261 58568.5 58564.8 61247.3 61244.8 58556.5 55865.8 58548.3 58564.5 55900 9943.11 
69000 55869.8 58557.8 58593.5 55875.8 58565 61276.3 61271.2 58566.8 58558.3 61244.5 61240.8 58555 55866.8 58547 58551.8 55900 9947.89 
70000 55872 58561.5 58596.2 55881.3 58574.8 61278 61267.8 58567 58556.8 61237.8 61239.3 58551.5 55864.5 58545 58559.8 55900 9949.55 
71000 55875.5 58570.5 58595.2 55876 58567.8 61274 61273 58564.8 58560.5 61248.5 61243.5 58554.3 55865.8 58550.5 58553 55900 9947.24 
72000 55870.8 58563 58594.5 55882.3 58565.3 61278.8 61270.8 58566.5 58559 61241.8 61244.5 58559.3 55864 58543.8 58555.3 55900 9949.92 
73000 55881.3 58558.5 58594.5 55878 58568.8 61279.3 61266.3 58571.3 58560.3 61237 61243.5 58558 55863.2 58547.8 58556.5 55900 9949.59 
74000 55875 58555.5 58591.8 55873 58561.8 61271.3 61260.8 58562.8 58557.3 61234.3 61237.5 58559.8 55859.8 58542.3 58544.3 55900 9948.13 
