# Avida tasks data
# Sun Apr 13 22:06:50 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 1051 995 0 1312 
3000 2056 1704 0 2207 
4000 1701 2379 1442 3063 
5000 1593 3174 1945 3245 
6000 2569 3093 3125 3167 
7000 3123 3011 3041 3185 
8000 3149 3095 3154 3306 
9000 3180 3108 3106 3203 
10000 3250 3152 3130 3214 
11000 3237 3027 3101 3213 
12000 3207 3070 3055 3191 
13000 3192 3180 3206 3110 
14000 3145 3205 3193 3217 
15000 3166 2991 3036 3149 
16000 3239 3049 2987 3143 
17000 3260 3138 3169 3161 
18000 3264 3104 3096 3221 
19000 3220 3141 3072 3170 
20000 3329 3136 3052 3298 
21000 3305 3132 3108 3153 
22000 3214 3110 3060 3269 
23000 3306 3164 3153 3191 
24000 3221 3111 3048 3267 
25000 3320 3104 3065 3249 
26000 3249 3105 3031 3168 
27000 3298 3095 3084 3277 
28000 3317 3086 3100 3251 
29000 3225 3067 2962 3200 
30000 3297 3074 3018 3171 
31000 3262 3081 3082 3158 
32000 3283 3114 3133 3255 
33000 3320 3108 3084 3248 
34000 3297 3113 3130 3302 
35000 3287 3164 3160 3251 
36000 3291 3139 3086 3257 
37000 3282 3188 3102 3333 
38000 3254 3220 3101 3281 
39000 3268 3183 3099 3241 
40000 3304 3232 3066 3157 
41000 3242 3148 3070 3268 
42000 3316 3227 3167 3292 
43000 3284 3173 3106 3136 
44000 3271 3200 3122 3239 
45000 3285 3155 3126 3201 
46000 3286 3205 3109 3139 
47000 3217 3237 3111 3185 
48000 3168 3251 3103 3220 
49000 3262 3247 3111 3263 
50000 3297 3232 3157 3207 
51000 3304 3179 3118 3133 
52000 3318 3164 3046 3048 
53000 3282 3245 3161 3191 
54000 3343 3215 3141 3118 
55000 3336 3153 3084 3119 
56000 3340 3272 3173 3113 
57000 3317 3253 3143 3130 
58000 3330 3265 3128 3194 
59000 3319 3201 3067 3093 
60000 3312 3259 3115 3178 
61000 3291 3297 3149 3128 
62000 3291 3230 3175 3159 
63000 3376 3256 3187 3124 
64000 3337 3179 3105 3045 
65000 3341 3222 3134 3165 
66000 3281 3231 3164 2995 
67000 3345 3216 3155 3159 
68000 3282 3255 3221 3195 
69000 3347 3197 3126 3222 
70000 3293 3213 3153 3177 
71000 3307 3213 3100 3141 
72000 3291 3258 3168 3142 
73000 3244 3207 3109 3137 
74000 3277 3216 3144 3125 
75000 3249 3072 3064 3195 
76000 3246 3164 3021 3172 
77000 3264 3244 3154 3226 
78000 3282 3236 3131 3200 
79000 3285 3129 2996 3139 
80000 3234 3168 3087 3190 
81000 3144 3218 3021 3214 
82000 3182 3168 3065 3135 
83000 3208 3132 2978 3144 
84000 3198 3207 3080 3231 
85000 3219 3192 3068 3150 
86000 3208 3121 3031 3123 
87000 3219 3157 3089 3151 
88000 3218 3172 3068 3127 
89000 3195 3120 3043 3105 
90000 3118 3114 2910 3124 
91000 3176 3066 2972 3145 
92000 3147 3098 2981 3184 
93000 3196 3158 3041 3149 
94000 3164 3116 3016 3166 
95000 3223 3130 3038 3121 
96000 3155 3057 2909 3110 
97000 3141 3032 2894 3124 
98000 3144 3069 2963 3139 
99000 3140 3125 3006 3196 
100000 3157 3117 2972 3139 
