# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
9940072,22,14,-1,-1,0
9936424,21,13,-1,-1,0
9939430,48,49,-1,-1,2
9940180,16,6,-1,-1,7
9939364,46,49,-1,-1,2
9939204,22,52,-1,-1,1
9938258,48,58,-1,-1,6
9940064,25,8,-1,-1,5
9938294,13,26,-1,-1,4
9936869,57,29,-1,-1,2
9934818,20,22,-1,-1,6
9933265,34,30,-1,-1,5
9937481,47,7,-1,-1,0
9939559,57,10,-1,-1,2
9938834,9,11,-1,-1,2
9939260,22,47,-1,-1,0
9935740,39,24,-1,-1,1
9938584,12,58,-1,-1,6
9937263,3,14,-1,-1,6
9937375,10,4,-1,-1,0
9929382,41,0,-1,-1,6
9934188,0,15,-1,-1,0
9937842,14,15,-1,-1,0
9939875,4,51,-1,-1,0
9938786,35,56,-1,-1,5
9936464,37,16,-1,-1,2
9936332,11,20,-1,-1,0
9934974,19,44,-1,-1,7
9939797,36,5,-1,-1,6
9939325,51,49,-1,-1,6
9933196,40,7,-1,-1,4
9935158,53,58,-1,-1,6
9929799,47,5,-1,-1,0
9936488,56,18,-1,-1,4
9927425,16,3,-1,-1,5
9940275,8,25,-1,-1,1
9933821,6,29,-1,-1,6
9932347,57,52,-1,-1,7
9939053,49,41,-1,-1,4
9938704,45,3,-1,-1,4
9938750,10,40,-1,-1,4
9938144,30,56,-1,-1,0
9938405,17,3,-1,-1,0
9932794,10,58,-1,-1,6
9940030,1,22,-1,-1,3
9937782,52,33,-1,-1,2
9939553,40,51,-1,-1,2
9929777,29,8,-1,-1,3
9935670,0,23,-1,-1,2
9937731,13,51,-1,-1,1
9928089,11,2,-1,-1,1
9934199,29,12,-1,-1,5
9939775,29,52,-1,-1,3
9935242,30,7,-1,-1,0
9939213,7,10,-1,-1,6
9938533,45,37,-1,-1,4
9938118,39,35,-1,-1,4
9931581,36,30,-1,-1,2
9939998,14,40,-1,-1,6
9937052,30,33,-1,-1,3
9938635,45,56,-1,-1,1
9938626,52,22,-1,-1,2
9937441,24,0,-1,-1,5
9937792,37,36,-1,-1,5
9939209,9,41,-1,-1,4
9933991,58,35,-1,-1,0
9939854,32,12,-1,-1,6
9931996,46,54,-1,-1,0
9938883,19,6,-1,-1,2
9936077,50,53,-1,-1,5
9933909,10,9,-1,-1,3
9937533,13,37,-1,-1,2
9936730,30,30,-1,-1,2
9937740,9,25,-1,-1,3
9939909,53,20,-1,-1,6
9939220,20,30,-1,-1,7
