# Mon Apr 28 17:19:01 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 3 0.0416203 3 0 0.0043863 
3000 3 0.0361781 3 0 0.00347826 
4000 4 0.086035 4 0 0.00952813 
5000 3 0.0256615 3 0 0.00249546 
6000 2 0.312114 2 0 0.0561857 
7000 4 0.41996 4 0 0.0739509 
8000 7 0.755336 7 0.00143689 0.144899 
9000 8 1.22304 8 0.0216273 0.250378 
10000 9 1.53876 9 0.0269187 0.313346 
11000 13 1.92601 13 0.0781155 0.405248 
12000 14 2.22057 14 0.100045 0.50552 
13000 16 2.30423 16 0.121219 0.52745 
14000 15 2.39508 15 0.137402 0.568512 
15000 18 2.37958 18 0.122495 0.546767 
16000 17 2.4899 17 0.130926 0.585224 
17000 18 2.55762 18 0.179881 0.652098 
18000 15 2.41208 15 0.143798 0.574032 
19000 19 2.54445 19 0.1811 0.632534 
20000 18 2.61743 18 0.181341 0.642344 
21000 19 2.7072 19 0.206512 0.678866 
22000 22 2.74306 22 0.210068 0.688544 
23000 19 2.69812 19 0.165867 0.631078 
24000 22 2.71863 22 0.171157 0.644056 
25000 22 2.71613 22 0.189241 0.65724 
26000 23 2.82738 23 0.24803 0.715539 
27000 20 2.88482 20 0.212518 0.714761 
28000 19 2.70981 19 0.217164 0.675614 
29000 24 2.71215 24 0.201525 0.652023 
30000 22 2.67189 22 0.213302 0.671682 
31000 20 2.69762 20 0.17801 0.637402 
32000 20 2.6811 20 0.185539 0.648015 
33000 22 2.67743 22 0.197512 0.658904 
34000 21 2.76799 21 0.222777 0.689126 
35000 24 2.79536 24 0.218343 0.678488 
36000 20 2.73907 20 0.208104 0.665936 
37000 21 2.76299 21 0.210644 0.67859 
38000 22 2.69647 22 0.228905 0.678639 
39000 22 2.68512 22 0.189367 0.650813 
40000 24 2.70855 24 0.20588 0.661474 
41000 22 2.80731 22 0.228239 0.70155 
42000 27 2.91873 27 0.233991 0.730414 
43000 24 2.81887 24 0.234232 0.722453 
44000 26 2.87072 26 0.248767 0.731418 
45000 35 2.96333 35 0.290451 0.792272 
46000 31 2.88616 31 0.278815 0.761588 
47000 28 2.80907 28 0.230374 0.692628 
48000 32 2.903 32 0.280271 0.767788 
49000 26 2.81944 26 0.246865 0.703592 
50000 29 3.06764 29 0.304256 0.8062 
51000 33 2.9741 33 0.297728 0.774669 
52000 34 2.96952 34 0.361815 0.858299 
53000 35 3.03938 35 0.365331 0.875841 
54000 33 2.94655 33 0.355336 0.8431 
55000 33 3.02291 33 0.341853 0.835451 
56000 32 2.95976 32 0.341353 0.827813 
57000 29 3.04667 29 0.326784 0.834921 
58000 28 2.85827 28 0.305089 0.775047 
59000 28 2.861 28 0.323421 0.805595 
60000 34 2.89706 34 0.295049 0.766334 
61000 31 2.92668 31 0.30563 0.786919 
62000 35 3.02483 35 0.317902 0.805217 
63000 32 2.9222 32 0.297444 0.771569 
64000 30 2.94401 30 0.295703 0.768998 
65000 31 3.03589 31 0.313452 0.803978 
66000 31 2.94706 31 0.312061 0.791758 
67000 32 3.03892 32 0.301011 0.801437 
68000 34 3.15395 34 0.506204 1.14806 
69000 31 3.45212 31 0.69435 1.53089 
70000 34 3.57321 34 0.741765 1.66034 
71000 31 3.48181 31 0.754325 1.67161 
72000 31 3.45537 31 0.736284 1.65071 
73000 38 3.6276 38 0.754936 1.68638 
74000 41 3.81852 41 0.795655 1.73631 
75000 34 3.70884 34 0.824109 1.78312 
76000 36 3.80136 36 0.775117 1.71796 
77000 35 3.74871 35 0.774098 1.72227 
78000 37 3.67572 37 0.782332 1.72588 
79000 33 3.6927 33 0.801105 1.74329 
80000 35 3.77328 35 0.7747 1.71763 
81000 36 3.75197 36 0.757736 1.6948 
82000 36 3.74836 36 0.773041 1.71378 
83000 37 3.7879 37 0.797139 1.75085 
84000 34 3.80532 34 0.793186 1.76066 
85000 38 3.74866 38 0.767603 1.70014 
86000 33 3.7555 33 0.782064 1.72858 
87000 33 3.76569 33 0.775516 1.72083 
88000 32 3.72125 32 0.790038 1.74223 
89000 38 3.72128 38 0.769742 1.70538 
90000 34 3.67491 34 0.788317 1.73225 
91000 36 3.75545 36 0.759645 1.70032 
92000 34 3.83708 34 0.7363 1.68817 
93000 42 3.786 42 0.782709 1.72323 
94000 34 3.77851 34 0.814484 1.76459 
95000 39 3.79874 39 0.814893 1.76605 
96000 42 3.92592 42 0.823593 1.78985 
97000 42 3.85591 42 0.828415 1.79448 
98000 38 3.80418 38 0.795462 1.74692 
99000 42 3.79832 42 0.810258 1.77248 
100000 37 3.73061 37 0.797827 1.75614 
