# Sat Mar 29 13:31:05 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.0942165 2 0 0.012069 
4000 2 0.629505 2 0 0.158001 
5000 2 0.612601 2 0 0.151106 
6000 2 0.623227 2 0 0.155415 
7000 2 0.702438 2 0 0.190463 
8000 2 0.65731 2 0 0.169828 
9000 2 0.658512 2 0 0.170353 
10000 2 0.652573 2 0 0.167768 
11000 2 0.652573 2 0 0.167768 
12000 2 0.720662 2 0 0.199368 
13000 2 0.682847 2 0 0.18127 
14000 2 0.714279 2 0 0.196208 
15000 2 0.79195 2 0 0.23815 
16000 2 0.74759 2 0 0.213218 
17000 2 0.8075 2 0 0.24763 
18000 2 0.708988 2 0 0.193623 
19000 2 0.768564 2 0 0.224648 
20000 2 0.816136 2 0 0.253088 
21000 2 0.781684 2 0 0.232117 
22000 2 0.831452 2 0 0.263143 
23000 2 0.659168 2 0 0.170641 
24000 2 0.778197 2 0 0.230106 
25000 2 0.766505 2 0 0.223499 
26000 2 0.816136 2 0 0.253088 
27000 2 0.831025 2 0 0.262856 
28000 2 0.82845 2 0 0.261132 
29000 2 0.754983 2 0 0.217179 
30000 2 0.787213 2 0 0.235345 
31000 2 0.756044 2 0 0.217754 
32000 2 0.792432 2 0 0.238437 
33000 2 0.773664 2 0 0.227521 
34000 2 0.747474 2 0 0.213157 
35000 2 0.742026 2 0 0.210284 
36000 2 0.716029 2 0 0.19707 
37000 2 0.734836 2 0 0.20655 
38000 2 0.700635 2 0 0.189601 
39000 2 0.707804 2 0 0.193048 
40000 2 0.726955 2 0 0.202528 
41000 2 0.674019 2 0 0.177248 
42000 2 0.73595 2 0 0.207124 
43000 2 0.686582 2 0 0.182993 
44000 2 0.700033 2 0 0.189313 
45000 2 0.63571 2 0 0.160586 
46000 2 0.67719 2 0 0.178684 
47000 2 0.686582 2 0 0.182993 
48000 2 0.661895 2 0 0.171839 
49000 2 0.660477 2 0 0.171215 
50000 2 0.663735 2 0 0.172652 
51000 2 0.677822 2 0 0.178972 
52000 2 0.649244 2 0 0.166332 
53000 2 0.648575 2 0 0.166044 
54000 2 0.643196 2 0 0.163746 
55000 2 0.646565 2 0 0.165182 
56000 2 0.643872 2 0 0.164033 
57000 2 0.611169 2 0 0.150531 
58000 2 0.624038 2 0 0.155747 
59000 2 0.620414 2 0 0.154266 
60000 2 0.628811 2 0 0.157713 
61000 2 0.658624 2 0 0.170402 
62000 2 0.659823 2 0 0.170928 
63000 2 0.613316 2 0 0.151393 
64000 2 0.647236 2 0 0.16547 
65000 2 0.67719 2 0 0.178684 
66000 2 0.701838 2 0 0.190175 
67000 2 0.679083 2 0 0.179546 
68000 2 0.690288 2 0 0.184717 
69000 2 0.682222 2 0 0.180982 
70000 2 0.697009 2 0 0.187877 
71000 2 0.720662 2 0 0.199368 
72000 2 0.675924 2 0 0.17811 
73000 2 0.691517 2 0 0.185292 
74000 2 0.664384 2 0 0.172939 
75000 2 0.637762 2 0 0.161448 
76000 2 0.704831 2 0 0.191612 
77000 2 0.700635 2 0 0.189601 
78000 2 0.61403 2 0 0.151681 
79000 2 0.63089 2 0 0.158575 
80000 2 0.619002 2 0 0.153691 
81000 2 0.584735 2 0 0.14019 
82000 2 0.600305 2 0 0.146222 
83000 2 0.629505 2 0 0.158001 
84000 2 0.601036 2 0 0.14651 
85000 2 0.585486 2 0 0.140477 
86000 2 0.577169 2 0 0.137317 
87000 2 0.636395 2 0 0.160873 
88000 2 0.621822 2 0 0.154841 
89000 2 0.620414 2 0 0.154266 
90000 2 0.567285 2 0 0.133621 
91000 2 0.655881 2 0 0.169204 
92000 2 0.601036 2 0 0.14651 
93000 2 0.639807 2 0 0.16231 
94000 2 0.589228 2 0 0.141913 
95000 2 0.601766 2 0 0.146797 
96000 2 0.65654 2 0 0.169492 
97000 2 0.605401 2 0 0.148233 
98000 2 0.598107 2 0 0.145361 
99000 2 0.580207 2 0 0.138466 
100000 2 0.561732 2 0 0.131571 
