# Avida resource data
# Fri Jul 11 07:56:57 2014
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resOR1
#  3: resXOR0
#  4: resOR0
#  5: resNOR0
#  6: resXOR1
#  7: resANDN0
#  8: resNOR1
#  9: resORN0
# 10: resANDN1
# 11: resNOT0
# 12: resAND0
# 13: resAND1
# 14: resNAND0
# 15: resORN1
# 16: resNOT1
# 17: resNAND1
# 18: resEQU1

0 188400 238400 238400 188400 238400 302800 302800 238400 238400 302800 302800 238400 188400 238400 238400 188400 99.4893 
1000 188400 238400 238400 188400 238400 302800 302800 238400 238400 302800 302800 238400 188400 238400 238400 188400 9949.5 
2000 188400 238400 238400 188400 238400 302800 302800 238400 238400 302800 302800 238400 188400 238400 238400 188400 9949.92 
3000 188400 238400 238400 188400 238400 302800 302800 238400 238400 302800 302800 238400 188400 238400 238400 188400 9949.92 
4000 188400 238400 238400 188400 238400 302800 302800 238400 238400 302654 302800 238400 188398 238400 238265 188398 9949.92 
5000 188248 238400 238249 188400 238400 302800 302800 238247 238400 302735 302800 238400 188398 238234 238333 188398 9949.92 
6000 188242 238400 238201 188223 238400 302800 302602 238263 238400 302787 302800 238400 188400 238307 238387 188400 9949.92 
7000 188247 238400 238207 188231 238400 302770 302613 238211 238369 302760 302800 238400 188400 238266 238370 188400 9949.92 
8000 188237 238400 238196 188224 238400 302765 302600 238203 238364 302747 302800 238400 188400 238259 238358 188400 9949.92 
9000 188240 238400 238203 188239 238400 302766 302620 238207 238366 302750 302800 238400 188400 238265 238366 188400 9949.92 
10000 188235 238400 238193 188220 238400 302776 302594 238196 238375 302568 302800 238400 188400 238248 238223 188400 9949.92 
11000 188249 238400 238214 188245 238400 302782 302616 238222 238382 302608 302800 238400 188399 238259 238251 188399 9949.92 
12000 188243 238400 238195 188225 238400 302782 302592 238200 238381 302584 302800 238400 188400 238244 238233 188400 9949.92 
13000 188252 238400 238216 188252 238400 302786 302619 238228 238385 302593 302800 238400 188400 238259 238240 188400 9949.92 
14000 188249 238400 238212 188248 238400 302752 302640 238225 238350 302595 302800 238400 188400 238253 238243 188400 9949.92 
15000 188246 238400 238222 188252 238400 302749 302645 238231 238348 302600 302800 238400 188400 238244 238237 188400 9949.92 
16000 188245 238400 238199 188229 238400 302756 302620 238206 238355 302596 302800 238400 188399 238238 238239 188400 9949.92 
17000 188249 238400 238212 188241 238400 302757 302633 238220 238356 302597 302800 238400 188400 238251 238241 188400 9949.92 
18000 188247 238400 238215 188250 238400 302745 302640 238217 238345 302585 302800 238400 188400 238233 238224 188400 9949.92 
19000 188243 238400 238205 188241 238400 302747 302633 238217 238345 302585 302800 238400 188400 238235 238230 188400 9949.92 
20000 188255 238400 238219 188253 238400 302749 302644 238225 238349 302589 302800 238400 188400 238243 238228 188399 9949.92 
21000 188248 238400 238211 188244 238400 302753 302638 238217 238352 302589 302800 238400 188400 238241 238232 188400 9949.91 
22000 188266 238400 238230 188261 238400 302760 302654 238228 238360 302590 302800 238400 188400 238248 238229 188400 9949.92 
23000 188245 238400 238208 188242 238400 302748 302634 238216 238346 302580 302800 238400 188400 238240 238225 188400 9949.92 
24000 188248 238400 238211 188245 238400 302760 302638 238223 238358 302577 302800 238400 188400 238246 238221 188400 9949.92 
25000 188246 238400 238207 188237 238400 302758 302629 238210 238356 302600 302800 238400 188398 238242 238242 188399 9949.92 
26000 188246 238400 238210 188245 238400 302755 302636 238215 238354 302597 302800 238400 188398 238244 238238 188398 9949.92 
27000 188243 238400 238204 188243 238400 302748 302635 238210 238347 302592 302800 238400 188399 238233 238235 188399 9949.92 
28000 188250 238400 238213 188245 238400 302758 302637 238219 238358 302586 302800 238400 188399 238244 238234 188399 9949.92 
29000 188255 238400 238227 188254 238400 302754 302645 238233 238352 302607 302800 238400 188397 238247 238257 188396 9949.92 
30000 188251 238400 238220 188250 238400 302755 302637 238228 238354 302600 302800 238400 188394 238237 238237 188391 9949.92 
31000 188262 238400 238224 188252 238400 302764 302642 238226 238362 302582 302800 238400 188394 238250 238222 188392 9949.92 
32000 188263 238400 238233 188259 238400 302761 302649 238233 238361 302610 302800 238400 188395 238253 238246 188392 9949.92 
33000 188253 238400 238219 188251 238400 302764 302639 238228 238363 302586 302800 238400 188396 238249 238223 188392 9949.92 
34000 188256 238400 238221 188249 238400 302758 302637 238221 238356 302584 302800 238400 188394 238242 238218 188392 9949.92 
35000 188249 238400 238213 188244 238400 302756 302631 238211 238354 302601 302800 238400 188394 238235 238242 188388 9949.92 
36000 188251 238400 238207 188239 238400 302754 302629 238206 238354 302590 302800 238400 188396 238230 238230 188394 9949.92 
37000 188244 238400 238214 188250 238400 302754 302641 238221 238353 302592 302800 238400 188395 238239 238242 188394 9949.92 
38000 188243 238400 238208 188246 238400 302752 302635 238219 238351 302596 302800 238400 188397 238233 238232 188392 9949.81 
39000 188255 238400 238213 188241 238400 302759 302631 238214 238358 302603 302800 238400 188396 238239 238234 188390 9949.92 
40000 188240 238400 238206 188237 238400 302756 302627 238213 238356 302586 302800 238400 188398 238241 238223 188393 9947.32 
41000 188261 238400 238226 188254 238400 302757 302643 238228 238356 302598 302800 238400 188396 238245 238237 188391 9949.92 
42000 188261 238400 238230 188264 238400 302756 302650 238231 238354 302584 302800 238400 188396 238251 238227 188391 9949.92 
43000 188260 238400 238219 188249 238400 302762 302639 238221 238362 302602 302800 238400 188396 238251 238239 188394 9949.92 
44000 188249 238400 238214 188243 238400 302763 302632 238220 238363 302591 302800 238400 188393 238244 238242 188392 9949.92 
45000 188259 238400 238227 188260 238400 302755 302648 238233 238354 302603 302800 238400 188396 238257 238240 188394 9949.92 
46000 188249 238400 238223 188253 238400 302755 302644 238229 238354 302601 302800 238400 188395 238250 238245 188394 9949.92 
47000 188236 238400 238208 188247 238400 302753 302634 238217 238353 302592 302800 238400 188394 238236 238233 188391 9949.92 
48000 188248 238400 238210 188237 238400 302767 302623 238216 238367 302597 302800 238400 188394 238244 238237 188389 9949.91 
49000 188260 238400 238227 188255 238400 302763 302647 238237 238362 302605 302800 238400 188396 238261 238242 188394 9949.92 
50000 188259 238400 238229 188263 238400 302758 302653 238235 238358 302599 302800 238400 188394 238254 238237 188391 9949.92 
51000 188244 238400 238214 188251 238400 302752 302642 238227 238351 302604 302800 238400 188396 238250 238247 188392 9949.92 
52000 188264 238400 238228 188251 238400 302762 302637 238231 238360 302602 302800 238400 188394 238245 238237 188390 9949.92 
53000 188252 238400 238211 188245 238400 302753 302634 238221 238351 302600 302800 238400 188397 238245 238242 188393 9949.92 
54000 188265 238400 238227 188257 238400 302756 302644 238229 238355 302596 302800 238400 188395 238252 238237 188392 9949.92 
55000 188251 238400 238223 188257 238400 302754 302645 238223 238353 302599 302800 238400 188394 238237 238232 188391 9949.92 
56000 188257 238400 238220 188251 238400 302758 302641 238223 238357 302589 302800 238400 188397 238249 238231 188394 9949.92 
57000 188242 238400 238208 188239 238400 302756 302630 238221 238353 302592 302800 238400 188396 238235 238237 188394 9949.92 
58000 188259 238400 238225 188252 238400 302757 302644 238221 238356 302585 302800 238400 188398 238249 238229 188396 9949.73 
59000 188248 238400 238215 188250 238400 302750 302641 238218 238348 302603 302800 238400 188397 238232 238241 188394 9949.92 
60000 188253 238400 238223 188248 238400 302762 302640 238228 238361 302603 302800 238400 188398 238246 238241 188395 9949.92 
61000 188263 238400 238227 188257 238400 302758 302645 238234 238358 302593 302800 238400 188394 238250 238229 188392 9949.92 
62000 188260 238400 238223 188249 238400 302761 302632 238217 238361 302595 302800 238400 188394 238244 238236 188390 9949.92 
63000 188251 238400 238217 188249 238400 302757 302640 238222 238357 302578 302800 238400 188397 238244 238218 188394 9949.92 
64000 188240 238400 238204 188239 238400 302757 302625 238214 238356 302596 302800 238400 188396 238236 238237 188393 9949.92 
65000 188247 238400 238215 188251 238400 302755 302638 238220 238355 302581 302800 238400 188396 238235 238223 188392 9949.92 
66000 188265 238400 238232 188257 238400 302755 302651 238237 238354 302606 302800 238400 188397 238255 238243 188395 9949.92 
67000 188243 238400 238208 188244 238400 302753 302634 238211 238353 302592 302800 238400 188396 238235 238231 188391 9949.92 
68000 188259 238400 238224 188254 238400 302756 302643 238225 238355 302602 302800 238400 188394 238253 238242 188391 9949.92 
69000 188247 238400 238215 188246 238400 302757 302638 238221 238356 302586 302800 238400 188396 238243 238232 188396 9949.92 
70000 188245 238400 238217 188244 238400 302756 302632 238227 238356 302603 302800 238400 188395 238242 238240 188392 9949.92 
71000 188258 238400 238228 188260 238400 302752 302651 238236 238352 302623 302800 238400 188396 238254 238258 188391 9949.92 
72000 188253 238400 238218 188251 238400 302758 302641 238224 238357 302590 302800 238400 188396 238247 238236 188395 9949.92 
