# Avida tasks data
# Sun Apr 13 18:01:20 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not

0 0 
1000 0 
2000 0 
3000 0 
4000 10 
5000 496 
6000 629 
7000 502 
8000 450 
9000 439 
10000 481 
11000 472 
12000 426 
13000 537 
14000 417 
15000 478 
16000 717 
17000 620 
18000 544 
19000 529 
20000 474 
21000 521 
22000 303 
23000 280 
24000 401 
25000 408 
26000 400 
27000 355 
28000 385 
29000 421 
30000 383 
31000 358 
32000 510 
33000 637 
34000 524 
35000 696 
36000 524 
37000 645 
38000 550 
39000 611 
40000 637 
41000 739 
42000 525 
43000 436 
44000 444 
45000 487 
46000 457 
47000 561 
48000 607 
49000 435 
50000 182 
51000 571 
52000 433 
53000 458 
54000 543 
55000 555 
56000 405 
57000 511 
58000 605 
59000 643 
60000 534 
61000 592 
62000 658 
63000 649 
64000 583 
65000 556 
66000 864 
67000 726 
68000 616 
69000 768 
70000 605 
71000 676 
72000 619 
73000 572 
74000 724 
75000 892 
76000 666 
77000 600 
78000 682 
79000 815 
80000 684 
81000 679 
82000 593 
83000 508 
84000 576 
85000 554 
86000 452 
87000 654 
88000 713 
89000 623 
90000 394 
91000 552 
92000 480 
93000 806 
94000 546 
95000 587 
96000 511 
97000 674 
98000 516 
99000 551 
100000 538 
