# Tue Nov  4 18:10:34 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.00379425 2 0 0.000287274 
3000 13 2.96031 13 0.882099 2.00144 
4000 17 2.47751 17 1.66135 3.30259 
5000 38 3.34633 38 1.88481 3.88768 
6000 52 3.68212 52 2.05287 4.38983 
7000 52 3.37448 52 2.21014 4.90807 
8000 57 3.36752 57 2.25109 5.04453 
9000 56 3.09004 56 2.28749 5.16494 
10000 54 3.05106 54 2.31278 5.23499 
11000 61 3.39541 61 2.43091 5.71609 
12000 56 2.96123 56 2.4858 5.93707 
13000 60 2.91545 60 2.49391 5.96754 
14000 63 2.85423 63 2.50209 6.00172 
15000 60 2.67518 60 2.52129 6.0727 
16000 58 2.50274 58 2.53756 6.13473 
17000 53 2.48619 53 2.53595 6.13128 
18000 55 2.3264 55 2.55481 6.19569 
19000 60 2.37384 60 2.55381 6.18678 
20000 60 2.35352 60 2.5573 6.19966 
21000 57 2.3445 57 2.55767 6.19908 
22000 54 2.31308 54 2.56362 6.21695 
23000 55 2.33224 55 2.55515 6.19575 
24000 60 2.85026 60 2.57948 6.28526 
25000 63 2.82108 63 2.58323 6.29951 
26000 64 2.8828 64 2.5945 6.33132 
27000 78 3.3625 78 2.68653 6.77356 
28000 77 3.28077 77 2.70413 6.85833 
29000 75 3.17767 75 2.71266 6.90431 
30000 69 2.97846 69 2.73427 6.99425 
31000 67 2.88267 67 2.74348 7.03075 
32000 73 2.79318 73 2.74894 7.06667 
33000 71 2.71802 71 2.75913 7.10399 
34000 87 3.28824 87 2.76386 7.12554 
35000 90 3.30831 90 2.75624 7.096 
36000 93 3.27987 93 2.76426 7.12504 
37000 90 3.3159 90 2.76458 7.13218 
38000 84 3.35531 84 2.76264 7.11893 
39000 89 3.29391 89 2.76656 7.13444 
40000 90 3.22923 90 2.77158 7.1569 
41000 76 3.18312 76 2.77938 7.18213 
42000 89 3.21692 89 2.77926 7.1807 
43000 93 3.29613 93 2.77463 7.16753 
44000 83 3.18701 83 2.78312 7.19971 
45000 82 3.16214 82 2.78168 7.19477 
46000 84 3.10539 84 2.78881 7.22254 
47000 83 3.13419 83 2.78446 7.20483 
48000 86 3.26935 86 2.77468 7.16379 
49000 85 3.228 85 2.78244 7.19161 
50000 79 3.1428 79 2.7851 7.20253 
51000 79 3.09748 79 2.78773 7.21373 
52000 83 3.0996 83 2.78653 7.21178 
53000 88 3.12442 88 2.79186 7.22816 
54000 86 3.12977 86 2.78801 7.21201 
55000 98 3.19106 98 2.78442 7.19713 
56000 81 3.06066 81 2.79723 7.24591 
57000 82 3.03901 82 2.79361 7.23534 
58000 89 3.02981 89 2.79764 7.24504 
59000 88 3.07072 88 2.79126 7.21747 
60000 83 2.98174 83 2.80405 7.26975 
61000 84 3.0121 84 2.80507 7.27299 
62000 86 3.02217 86 2.79512 7.22902 
63000 83 2.99792 83 2.79821 7.24389 
64000 83 3.06326 83 2.79113 7.21667 
65000 88 3.03824 88 2.79971 7.25108 
66000 83 2.94084 83 2.80863 7.28773 
67000 86 3.10926 86 2.79551 7.22781 
68000 87 3.02749 87 2.79685 7.23786 
69000 84 2.89915 84 2.80596 7.27902 
70000 89 2.96052 89 2.80906 7.28411 
71000 88 2.91006 88 2.81587 7.31227 
72000 85 3.08976 85 2.79586 7.2288 
73000 94 3.03477 94 2.80204 7.26171 
74000 93 2.9679 93 2.81276 7.29388 
75000 78 2.94511 78 2.80461 7.2663 
76000 82 2.89259 82 2.81118 7.30106 
77000 83 2.86015 83 2.82231 7.3387 
78000 84 2.91625 84 2.81057 7.2904 
79000 80 2.86256 80 2.82184 7.3319 
80000 83 2.82774 83 2.8325 7.36254 
81000 82 2.84466 82 2.82786 7.34866 
82000 89 2.84179 89 2.82089 7.32892 
83000 92 3.00445 92 2.80526 7.27443 
84000 89 2.94302 89 2.82255 7.31992 
85000 75 2.8797 75 2.82839 7.33947 
86000 82 2.88505 82 2.82648 7.33477 
87000 84 2.93774 84 2.82832 7.33678 
88000 78 2.9428 78 2.828 7.33506 
89000 86 2.89863 86 2.82465 7.33324 
90000 85 2.90296 85 2.82354 7.32529 
91000 81 2.93519 81 2.82588 7.32835 
92000 85 2.82933 85 2.83334 7.36293 
93000 86 2.8426 86 2.84007 7.38437 
94000 79 2.87616 79 2.83938 7.38121 
95000 78 2.89592 78 2.84056 7.38305 
96000 72 2.80969 72 2.84181 7.39845 
97000 80 2.80659 80 2.84644 7.40362 
98000 76 2.81612 76 2.84246 7.38581 
99000 71 2.76594 71 2.84716 7.40414 
100000 77 2.75634 77 2.84948 7.41166 
