# Mon Mar 31 14:27:40 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.00379425 2 0 0.000287274 
4000 2 0.00379425 2 0 0.000287274 
5000 2 0.065522 2 0 0.00775639 
6000 10 1.42998 10 0.160011 0.449009 
7000 11 2.54406 11 0.13272 0.70813 
8000 13 2.6373 13 0.0988222 0.742028 
9000 13 2.88534 13 0.136168 0.793163 
10000 14 2.95052 14 0.273485 0.935076 
11000 14 3.11455 14 0.303936 1.00862 
12000 13 3.09663 13 0.240448 0.935076 
13000 15 3.22359 15 0.354561 1.07469 
14000 14 3.19319 14 0.304663 1.00718 
15000 17 3.33126 17 0.412348 1.13416 
16000 16 3.24358 16 0.343289 1.04338 
17000 14 2.98318 14 0.259121 0.910083 
18000 15 2.94699 15 0.331514 0.973284 
19000 14 3.01007 14 0.288136 0.967538 
20000 19 3.20074 19 0.398661 1.10718 
21000 21 3.30623 21 0.377223 1.09968 
22000 18 3.37371 18 0.450425 1.17667 
23000 21 3.45461 21 0.474747 1.19075 
24000 22 3.4585 22 0.537852 1.30537 
25000 24 3.48379 24 0.563792 1.3002 
26000 27 3.579 27 0.609806 1.38736 
27000 24 3.43456 24 0.56353 1.29043 
28000 17 1.92986 17 0.87605 1.82218 
29000 17 1.92255 17 0.857848 1.80753 
30000 23 2.10578 23 0.88515 1.83822 
31000 20 1.87347 20 0.883476 1.8443 
32000 21 2.10858 21 0.867627 1.81528 
33000 18 1.80514 18 0.890413 1.84315 
34000 17 1.78165 17 0.893758 1.84573 
35000 14 1.645 14 0.896839 1.85287 
36000 17 1.69926 17 0.883367 1.83913 
37000 18 1.79529 18 0.844421 1.80374 
38000 18 1.82849 18 0.902618 1.89084 
39000 17 1.92451 17 0.902689 1.8848 
40000 19 1.84324 19 0.92896 1.90635 
41000 20 1.99199 20 0.902706 1.89199 
42000 22 2.38368 22 0.901151 1.89859 
43000 16 2.28342 16 0.918881 1.93707 
44000 16 2.46525 16 0.915145 1.94369 
45000 20 2.76383 20 0.868957 1.92069 
46000 18 2.54144 18 0.903124 1.93939 
47000 24 2.68908 24 0.872868 1.90577 
48000 23 2.73731 23 0.856068 1.86556 
49000 22 2.53711 22 0.890458 1.88595 
50000 20 2.24327 20 0.953031 1.96668 
51000 20 2.21415 20 0.957654 1.96438 
52000 20 2.07732 20 0.96742 1.96524 
53000 18 2.20483 18 0.962836 1.95949 
54000 26 2.5615 26 1.06786 2.14134 
55000 21 2.71769 21 1.14637 2.27406 
56000 17 2.62972 17 1.12671 2.24964 
57000 18 2.77805 18 1.06872 2.16547 
58000 21 2.87461 21 1.06215 2.16461 
59000 20 2.9065 20 1.06863 2.18788 
60000 23 3.05572 23 0.935955 2.025 
61000 21 2.93289 21 1.00662 2.09853 
62000 21 3.0992 21 0.884447 1.96352 
63000 24 3.2915 24 0.882808 1.94599 
64000 21 3.24454 21 0.96066 2.02614 
65000 23 3.1837 23 1.02517 2.10801 
66000 24 3.10372 24 0.956456 2.03533 
67000 19 3.06965 19 0.919703 1.96553 
68000 23 3.16863 23 0.963171 2.02989 
69000 21 3.0915 21 0.987624 2.04079 
70000 22 2.78532 22 1.0938 2.185 
71000 21 2.61763 21 1.07266 2.1477 
72000 19 2.62438 19 1.04065 2.10514 
73000 19 2.62985 19 1.01893 2.07297 
74000 23 2.5814 23 1.04393 2.10169 
75000 23 2.77871 23 1.0637 2.12816 
76000 22 2.75428 22 1.09218 2.1919 
77000 18 2.81934 18 1.10545 2.21954 
78000 20 2.86894 20 1.08869 2.1842 
79000 19 2.78259 19 1.08243 2.17524 
80000 22 2.90974 22 1.03886 2.131 
81000 22 2.91881 22 1.03396 2.11864 
82000 24 2.81477 24 1.11863 2.22838 
83000 23 2.73084 23 1.06052 2.14191 
84000 22 2.62866 22 1.05697 2.13071 
85000 20 2.73664 20 1.07405 2.16202 
86000 25 2.94698 25 1.05119 2.11864 
87000 23 2.87335 23 1.04596 2.12496 
88000 22 2.81345 22 1.07626 2.17955 
89000 19 2.71461 19 1.14101 2.27291 
90000 21 2.75744 21 1.19914 2.36024 
91000 25 2.8671 25 1.12802 2.24361 
92000 23 2.90998 23 1.21701 2.38437 
93000 28 3.01233 28 1.20404 2.37978 
94000 26 2.88754 26 1.20301 2.3592 
95000 25 2.88152 25 1.22964 2.41626 
96000 22 2.80391 22 1.22985 2.41281 
97000 23 2.70293 23 1.25848 2.45361 
98000 22 2.83551 22 1.1945 2.35536 
99000 24 3.18419 24 1.15334 2.31255 
100000 23 3.04801 23 1.13474 2.26178 
