# Avida Dominant Data
# Wed Feb 19 12:01:02 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 50 0 0 3600 0 0 0 0 0 1 050-aaaaa 
1000 48 137 0.350365 0.00729927 51 51 48 25 7 6 8 0 0.368421 74019 051-aadyj 
2000 49 120 0.408333 0.00833333 52 52 49 31 8 6 19 0 0.462878 179800 052-aagyg 
3000 54.8186 114 0.480865 0.00877193 53 53 50 43 7 6 32 0 0.516799 281578 053-aacxu 
4000 56.2679 109 0.51622 0.00917431 54 53.9942 50 39 3 3 38 0 0.523189 430105 054-aabwn 
5000 62.2038 122 0.509867 0.00819672 54 54 51 30 7 3 43 0 0.560524 524346 054-aagjn 
6000 287.29 112 2.56509 0.00892857 54 54.0152 50 58 21 17 55 0 0.746973 694701 054-aaqoz 
7000 61.5638 114 0.540034 0.00877193 54 54 51 40 11 10 59 0 0.564433 756304 054-aatnr 
8000 61.2587 116 0.528092 0.00862069 56 56 53 41 17 11 63 0 0.561891 884193 056-aabyr 
9000 62.0097 113 0.548758 0.00884956 54 54 52 46 8 5 69 0 0.562702 1051815 054-abflq 
10000 62.3323 114 0.546775 0.00877193 54 54 52 43 10 6 73 0 0.567546 1169742 054-abmdy 
11000 61.3245 111 0.552473 0.00900901 54 54 51 49 15 15 76 0 0.56266 1322882 054-abtlz 
12000 60.9587 111 0.549178 0.00900901 54 54 51 52 15 12 81 0 0.582649 1414245 054-abwgz 
13000 59.6057 111 0.536988 0.00900901 56 56 52 40 7 6 103 0 0.56611 1573635 056-aanjx 
14000 56.2658 112 0.502373 0.00892857 53 53 50 37 7 5 94 0 0.566945 1666067 053-abcfh 
15000 63.313 115 0.550548 0.00869565 56 56 54 33 4 3 91 0 0.58239 1793912 056-aatgg 
16000 61.5491 113 0.544682 0.00884956 54 54 52 42 10 7 107 0 0.581279 1952444 054-acrww 
17000 62.3145 111 0.561392 0.00900901 54 54 52 33 5 5 100 0 0.609529 2102864 054-acxjk 
18000 61.3129 110 0.55739 0.00909091 52 52 52 38 8 6 132 0 0.593067 2205672 052-abcwl 
19000 64.9959 112 0.58032 0.00892857 55 55 52 60 19 16 113 0 0.587661 2362075 055-acttz 
20000 63.5836 116 0.548135 0.00862069 57 57 54 51 12 9 127 0 0.586578 2435463 057-aarer 
21000 64.3002 116 0.554312 0.00862069 57 57 55 48 6 6 129 0 0.594161 2638961 057-aauxt 
22000 62.9237 110 0.572034 0.00909091 54 54 51 49 6 5 126 0 0.586735 2748174 054-adjfq 
