# Wed Mar 26 01:07:37 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 2 0.0307983 2 0 0.00316001 
11000 2 0.402705 2 0 0.0801494 
12000 2 0.687202 2 0 0.183281 
13000 2 0.649911 2 0 0.166619 
14000 2 0.698221 2 0 0.188452 
15000 2 0.5959 2 0 0.144499 
16000 2 0.760262 2 0 0.220052 
17000 2 0.680341 2 0 0.180121 
18000 2 0.744759 2 0 0.211721 
19000 2 0.737061 2 0 0.207699 
20000 2 0.68917 2 0 0.184195 
21000 2 0.720086 2 0 0.199081 
22000 2 0.755514 2 0 0.217466 
23000 2 0.720662 2 0 0.199368 
24000 2 0.639807 2 0 0.16231 
25000 2 0.679196 2 0 0.179598 
26000 2 0.729222 2 0 0.203677 
27000 2 0.655444 2 0 0.169014 
28000 2 0.663085 2 0 0.172364 
29000 2 0.643872 2 0 0.164033 
30000 2 0.694576 2 0 0.186728 
31000 2 0.706022 2 0 0.192186 
32000 2 0.661783 2 0 0.17179 
33000 2 0.749095 2 0 0.214019 
34000 2 0.704234 2 0 0.191324 
35000 2 0.690903 2 0 0.185004 
36000 2 0.734836 2 0 0.20655 
37000 2 0.639126 2 0 0.162022 
38000 2 0.545879 2 0 0.125826 
39000 2 0.629505 2 0 0.158001 
40000 2 0.670187 2 0 0.175524 
41000 2 0.611169 2 0 0.150531 
42000 2 0.648575 2 0 0.166044 
43000 2 0.609013 2 0 0.14967 
44000 2 0.684718 2 0 0.182132 
45000 2 0.643196 2 0 0.163746 
46000 2 0.632381 2 0 0.159195 
47000 2 0.695186 2 0 0.187015 
48000 2 0.659823 2 0 0.170928 
49000 2 0.598841 2 0 0.145648 
50000 2 0.71893 2 0 0.198506 
51000 2 0.628811 2 0 0.157713 
52000 2 0.680969 2 0 0.180408 
53000 2 0.692743 2 0 0.185866 
54000 2 0.596637 2 0 0.144786 
55000 2 0.65401 2 0 0.168391 
56000 2 0.636395 2 0 0.160873 
57000 2 0.715446 2 0 0.196783 
58000 2 0.679826 2 0 0.179885 
59000 2 0.624629 2 0 0.15599 
60000 2 0.69943 2 0 0.189026 
61000 2 0.587734 2 0 0.141339 
62000 2 0.618294 2 0 0.153404 
63000 2 0.577273 2 0 0.137356 
64000 2 0.62742 2 0 0.157139 
65000 2 0.590717 2 0 0.142488 
66000 2 0.616166 2 0 0.152542 
67000 2 0.614743 2 0 0.151968 
68000 2 0.604676 2 0 0.147946 
69000 2 0.560949 2 0 0.131284 
70000 2 0.543464 2 0 0.124964 
71000 2 0.541848 2 0 0.12439 
72000 2 0.50345 2 0 0.111175 
73000 2 0.567956 2 0 0.13387 
74000 2 0.495647 2 0 0.108589 
75000 2 0.560949 2 0 0.131284 
76000 2 0.535343 2 0 0.122091 
77000 2 0.575643 2 0 0.136742 
78000 2 0.547483 2 0 0.1264 
79000 2 0.57869 2 0 0.137891 
80000 2 0.576406 2 0 0.13703 
81000 2 0.531241 2 0 0.120655 
82000 2 0.575643 2 0 0.136742 
83000 2 0.539417 2 0 0.123528 
84000 2 0.513702 2 0 0.114622 
85000 2 0.72809 2 0 0.203103 
86000 2 0.707211 2 0 0.192761 
87000 2 0.726955 2 0 0.202528 
88000 2 0.766505 2 0 0.223499 
89000 2 0.697616 2 0 0.188164 
90000 2 0.703636 2 0 0.191037 
91000 2 0.756574 2 0 0.218041 
92000 2 0.68917 2 0 0.184195 
93000 2 0.710169 2 0 0.194197 
94000 2 0.754983 2 0 0.217179 
95000 2 0.713694 2 0 0.195921 
96000 2 0.713694 2 0 0.195921 
97000 2 0.73595 2 0 0.207124 
98000 2 0.672107 2 0 0.176386 
99000 2 0.68917 2 0 0.184195 
100000 2 0.542656 2 0 0.124677 
