# Fri Jul 11 23:12:29 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.0070156 2 0 0.000574713 
3000 1 0 1 0 0 
4000 3 0.0611405 3 0.000287274 0.00718184 
5000 3 0.0900562 3 0 0.0109164 
6000 3 0.0611405 3 0 0.00689457 
7000 2 0.0128781 2 0 0.0011491 
8000 1 0 1 0 0 
9000 2 0.00701383 2 0 0.000574548 
10000 2 0.0209119 2 0 0.00201092 
11000 2 0.0128781 2 0 0.0011491 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 2 0.00701383 2 0 0.000574548 
15000 1 0 1 0 0 
16000 1 0 1 0 0 
17000 1 0 1 0 0 
18000 2 0.0183081 2 0 0.00172364 
19000 2 0.00701383 2 0 0.000574548 
20000 2 0.0307983 2 0 0.00316001 
21000 2 0.0715208 2 0 0.00862317 
22000 1 0 1 0 0 
23000 2 0.106742 2 0 0.0140764 
24000 1 0 1 0 0 
25000 3 0.0537952 3 0 0.0054582 
26000 1 0 1 0 0 
27000 1 0 1 0 0 
28000 1 0 1 0 0 
29000 1 0 1 0 0 
30000 1 0 1 0 0 
31000 1 0 1 0 0 
32000 2 0.0156349 2 0 0.00143637 
33000 1 0 1 0 0 
34000 2 0.0128781 2 0 0.0011491 
35000 1 0 1 0 0 
36000 2 0.00701383 2 0 0.000574548 
37000 2 0.0377961 2 0 0.00402183 
38000 3 0.105681 3 0 0.0123528 
39000 2 0.00379425 2 0 0.000287274 
40000 1 0 1 0 0 
41000 2 0.0209119 2 0 0.00201092 
42000 2 0.0283941 2 0 0.00287274 
43000 2 0.0308059 2 0 0.00316092 
44000 2 0.00701383 2 0 0.000574548 
45000 3 0.0443613 3 0 0.00430911 
46000 3 0.0557055 3 0 0.00574713 
47000 1 0 1 0 0 
48000 1 0 1 0 0 
49000 2 0.00701383 2 0 0.000574548 
50000 1 0 1 0 0 
51000 2 0.00701383 2 0 0.000574548 
52000 2 0.0695131 2 0 0.00833094 
53000 2 0.0552622 2 0 0.00632002 
54000 2 0.0307983 2 0 0.00316001 
55000 5 0.0556087 5 0.000574548 0.00603275 
56000 3 0.0417585 3 0 0.00402183 
57000 2 0.0234561 2 0 0.00229819 
58000 1 0 1 0 0 
59000 2 0.0070156 2 0 0.000574713 
60000 2 0.0234561 2 0 0.00229819 
61000 1 0 1 0 0 
62000 1 0 1 0 0 
63000 1 0 1 0 0 
64000 2 0.00701383 2 0 0.000574548 
65000 2 0.00701383 2 0 0.000574548 
66000 2 0.040066 2 0 0.00430911 
67000 2 0.0423081 2 0 0.00459638 
68000 1 0 1 0 0 
69000 3 0.0666537 3 0 0.00718184 
70000 3 0.158607 3 0 0.0224074 
71000 3 0.108766 3 0.000287274 0.0143637 
72000 2 0.040066 2 0 0.00430911 
73000 1 0 1 0 0 
74000 2 0.0445242 2 0 0.00488365 
75000 2 0.0128781 2 0 0.0011491 
76000 2 0.0467158 2 0 0.00517093 
77000 1 0 1 0 0 
78000 2 0.0070156 2 0 0.000574713 
79000 2 0.0423081 2 0 0.00459638 
80000 1 0 1 0 0 
81000 2 0.0445242 2 0 0.00488365 
82000 1 0 1 0 0 
83000 2 0.040066 2 0 0.00430911 
84000 2 0.0423081 2 0 0.00459638 
85000 2 0.040066 2 0 0.00430911 
86000 2 0.00701383 2 0 0.000574548 
87000 1 0 1 0 0 
88000 2 0.0156349 2 0 0.00143637 
89000 1 0 1 0 0 
90000 2 0.00379425 2 0 0.000287274 
91000 1 0 1 0 0 
92000 1 0 1 0 0 
93000 1 0 1 0 0 
94000 2 0.00701383 2 0 0.000574548 
95000 1 0 1 0 0 
96000 1 0 1 0 0 
97000 2 0.0100164 2 0 0.000861821 
98000 2 0.0734466 2 0 0.00890549 
99000 2 0.0100164 2 0 0.000861821 
100000 2 0.00701383 2 0 0.000574548 
