# Avida tasks data
# Wed Mar 26 22:14:57 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 0 
3000 22 
4000 637 
5000 705 
6000 595 
7000 766 
8000 803 
9000 814 
10000 890 
11000 784 
12000 833 
13000 905 
14000 820 
15000 773 
16000 860 
17000 822 
18000 810 
19000 855 
20000 740 
21000 710 
22000 898 
23000 788 
24000 760 
25000 656 
26000 578 
27000 587 
28000 561 
29000 616 
30000 599 
31000 731 
32000 727 
33000 834 
34000 873 
35000 713 
36000 826 
37000 873 
38000 797 
39000 793 
40000 684 
41000 800 
42000 891 
43000 794 
44000 748 
45000 791 
46000 808 
47000 937 
48000 798 
49000 857 
50000 722 
51000 856 
52000 750 
53000 896 
54000 835 
55000 809 
56000 867 
57000 964 
58000 949 
59000 793 
60000 997 
61000 918 
62000 933 
63000 921 
64000 873 
65000 776 
66000 829 
67000 678 
68000 880 
69000 814 
70000 964 
71000 750 
72000 774 
73000 840 
74000 839 
75000 773 
76000 898 
77000 951 
78000 904 
79000 796 
80000 787 
81000 854 
82000 981 
83000 904 
84000 843 
85000 806 
86000 872 
87000 760 
88000 770 
89000 1095 
90000 1046 
91000 1132 
92000 863 
93000 798 
94000 1004 
95000 979 
96000 1030 
97000 868 
98000 833 
99000 655 
100000 696 
