# Avida resource data
# Thu Jul 10 21:30:15 2014
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resNOR1
#  3: resOR0
#  4: resXOR0
#  5: resNAND1
#  6: resAND1
#  7: resOR1
#  8: resNOR0
#  9: resAND0
# 10: resANDN0
# 11: resNOT1
# 12: resXOR1
# 13: resORN1
# 14: resORN0
# 15: resNAND0
# 16: resANDN1
# 17: resNOT0
# 18: resEQU1

0 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 99.4893 
1000 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 9949.5 
2000 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 9949.92 
3000 143600 184600 184600 143600 184600 238100 238100 184600 184600 238070 238100 184599 143600 184600 184600 143578 9949.92 
4000 143600 184493 184600 143600 184600 237989 238100 184600 184600 237918 238100 184549 143557 184598 184600 143492 9949.92 
5000 143600 184464 184600 143600 184600 237947 238100 184600 184600 237935 238100 184558 143572 184599 184600 143508 9949.92 
6000 143600 184462 184600 143599 184600 237942 238100 184600 184600 237935 238100 184553 143564 184600 184600 143511 9949.92 
7000 143600 184457 184600 143593 184600 237949 238100 184600 184600 237956 238100 184534 143563 184553 184600 143507 9949.92 
8000 143600 184462 184600 143587 184600 237949 238100 184600 184600 237995 238100 184480 143519 184565 184600 143522 9949.92 
9000 143600 184466 184600 143594 184600 237928 238100 184600 184600 237938 238100 184470 143497 184584 184600 143511 9949.92 
10000 143600 184451 184600 143592 184600 237915 238100 184600 184600 237924 238100 184474 143494 184582 184600 143507 9949.92 
11000 143600 184467 184600 143592 184600 237935 238100 184600 184600 237927 238100 184464 143490 184581 184600 143496 9949.92 
12000 143600 184452 184600 143596 184600 237911 238100 184600 184600 237917 238100 184466 143477 184586 184600 143499 9949.92 
13000 143600 184463 184600 143592 184600 237933 238100 184600 184600 237933 238100 184465 143491 184573 184600 143506 9949.92 
14000 143600 184472 184600 143593 184600 237933 238100 184600 184600 237926 238100 184470 143489 184582 184600 143499 9949.92 
15000 143600 184477 184600 143593 184600 237939 238100 184600 184600 237942 238100 184482 143497 184580 184600 143509 9949.92 
16000 143600 184459 184600 143591 184600 237931 238100 184600 184600 237940 238100 184478 143510 184582 184600 143511 9949.92 
17000 143600 184469 184600 143594 184600 237931 238100 184600 184600 237938 238100 184466 143484 184580 184600 143506 9949.92 
18000 143600 184452 184600 143595 184600 237920 238100 184600 184600 237925 238100 184468 143492 184583 184600 143512 9949.92 
