# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
68056476,5,5,-1,-1,5
68055092,50,7,-1,-1,1
68059234,25,31,-1,-1,5
68054034,11,22,-1,-1,4
68055482,10,45,-1,-1,2
68059322,32,58,-1,-1,0
68059260,1,40,-1,-1,7
68058536,53,41,-1,-1,1
68058237,4,42,-1,-1,0
68058317,58,27,-1,-1,4
68059178,22,20,-1,-1,6
68054257,9,47,-1,-1,2
68059270,10,23,-1,-1,4
68049424,20,11,-1,-1,0
68059315,47,38,-1,-1,0
68056873,54,12,-1,-1,5
68058418,56,35,-1,-1,5
68056273,26,0,-1,-1,5
68057640,51,14,-1,-1,1
68058297,58,22,-1,-1,5
68055620,2,53,-1,-1,5
68058629,47,35,-1,-1,5
68058959,31,38,-1,-1,4
68058949,1,20,-1,-1,5
68055373,11,9,-1,-1,7
68051968,17,22,-1,-1,5
68052604,26,41,-1,-1,4
68048322,28,58,-1,-1,1
68047942,57,54,-1,-1,5
68051303,18,54,-1,-1,2
68054581,43,41,-1,-1,1
68054713,51,49,-1,-1,3
68058390,42,48,-1,-1,6
68058948,32,52,-1,-1,7
68058385,4,24,-1,-1,1
68056971,37,53,-1,-1,6
68058401,53,26,-1,-1,4
68051182,4,32,-1,-1,0
68049278,47,22,-1,-1,6
68057154,23,28,-1,-1,1
68055807,26,57,-1,-1,5
68053648,36,55,-1,-1,2
68058525,43,30,-1,-1,6
68054888,53,43,-1,-1,4
68058091,8,13,-1,-1,4
68053071,38,43,-1,-1,4
68057276,52,45,-1,-1,7
68054069,49,7,-1,-1,3
68050116,29,44,-1,-1,2
68050474,31,47,-1,-1,7
68050412,24,56,-1,-1,0
68058037,44,25,-1,-1,2
68053702,3,10,-1,-1,2
68059059,44,41,-1,-1,3
68049724,43,31,-1,-1,4
68057191,11,47,-1,-1,1
68051122,40,19,-1,-1,7
68051799,52,46,-1,-1,6
68058490,31,11,-1,-1,5
68058366,31,34,-1,-1,6
68055365,33,36,-1,-1,1
68058674,38,39,-1,-1,4
68059233,16,55,-1,-1,3
68055585,2,42,-1,-1,7
68053526,17,48,-1,-1,0
68058784,25,1,-1,-1,0
68058342,9,2,-1,-1,4
68056551,1,32,-1,-1,6
68059349,46,28,-1,-1,1
68058436,43,29,-1,-1,4
68056224,34,28,-1,-1,2
68058738,37,10,-1,-1,6
68059005,43,10,-1,-1,2
68058346,10,2,-1,-1,7
68058929,32,49,-1,-1,6
68056356,24,54,-1,-1,6
68045346,29,18,-1,-1,5
68059286,42,24,-1,-1,3
68055981,38,21,-1,-1,1
68053101,2,22,-1,-1,7
68055013,25,48,-1,-1,1
68056900,10,36,-1,-1,6
68057369,16,21,-1,-1,1
68049547,33,39,-1,-1,7
68055865,16,30,-1,-1,5
68056684,26,40,-1,-1,0
68057896,55,25,-1,-1,0
68051037,26,35,-1,-1,4
68058724,46,5,-1,-1,7
68059487,7,17,-1,-1,2
68059416,25,51,-1,-1,1
68058640,23,41,-1,-1,3
68053926,2,30,-1,-1,1
68058966,55,23,-1,-1,7
68058923,48,15,-1,-1,2
68057414,22,29,-1,-1,7
68055079,25,23,-1,-1,3
68054141,32,3,-1,-1,7
68057734,30,21,-1,-1,5
68057920,45,38,-1,-1,1
68054443,47,6,-1,-1,4
68041630,58,4,-1,-1,0
68053176,23,46,-1,-1,1
68057922,33,28,-1,-1,2
68058244,7,42,-1,-1,1
68056741,53,25,-1,-1,4
68057571,7,26,-1,-1,7
68057809,16,47,-1,-1,5
68053954,24,38,-1,-1,3
68059455,39,3,-1,-1,7
68057139,30,5,-1,-1,2
68057090,6,40,-1,-1,0
68056233,49,36,-1,-1,6
68052074,24,8,-1,-1,5
68058569,34,1,-1,-1,4
68058474,17,37,-1,-1,5
68054406,53,53,-1,-1,4
68056768,39,11,-1,-1,2
68054295,8,33,-1,-1,5
68059248,39,31,-1,-1,2
68056992,48,3,-1,-1,3
68059215,54,8,-1,-1,5
68055731,1,37,-1,-1,1
68052290,39,33,-1,-1,6
68052520,52,4,-1,-1,5
68056083,42,57,-1,-1,6
68057551,24,17,-1,-1,0
68059395,26,56,-1,-1,3
68058431,27,53,-1,-1,3
68058181,31,46,-1,-1,1
68058033,20,0,-1,-1,5
68055803,20,8,-1,-1,7
68053750,3,39,-1,-1,6
68052129,5,36,-1,-1,5
68052551,22,5,-1,-1,4
68049939,4,50,-1,-1,0
68053413,0,39,-1,-1,2
68058460,19,29,-1,-1,1
68054207,6,14,-1,-1,2
68059301,6,24,-1,-1,6
68052583,33,19,-1,-1,0
68059340,10,18,-1,-1,5
68058746,23,53,-1,-1,0
68059143,10,24,-1,-1,7
68058924,55,13,-1,-1,7
68051915,21,53,-1,-1,4
68050183,24,4,-1,-1,5
68058889,31,23,-1,-1,7
68057550,19,55,-1,-1,1
68052507,23,40,-1,-1,5
68057372,38,30,-1,-1,6
68057261,11,8,-1,-1,5
68057947,25,5,-1,-1,4
68055051,36,21,-1,-1,6
68059552,47,9,-1,-1,4
68058797,35,35,-1,-1,5
68059443,28,39,-1,-1,3
68055046,5,8,-1,-1,1
68056404,26,27,-1,-1,7
68057017,29,27,-1,-1,4
68056924,7,10,-1,-1,5
68055859,47,7,-1,-1,0
68059324,38,24,-1,-1,1
68057138,54,48,-1,-1,1
68054493,35,38,-1,-1,1
68055599,56,0,-1,-1,6
68057667,19,25,-1,-1,2
68053621,31,9,-1,-1,4
68057820,54,34,-1,-1,5
68058189,26,23,-1,-1,3
68057599,45,7,-1,-1,5
68052952,31,28,-1,-1,7
68058411,0,11,-1,-1,4
68056700,49,56,-1,-1,2
68057135,45,9,-1,-1,3
68058967,33,46,-1,-1,3
68057179,29,40,-1,-1,0
68057275,3,41,-1,-1,3
68058350,13,47,-1,-1,2
68056620,54,37,-1,-1,3
68054526,40,6,-1,-1,6
68059046,44,45,-1,-1,4
68053456,45,1,-1,-1,7
68055009,4,17,-1,-1,0
68054980,32,56,-1,-1,2
68055002,58,1,-1,-1,0
68045980,52,11,-1,-1,5
68058769,9,45,-1,-1,1
68057096,4,46,-1,-1,5
68055233,5,17,-1,-1,3
68058489,15,8,-1,-1,3
68056046,36,46,-1,-1,7
68049323,3,12,-1,-1,0
68058283,23,6,-1,-1,2
68055436,57,35,-1,-1,3
68055685,22,25,-1,-1,6
68058666,42,49,-1,-1,5
68059389,40,21,-1,-1,4
68054812,3,23,-1,-1,4
68057348,8,20,-1,-1,0
68056490,45,58,-1,-1,2
68053340,7,45,-1,-1,4
68057621,49,23,-1,-1,4
68059290,41,28,-1,-1,1
68059477,42,4,-1,-1,4
68057580,57,34,-1,-1,0
68055172,34,38,-1,-1,1
68058579,51,19,-1,-1,0
68059076,7,12,-1,-1,0
68051910,31,12,-1,-1,5
68054451,14,48,-1,-1,0
68057300,51,23,-1,-1,6
68058710,1,36,-1,-1,2
68057885,2,32,-1,-1,1
68055738,4,54,-1,-1,3
68059492,9,17,-1,-1,7
68059014,15,12,-1,-1,7
68056076,20,6,-1,-1,2
68058800,47,39,-1,-1,2
68058773,43,27,-1,-1,0
68059267,45,0,-1,-1,3
68059440,32,24,-1,-1,1
68059142,47,14,-1,-1,5
68059366,2,50,-1,-1,0
68058847,6,3,-1,-1,5
68051178,40,30,-1,-1,0
68056636,1,31,-1,-1,1
68059081,10,55,-1,-1,3
68054308,5,43,-1,-1,0
68056327,2,13,-1,-1,4
68058252,22,31,-1,-1,3
68056203,35,0,-1,-1,4
68056289,40,43,-1,-1,6
68043781,27,26,-1,-1,1
68059012,2,33,-1,-1,7
68059027,14,34,-1,-1,3
68057760,15,4,-1,-1,1
68059425,56,20,-1,-1,3
68052253,8,27,-1,-1,0
68059077,53,3,-1,-1,5
68056419,53,29,-1,-1,1
68055245,48,27,-1,-1,0
68055497,8,10,-1,-1,2
68058651,7,31,-1,-1,2
68056629,57,23,-1,-1,6
68057828,11,10,-1,-1,1
68053611,16,20,-1,-1,0
68057208,52,50,-1,-1,3
68055883,10,41,-1,-1,3
68057942,12,13,-1,-1,3
68057044,41,38,-1,-1,5
68052364,51,28,-1,-1,3
68058643,33,7,-1,-1,1
68059493,15,35,-1,-1,4
68058618,1,9,-1,-1,1
68056038,39,30,-1,-1,0
68058169,13,6,-1,-1,5
68059113,57,27,-1,-1,5
68059363,4,1,-1,-1,0
68053225,36,33,-1,-1,4
68056255,56,16,-1,-1,3
68059525,28,12,-1,-1,5
68057874,29,35,-1,-1,2
68059139,56,36,-1,-1,7
68059159,6,52,-1,-1,5
68058886,17,31,-1,-1,7
68057113,53,15,-1,-1,5
68054480,27,5,-1,-1,6
68055844,5,58,-1,-1,2
68056564,4,20,-1,-1,3
68057815,3,51,-1,-1,0
68049790,17,41,-1,-1,5
68059126,28,46,-1,-1,7
68058809,39,39,-1,-1,7
68054706,1,34,-1,-1,1
68056959,18,50,-1,-1,3
68054500,20,21,-1,-1,3
68056375,53,30,-1,-1,1
