# Avida tasks data
# Sun Mar 30 13:49:31 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: OrNot

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 2 
6000 0 
7000 0 
8000 4 
9000 1009 
10000 1202 
11000 1111 
12000 1218 
13000 1257 
14000 1149 
15000 1236 
16000 1114 
17000 1215 
18000 1133 
19000 1259 
20000 1322 
21000 1202 
22000 1153 
23000 1141 
24000 1141 
25000 998 
26000 1142 
27000 1186 
28000 1004 
29000 1333 
30000 1254 
31000 1210 
32000 1198 
33000 1103 
34000 1134 
35000 1125 
36000 1134 
37000 1243 
38000 1181 
39000 1068 
40000 1232 
41000 1250 
42000 1245 
43000 1137 
44000 1154 
45000 1194 
46000 1224 
47000 1156 
48000 1128 
49000 1073 
50000 1165 
51000 1153 
52000 1082 
53000 1065 
54000 1117 
55000 1266 
56000 1138 
57000 1210 
58000 1073 
59000 1136 
60000 1170 
61000 1084 
62000 1084 
63000 1082 
64000 1187 
65000 1189 
66000 1210 
67000 1327 
68000 1392 
69000 1315 
70000 1104 
71000 1101 
72000 1138 
73000 1216 
74000 1271 
75000 1200 
76000 1251 
77000 1187 
78000 1147 
79000 1356 
80000 1483 
81000 1342 
82000 1175 
83000 1001 
84000 1132 
85000 1250 
86000 1112 
87000 1087 
88000 1195 
89000 1133 
90000 1218 
91000 1217 
92000 1090 
93000 1185 
94000 1071 
95000 1051 
96000 1200 
97000 1259 
98000 1196 
99000 1247 
100000 1265 
