# Tue Feb 18 23:58:21 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 3 1.02445 3 0 0.23701 
3000 10 2.69018 10 0.152747 0.882435 
4000 29 3.75256 29 0.594463 1.56293 
5000 37 4.33391 37 0.89358 1.98194 
6000 35 4.115 35 1.1055 2.26583 
7000 35 4.23399 35 1.12366 2.29528 
8000 38 4.02331 38 1.30982 2.58722 
9000 34 4.09974 34 1.31417 2.59917 
10000 38 3.91725 38 1.40814 2.79944 
11000 38 4.17038 38 1.3807 2.7475 
12000 39 4.07668 39 1.37587 2.72389 
13000 39 4.14211 39 1.45199 2.87028 
14000 46 4.34056 46 1.45138 2.86694 
15000 49 4.31009 49 1.53254 3.05807 
16000 54 4.38789 54 1.57758 3.13028 
17000 55 4.64962 55 1.54633 3.08556 
18000 61 4.82 61 1.58073 3.15028 
19000 60 4.71082 60 1.58137 3.15139 
20000 60 4.80382 60 1.59721 3.18556 
21000 63 4.64458 63 1.65845 3.33 
22000 70 4.78367 70 1.64888 3.2925 
23000 69 4.70639 69 1.73688 3.49361 
24000 70 4.45932 70 1.84753 3.80167 
25000 65 4.35352 65 1.87177 3.86694 
26000 63 4.458 63 1.84067 3.76889 
27000 61 3.88178 61 1.93694 4.02556 
28000 62 4.26565 62 1.87097 3.86444 
29000 61 4.10375 61 1.86374 3.86556 
30000 64 4.22198 64 1.90518 3.94611 
31000 62 4.41204 62 1.86027 3.81528 
32000 61 4.56496 61 1.82399 3.73472 
33000 63 4.37021 63 1.87034 3.85 
34000 62 4.34727 62 1.85779 3.82639 
35000 66 4.45373 66 1.84117 3.7925 
36000 63 4.33726 63 1.87159 3.84278 
37000 61 4.36459 61 1.87687 3.87472 
38000 65 4.42976 65 1.83268 3.76333 
39000 64 4.21555 64 1.8897 3.90111 
40000 59 4.2182 59 1.87232 3.85778 
41000 63 4.31442 63 1.85694 3.84028 
42000 62 4.13125 62 1.89132 3.92417 
43000 60 4.17122 60 1.88751 3.91028 
44000 58 4.04077 58 1.91893 3.97139 
45000 61 4.23357 61 1.8594 3.82583 
46000 58 4.02027 58 1.90831 3.95028 
47000 58 4.10526 58 1.86558 3.87528 
48000 62 4.22999 62 1.86167 3.865 
49000 59 4.38543 59 1.85721 3.82389 
50000 60 4.23088 60 1.90311 3.92694 
51000 59 4.30503 59 1.86147 3.82667 
52000 64 4.24241 64 1.83131 3.78944 
53000 60 4.20856 60 1.86718 3.85528 
54000 56 4.10181 56 1.83399 3.7775 
55000 51 3.79339 51 1.94766 4.04306 
56000 62 4.27822 62 1.84114 3.79694 
57000 57 4.15715 57 1.85507 3.84056 
58000 58 4.00416 58 1.88056 3.9 
59000 56 4.27533 56 1.83971 3.8125 
60000 56 3.98603 56 1.89721 3.92806 
61000 56 4.05632 56 1.89197 3.91692 
62000 54 4.08193 54 1.86555 3.8825 
63000 55 3.97162 55 1.90288 3.9625 
64000 53 3.9238 53 1.90862 3.97056 
65000 56 4.07195 56 1.89861 3.93333 
66000 55 4.31337 55 1.85032 3.83889 
67000 54 4.27399 54 1.84778 3.80583 
68000 57 4.18432 57 1.88916 3.89917 
69000 66 4.28274 66 1.87101 3.88 
70000 59 4.11023 59 1.89126 3.92861 
71000 57 4.03498 57 1.87055 3.87889 
72000 61 4.12186 61 1.84232 3.82384 
73000 55 3.89146 55 1.90461 3.96778 
74000 55 3.80116 55 1.89469 3.94944 
75000 54 3.82897 54 1.90235 3.93917 
76000 56 3.83403 56 1.86825 3.88167 
77000 58 3.82676 58 1.95412 4.06694 
78000 59 4.04591 59 1.88726 3.92222 
79000 60 4.10047 60 1.86063 3.8775 
80000 62 4.19794 62 1.87423 3.87083 
81000 60 3.88112 60 1.92515 4.01361 
82000 61 4.05466 61 1.91024 3.96111 
83000 57 4.08891 57 1.88202 3.91778 
84000 56 3.80858 56 1.90342 3.96194 
85000 52 3.66501 52 1.92942 4.01833 
86000 52 3.97138 52 1.48448 3.20639 
87000 49 3.93244 49 1.61807 3.37722 
88000 54 3.79435 54 1.67369 3.43028 
89000 54 4.04291 54 1.66581 3.38194 
90000 55 3.91915 55 1.6831 3.39472 
91000 57 3.91985 57 1.73656 3.51389 
92000 55 3.81518 55 1.72012 3.47778 
93000 59 3.97274 59 1.71742 3.48528 
94000 56 3.99987 56 1.70274 3.44444 
95000 52 3.93597 52 1.71711 3.48972 
96000 56 3.97419 56 1.68579 3.40944 
97000 63 3.89584 63 1.74095 3.53722 
98000 54 3.85653 54 1.71588 3.48889 
99000 54 3.87017 54 1.72152 3.49583 
100000 57 3.75462 57 1.74841 3.51833 
