# Avida tasks data
# Thu Mar 27 11:58:29 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand
#  3: OrNot

0 0 0 
1000 0 0 
2000 48 0 
3000 621 561 
4000 641 626 
5000 854 687 
6000 997 700 
7000 784 736 
8000 851 743 
9000 792 801 
10000 718 709 
11000 751 681 
12000 645 622 
13000 805 731 
14000 867 717 
15000 783 601 
16000 737 653 
17000 808 705 
18000 967 752 
19000 853 661 
20000 777 745 
21000 714 653 
22000 731 644 
23000 786 722 
24000 822 728 
25000 725 687 
26000 726 642 
27000 747 716 
28000 670 627 
29000 645 577 
30000 704 665 
31000 647 649 
32000 693 644 
33000 660 621 
34000 634 654 
35000 648 622 
36000 622 581 
37000 594 559 
38000 631 615 
39000 676 660 
40000 586 549 
41000 599 547 
42000 602 569 
43000 639 563 
44000 593 594 
45000 582 567 
46000 634 558 
47000 669 587 
48000 672 629 
49000 666 621 
50000 628 549 
51000 633 602 
52000 684 707 
53000 771 733 
54000 760 696 
55000 687 732 
56000 716 743 
57000 732 728 
58000 686 681 
59000 669 662 
60000 762 752 
61000 677 647 
62000 792 761 
63000 726 686 
64000 684 677 
65000 707 660 
66000 710 722 
67000 628 616 
68000 641 664 
69000 721 687 
70000 632 651 
71000 708 680 
72000 662 648 
73000 641 675 
74000 622 631 
75000 599 607 
76000 667 656 
77000 664 677 
78000 702 668 
79000 632 615 
80000 596 600 
81000 591 587 
82000 654 614 
83000 666 671 
84000 642 624 
85000 631 621 
86000 565 575 
87000 639 603 
88000 689 679 
89000 701 675 
90000 692 691 
91000 619 575 
92000 622 645 
93000 686 673 
94000 781 732 
95000 733 680 
96000 714 698 
97000 722 710 
98000 689 668 
99000 831 804 
100000 799 784 
