# Avida Dominant Data
# Wed Sep 24 14:12:43 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

49000 53 103 0.514563 0.00970874 55 55 53 29 3 3 402 0 0.542056 6463786 055-agexf 
50000 55 105 0.52381 0.00952381 58 58.0176 55 21 4 2 420 0 0.542056 6643496 058-abovt 
51000 55 105 0.52381 0.00952381 57 57 55 27 4 3 427 0 0.551402 6752977 057-adnpm 
52000 53 104 0.509615 0.00961538 57 57 53 37 12 9 465 0 0.54717 6913906 057-adrlj 
53000 56 109 0.513761 0.00917431 59 59 56 43 9 4 481 0 0.551402 7052629 059-aawjk 
54000 56 109 0.513761 0.00917431 60 60 56 34 6 4 485 0 0.880597 7170403 060-aamqs 
55000 55 106 0.518868 0.00943396 57 57 55 22 7 7 450 0 0.548077 7318761 057-aeasr 
56000 56 109 0.513761 0.00917431 58 58 56 26 9 6 475 0 0.542056 7448242 058-acfde 
57000 55 105 0.52381 0.00952381 57 57 55 24 4 4 485 0 0.544554 7606168 057-aehlj 
58000 53 104 0.509615 0.00961538 55 55 53 33 3 2 492 0 0.542857 7741277 055-agpss 
59000 54 104 0.519231 0.00961538 56 56.0204 54 29 6 5 492 0 0.8 7867779 056-afxjm 
60000 56 106 0.528302 0.00943396 58 58 56 23 7 6 504 0 0.604396 8011530 058-acstb 
61000 55 105 0.52381 0.00952381 57 57 55 27 3 3 515 0 0.543689 8160519 057-aevlw 
62000 56 106 0.528302 0.00943396 58 58.006 56 31 2 2 518 0 0.617041 8254844 058-acwtj 
63000 53 104 0.509615 0.00961538 55 55 53 46 11 7 540 0 0.617041 8411407 055-ahcie 
64000 56 106 0.528302 0.00943396 58 58.0011 56 32 4 2 536 0 0.600376 8561835 058-addiq 
65000 56 110 0.509091 0.00909091 58 58 56 24 12 10 539 0 0.600491 8683814 058-adfud 
66000 58 111 0.522523 0.00900901 60 60.0211 58 21 1 1 548 0 0.594604 8851912 060-aatgz 
67000 53 105 0.504762 0.00952381 55 55 53 26 5 5 561 0 0.594604 8982883 055-ahlac 
68000 53 106 0.5 0.00943396 56 56.0007 53 35 7 7 584 0 0.538462 9099503 056-ahbug 
69000 56 106 0.528302 0.00943396 58 58 56 32 7 6 580 0 0.589047 9220199 058-adols 
70000 52 105 0.495238 0.00952381 54 54.0098 52 28 6 6 590 0 0.53271 9402276 054-agick 
71000 53 104 0.509615 0.00961538 55 55 53 30 12 9 593 0 0.533333 9509038 055-ahwif 
72000 52.5269 101.29 0.518577 0.00987284 55 55 52.5269 25 2 1 617 0 0.542056 9638422 055-ahywh 
73000 59 111 0.531532 0.00900901 61 61.0016 59 24 4 4 624 0 0.54955 9780058 061-aales 
74000 53 105 0.504762 0.00952381 56 56 53 29 12 8 641 0 0.551402 9946716 056-ahtgl 
75000 56 107 0.523364 0.00934579 58 58 56 26 5 4 639 0 0.571429 10087270 058-aedhh 
76000 53 106 0.5 0.00943396 56 56 53 40 11 10 653 0 0.550459 10208898 056-ahwkz 
77000 59 109 0.541284 0.00917431 61 61 59 35 9 7 652 0 0.576923 10354754 061-aasxk 
78000 57 110 0.518182 0.00909091 60 60.003 57 31 2 2 658 0 0.554545 10478634 060-ablwt 
79000 61 112 0.544643 0.00892857 63 63 61 35 3 3 670 0 0.559633 10571457 063-aacpc 
80000 56 106 0.528302 0.00943396 58 58 56 26 3 3 683 0 0.556522 10766680 058-aemhh 
81000 60 111 0.540541 0.00900901 62 62 60 23 1 1 691 0 0.553571 10910626 062-aankk 
82000 58 108 0.537037 0.00925926 60 60 58 25 6 5 703 0 0.553571 11036244 060-abwiv 
83000 58 110 0.527273 0.00909091 60 60 58 34 4 4 704 0 0.554545 11184020 060-abzrq 
84000 57 109 0.522936 0.00917431 60 60 57 26 12 8 720 0 0.54955 11303542 060-accex 
85000 59 110 0.536364 0.00909091 61 61 59 30 6 6 724 0 0.553571 11455054 061-abqcd 
86000 54 104 0.519231 0.00961538 58 58 54 34 6 6 738 0 0.563636 11566380 058-aevab 
87000 57 107 0.53271 0.00934579 59 59 57 31 6 4 738 0 0.574074 11717889 059-admxb 
88000 58 115 0.504348 0.00869565 60 60.0054 58 29 9 7 749 0 0.558559 11854510 060-acith 
89000 56 110 0.509091 0.00909091 59 59.0054 56 25 6 5 760 0 0.566038 11997931 059-adoxg 
90000 57 107 0.53271 0.00934579 61 61 57 35 6 6 766 0 0.577982 12106974 061-acfpm 
91000 57 109 0.522936 0.00917431 61 61.0118 57 28 7 6 773 0 0.572917 12258628 061-acjrw 
92000 58 109 0.53211 0.00917431 61 61 58 24 2 2 785 0 0.57732 12390657 061-acmet 
93000 54 98 0.55102 0.0102041 57 57 54 24 2 1 813 0 0.581633 12541944 057-ahbms 
94000 55 98 0.561224 0.0102041 58 58 55 44 14 13 809 0 0.679547 12694771 058-afmqh 
95000 57.3744 97 0.591488 0.0103093 57 57 55 28 13 9 834 0 0.788462 12835576 057-ahmqk 
96000 62.4847 96 0.650883 0.0104167 57 57 54 40 11 9 842 0 0.877551 12987326 057-ahqyd 
97000 55 97 0.56701 0.0103093 57 57 55 34 8 7 850 0 0.67051 13114730 057-ahuaa 
98000 61 106 0.575472 0.00943396 64 64 61 27 6 5 846 0 0.668929 13284924 064-aajpy 
99000 58 100 0.58 0.01 61 61 58 30 9 8 853 0 0.877551 13441003 061-acvdm 
100000 56 98 0.571429 0.0102041 58 58 56 25 7 4 880 0 0.846154 13593407 058-agcbu 
