# Sun Apr 27 20:16:35 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.00213769 2 0 0.000151252 
3000 2 0.00814189 2 0 0.000680581 
4000 2 0.0668005 2 0 0.00793951 
5000 3 0.136434 3 0 0.0179962 
6000 3 0.177887 3 0 0.0266183 
7000 2 0.240904 2 0 0.0396975 
8000 4 0.350268 4 0.0010586 0.0640454 
9000 5 0.593925 5 0.00030248 0.105566 
10000 5 0.667407 5 0.00143678 0.119631 
11000 4 0.673599 4 0 0.125974 
12000 5 0.688338 5 0.000680529 0.130586 
13000 4 0.662195 4 0.00015124 0.123261 
14000 3 0.596769 3 0 0.107154 
15000 4 0.640576 4 0.0156545 0.121304 
16000 7 0.777788 7 0.0283955 0.163125 
17000 9 0.907379 9 0.0465886 0.219584 
18000 4 0.871174 4 0.0186025 0.186706 
19000 6 0.868648 6 0.00461248 0.186238 
20000 9 1.32815 9 0.0037051 0.283176 
21000 8 1.3238 8 0.00604915 0.280529 
22000 9 1.54591 9 0.00438563 0.321361 
23000 12 1.93898 12 0.030775 0.415274 
24000 12 2.27817 12 0.0553497 0.525444 
25000 12 2.2395 12 0.0397005 0.52314 
26000 14 2.19619 14 0.0339951 0.491947 
27000 12 2.22978 12 0.0346314 0.513422 
28000 13 2.19092 13 0.0334972 0.494216 
29000 14 2.22535 14 0.0384506 0.50586 
30000 10 2.13791 10 0.00310019 0.493459 
31000 11 2.22812 11 0.0207183 0.52794 
32000 9 2.19751 9 0.00400756 0.519924 
33000 10 2.14788 10 0.0041591 0.496219 
34000 12 2.21211 12 0.0199622 0.506163 
35000 11 2.16853 11 0.00491531 0.509604 
36000 8 2.13217 8 0.000982987 0.49656 
37000 11 2.18077 11 0.0157278 0.500491 
38000 14 2.13017 14 0.00801512 0.484386 
39000 9 2.17368 9 0.0116446 0.499811 
40000 10 2.20238 10 0.0277505 0.501928 
41000 11 2.12194 11 0.0108145 0.478863 
42000 12 2.26614 12 0.032042 0.519773 
43000 12 2.15965 12 0.0101459 0.495463 
44000 10 2.13756 10 0.00476371 0.494442 
45000 11 2.15421 11 0.0158163 0.489527 
46000 8 2.07128 8 0.00695652 0.464953 
47000 9 2.12192 9 0.00491531 0.487674 
48000 8 2.11511 8 0.00635209 0.483137 
49000 10 2.20679 10 0.0189036 0.514405 
50000 9 2.07525 9 0.00166364 0.470206 
51000 11 2.13837 11 0.00741077 0.486918 
52000 9 2.13151 9 0.00431034 0.489564 
53000 10 2.10984 10 0.00597399 0.480868 
54000 10 2.16617 10 0.00310019 0.506919 
55000 12 2.34203 12 0.0474174 0.551841 
56000 9 2.21254 9 0.00650284 0.52741 
57000 11 2.22471 11 0.0139141 0.519434 
58000 9 2.11805 9 0.00249527 0.48862 
59000 9 2.12525 9 0.0031758 0.489149 
60000 10 2.11805 10 0.0105104 0.475841 
61000 11 2.06512 11 0.00250812 0.464575 
62000 11 2.22151 11 0.0199622 0.511304 
63000 9 2.11084 9 0.00582231 0.479319 
64000 11 2.08434 11 0.00551985 0.472287 
65000 8 2.09796 8 0.00748582 0.475388 
66000 10 2.11528 10 0.00831758 0.480378 
67000 8 2.06068 8 0.00166352 0.466692 
68000 10 2.0337 10 0.00786389 0.448696 
69000 11 2.06922 11 0.00559546 0.462306 
70000 10 2.03761 10 0.00173913 0.458374 
71000 9 2.16055 9 0.0198881 0.49569 
72000 9 2.14549 9 0.0161071 0.490396 
73000 9 2.0755 9 0.00241984 0.471189 
74000 10 2.06089 10 0.000951604 0.469414 
75000 9 2.12423 9 0.0026465 0.489754 
76000 11 2.14078 11 0.014518 0.482873 
77000 12 2.13931 12 0.0145936 0.480302 
78000 11 2.12793 11 0.0309021 0.47206 
79000 12 2.12798 12 0.0111909 0.478261 
80000 11 2.0625 11 0.00325142 0.46034 
81000 11 2.05828 11 0.0137618 0.45414 
82000 13 2.12008 13 0.0130057 0.473119 
83000 10 2.05546 10 0.017845 0.446805 
84000 10 2.14227 10 0.0156534 0.482759 
85000 10 2.02008 10 0.0137618 0.436144 
86000 10 2.04241 10 0.00574669 0.454972 
87000 11 2.04619 11 0.0120227 0.44431 
88000 9 2.00492 9 0.00483932 0.437353 
89000 9 2.03928 9 0.00756144 0.449301 
90000 9 1.97648 9 0.00650284 0.426465 
91000 11 2.09274 11 0.014141 0.46582 
92000 10 2.09581 10 0.00741021 0.469112 
93000 9 1.99344 9 0.00491531 0.433227 
94000 8 2.01344 8 0.00438563 0.4431 
95000 8 2.07676 8 0.00302457 0.470548 
96000 8 2.0818 8 0.00272212 0.471531 
97000 8 2.08489 8 0.0010586 0.480227 
98000 11 2.10698 11 0.0132335 0.467257 
99000 12 2.0362 12 0.00657845 0.450057 
100000 9 2.11934 9 0.0105104 0.47758 
