# Avida tasks data
# Sun Apr 13 18:11:52 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: And
#  3: Not
#  4: Nand
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 0 0 0 0 
4000 0 0 250 5 
5000 0 27 406 32 
6000 0 811 259 569 
7000 0 695 308 561 
8000 0 440 608 646 
9000 0 407 925 584 
10000 0 394 855 694 
11000 0 352 865 584 
12000 0 311 842 542 
13000 0 285 904 583 
14000 0 341 695 556 
15000 0 481 649 572 
16000 0 366 735 576 
17000 365 257 920 580 
18000 391 298 977 494 
19000 321 338 853 571 
20000 311 263 899 612 
21000 297 262 918 650 
22000 410 318 842 471 
23000 322 487 852 620 
24000 312 646 1008 605 
25000 683 215 859 696 
26000 612 312 975 860 
27000 677 396 903 611 
28000 629 286 958 733 
29000 702 178 921 706 
30000 569 284 925 756 
31000 654 273 979 784 
32000 684 240 1018 793 
33000 798 419 1075 638 
34000 578 337 1026 632 
35000 746 423 932 579 
36000 862 476 913 672 
37000 750 336 810 735 
38000 725 359 1003 753 
39000 758 433 891 684 
40000 760 381 943 684 
41000 714 517 1016 952 
42000 757 623 1007 975 
43000 797 743 957 1006 
44000 858 834 1044 1092 
45000 899 637 836 1042 
46000 782 796 981 981 
47000 684 742 955 881 
48000 774 590 963 801 
49000 729 727 832 836 
50000 818 637 873 971 
51000 759 558 1023 887 
52000 855 686 885 1003 
53000 826 609 981 843 
54000 849 760 1017 809 
55000 695 618 916 698 
56000 788 544 869 885 
57000 891 764 950 935 
58000 828 615 886 974 
59000 860 587 1082 1043 
60000 777 559 942 1013 
61000 805 562 985 869 
62000 836 623 985 1051 
63000 829 733 901 996 
64000 713 697 933 777 
65000 819 727 969 968 
66000 779 756 898 983 
67000 914 907 1211 1037 
68000 876 733 912 891 
69000 702 669 1068 966 
70000 790 567 1017 1056 
71000 742 768 968 769 
72000 769 934 1079 1018 
73000 802 613 1069 1000 
74000 856 713 1051 957 
75000 799 601 1145 1127 
76000 730 720 862 1044 
77000 986 609 972 992 
78000 869 953 1043 955 
79000 775 705 913 746 
80000 975 979 1076 846 
81000 748 884 913 934 
82000 774 564 883 834 
83000 673 485 749 897 
84000 597 488 652 893 
85000 819 574 705 800 
86000 886 678 914 906 
87000 735 665 920 920 
88000 846 721 1029 957 
89000 889 704 909 902 
90000 865 732 1009 925 
91000 693 778 918 721 
92000 633 568 910 815 
93000 833 565 902 988 
94000 689 577 884 733 
95000 752 575 789 779 
96000 711 370 710 649 
97000 795 474 826 867 
98000 599 488 693 777 
99000 635 574 759 867 
100000 617 494 790 735 
