# Avida tasks data
# Sun Mar 30 13:48:33 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: OrNot

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 0 
6000 0 
7000 0 
8000 0 
9000 0 
10000 0 
11000 0 
12000 1020 
13000 1114 
14000 1147 
15000 1143 
16000 1165 
17000 1112 
18000 1248 
19000 1161 
20000 1232 
21000 1311 
22000 1092 
23000 1145 
24000 1223 
25000 1015 
26000 1187 
27000 1100 
28000 1178 
29000 1152 
30000 1124 
31000 1137 
32000 1095 
33000 1162 
34000 1142 
35000 1093 
36000 1239 
37000 1152 
38000 1136 
39000 1149 
40000 1084 
41000 1365 
42000 1673 
43000 1352 
44000 1274 
45000 1326 
46000 1146 
47000 1178 
48000 1434 
49000 1460 
50000 1564 
51000 1325 
52000 1269 
53000 1570 
54000 1440 
55000 1391 
56000 1427 
57000 1236 
58000 1301 
59000 1384 
60000 1298 
61000 1215 
62000 1396 
63000 1365 
64000 1327 
65000 1403 
66000 1457 
67000 1557 
68000 1438 
69000 1687 
70000 1406 
71000 1303 
72000 1310 
73000 1361 
74000 1392 
75000 1265 
76000 1378 
77000 1179 
78000 1275 
79000 1186 
80000 1511 
81000 1213 
82000 1308 
83000 1331 
84000 1167 
85000 1269 
86000 1158 
87000 1179 
88000 1430 
89000 1334 
90000 1361 
91000 1294 
92000 1444 
93000 1252 
94000 1436 
95000 1478 
96000 1359 
97000 1271 
98000 1305 
99000 1248 
100000 1242 
