# Avida Dominant Data
# Tue Feb 25 18:10:34 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 50 0 0 3481 0 0 0 0 0 1 050-aaaaa 
1000 49 139 0.352518 0.00719424 52 52 49 31 4 4 18 0 0.368421 73102 052-aacbw 
2000 49 137 0.357664 0.00729927 52 52.0024 49 27 8 7 19 0 0.447368 165456 052-aahtt 
3000 49 121 0.404959 0.00826446 53 53 49 31 4 3 23 0 0.46729 281856 053-aahzw 
4000 50 107 0.46729 0.00934579 53 53 50 21 5 4 35 0 0.468468 392145 053-aaobs 
5000 53 117 0.452991 0.00854701 55 55 53 36 11 9 56 0 0.555456 536694 055-aacyt 
6000 51 112 0.455357 0.00892857 53 53 51 28 8 8 56 0 0.550755 666027 053-aauma 
7000 59.5041 115 0.517427 0.00869565 54 54 52 48 13 12 68 0 0.550876 771768 054-aazzn 
8000 61.8098 110 0.561907 0.00909091 55 55 52 26 11 9 59 0 0.564716 904628 055-aapgs 
9000 53 113 0.469027 0.00884956 56 56 53 45 10 10 63 0 0.554984 1037707 056-aaedn 
10000 52 112 0.464286 0.00892857 55 55 52 33 12 10 74 0 0.566429 1163775 055-aazvh 
11000 54.0601 114.05 0.474003 0.0087681 57 57 54.0601 49 10 7 81 0 0.564535 1262939 057-aadnm 
12000 60.2552 113 0.533231 0.00884956 53 53 51 38 9 7 85 0 0.928207 1409324 053-abgaq 
13000 76.0681 113 0.673169 0.00884956 55 55 53 30 1 1 99 0 0.955576 1494884 055-abmkn 
14000 83.4094 114 0.731661 0.00877193 56 56 54 47 13 10 112 0 0.954832 1672849 056-aatbs 
15000 57 118 0.483051 0.00847458 59 59 57 28 2 2 130 0 0.946441 1793864 059-aaaqk 
16000 77.2946 116.147 0.665481 0.00860982 57 57 53.2834 44 11 10 134 0 0.933423 1908103 057-aakfe 
17000 73.666 114 0.646193 0.00877193 54 54 52 29 4 4 162 0 0.940928 2039084 054-acryz 
18000 85.0746 116 0.733402 0.00862069 55 55 53 31 4 4 172 0 0.948239 2174967 055-acbvt 
19000 76.3858 116 0.658498 0.00862069 55 55 53 42 9 6 179 0 0.954961 2298960 055-acfkt 
20000 61.6886 114 0.541128 0.00877193 55 55 53 41 9 8 172 0 0.956619 2409494 055-aciri 
21000 57.2066 111 0.515375 0.00900901 55 55 53 30 5 5 178 0 0.958773 2542793 055-acmyw 
22000 71.0202 116 0.612243 0.00862069 56 56 54 34 10 7 167 0 0.965303 2689275 056-accyl 
23000 83.1878 117 0.711007 0.00854701 57 57 53 44 17 15 181 0 0.9653 2819252 057-aaztn 
24000 85.8018 112 0.766087 0.00892857 55 55 53 35 15 8 202 0 0.967062 2937004 055-aczzk 
25000 61.9217 110.838 0.558676 0.00902228 55 55 53 54 12 11 209 0 0.958221 3071028 055-adfls 
26000 61.103 111 0.550477 0.00900901 54 54 52 48 7 6 212 0 0.958824 3191768 054-adjhl 
