# Tue Feb 25 18:41:05 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.00701383 2 0 0.000574548 
3000 2 0.00701383 2 0 0.000574548 
4000 1 0 1 0 0 
5000 2 0.0070156 2 0 0.000574713 
6000 3 0.333649 3 0 0.060902 
7000 4 1.01302 4 0 0.217179 
8000 6 1.71543 6 0.11376 0.554151 
9000 6 1.95337 6 0.159483 0.641379 
10000 7 2.39685 7 0.12956 0.754094 
11000 9 2.4436 9 0.118103 0.716379 
12000 12 2.68565 12 0.255099 0.872163 
13000 12 2.82855 12 0.25977 0.88908 
14000 12 3.05438 12 0.310543 0.970698 
15000 14 3.31624 14 0.330078 1.04941 
16000 15 3.20529 15 0.356464 1.04309 
17000 14 3.12594 14 0.478392 1.18184 
18000 18 3.29294 18 0.393881 1.11667 
19000 18 3.59104 18 0.405343 1.20368 
20000 22 3.82152 22 0.450749 1.2528 
21000 21 3.76794 21 0.532426 1.35852 
22000 25 3.89348 25 0.434295 1.2569 
23000 19 3.78104 19 0.442814 1.24016 
24000 24 3.87335 24 0.460355 1.27463 
25000 24 3.99632 24 0.497814 1.31514 
26000 26 4.00379 26 0.52453 1.35823 
27000 22 3.9412 22 0.492293 1.38086 
28000 21 3.99709 21 0.47434 1.3792 
29000 22 3.92287 22 0.493496 1.33525 
30000 26 4.05362 26 0.595014 1.49267 
31000 23 4.02994 23 0.558443 1.44384 
32000 24 3.92221 24 0.658404 1.54927 
33000 22 3.94676 22 0.64255 1.56219 
34000 22 3.95606 22 0.459737 1.3387 
35000 22 3.99448 22 0.512958 1.40707 
36000 26 4.02732 26 0.554598 1.4477 
37000 26 4.01097 26 0.549543 1.39471 
38000 25 4.07642 25 0.561135 1.447 
39000 27 4.04582 27 0.588976 1.49756 
40000 23 3.95141 23 0.510073 1.38994 
41000 22 3.72103 22 0.531034 1.40247 
42000 24 3.89978 24 0.547098 1.43263 
43000 23 3.96628 23 0.552894 1.43822 
44000 27 3.88276 27 0.447185 1.33008 
45000 27 3.87446 27 0.528045 1.48205 
46000 27 4.05049 27 0.527839 1.45217 
47000 25 3.85892 25 0.570415 1.50991 
48000 24 3.75093 24 0.5447 1.45102 
49000 28 3.72965 28 0.614314 1.50388 
50000 27 4.07443 27 0.669758 1.61103 
51000 26 3.85916 26 0.669585 1.56823 
52000 27 4.05609 27 0.752118 1.69319 
53000 27 3.83869 27 0.771373 1.7245 
54000 26 4.02109 26 0.647037 1.55243 
55000 24 3.83391 24 0.609881 1.52629 
56000 25 3.89921 25 0.549162 1.45246 
57000 22 3.98874 22 0.536882 1.42368 
58000 24 3.87608 24 0.50644 1.36983 
59000 20 3.76572 20 0.453823 1.27779 
60000 19 3.77426 19 0.48563 1.29934 
61000 19 3.71729 19 0.459324 1.28785 
62000 22 3.60064 22 0.401025 1.20747 
63000 22 3.71525 22 0.365447 1.17754 
64000 22 3.69859 22 0.428944 1.23786 
65000 19 3.66994 19 0.381598 1.20626 
66000 21 3.8755 21 0.527551 1.34856 
67000 21 3.74736 21 0.515946 1.35708 
68000 20 3.53366 20 0.427973 1.2505 
69000 20 3.46734 20 0.407213 1.20511 
70000 17 3.43982 17 0.378052 1.18012 
71000 16 3.55836 16 0.399023 1.1965 
72000 21 3.61375 21 0.462018 1.29244 
73000 23 3.7813 23 0.393952 1.20827 
74000 29 3.91446 29 0.481355 1.32749 
75000 26 3.83547 26 0.474079 1.31945 
76000 21 3.73034 21 0.56069 1.43809 
77000 23 3.83198 23 0.543469 1.40965 
78000 26 3.81337 26 0.50288 1.35162 
79000 21 3.65358 21 0.511817 1.35823 
80000 19 3.53258 19 0.446083 1.28526 
81000 23 3.59537 23 0.466421 1.26803 
82000 22 3.69368 22 0.486052 1.3387 
83000 23 3.67253 23 0.490764 1.31916 
84000 24 3.61652 24 0.48401 1.316 
85000 22 3.61981 22 0.426194 1.25115 
86000 18 3.66277 18 0.377635 1.19908 
87000 21 3.84033 21 0.505493 1.35564 
88000 23 3.89726 23 0.549299 1.42603 
89000 21 3.8515 21 0.544161 1.39471 
90000 24 3.90634 24 0.537868 1.41626 
91000 22 3.87345 22 0.581624 1.46366 
92000 22 3.83205 22 0.502455 1.3861 
93000 21 3.58477 21 0.553946 1.3792 
94000 24 3.74201 24 0.496134 1.35507 
95000 22 3.71699 22 0.467347 1.32117 
96000 22 3.6726 22 0.505214 1.3703 
97000 22 3.78194 22 0.427844 1.26458 
98000 22 3.58347 22 0.50143 1.34444 
99000 20 3.78654 20 0.530762 1.41712 
100000 24 3.80079 24 0.519979 1.40247 
