# Tue Mar 25 19:22:04 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 2 0.00701383 2 0 0.000574548 
2000 1 0 1 0 0 
3000 2 0.00701383 2 0 0.000574548 
4000 1 0 1 0 0 
5000 2 0.20377 2 0 0.0318874 
6000 2 0.578034 2 0 0.137644 
7000 2 0.608293 2 0 0.149382 
8000 2 0.583983 2 0 0.139902 
9000 2 0.63089 2 0 0.158575 
10000 2 0.5959 2 0 0.144499 
11000 2 0.623928 2 0 0.155702 
12000 2 0.637079 2 0 0.161161 
13000 2 0.576406 2 0 0.13703 
14000 2 0.602602 2 0 0.147126 
15000 2 0.620414 2 0 0.154266 
16000 2 0.639807 2 0 0.16231 
17000 2 0.588481 2 0 0.141626 
18000 2 0.683471 2 0 0.181557 
19000 2 0.598107 2 0 0.145361 
20000 2 0.674655 2 0 0.177535 
21000 2 0.686582 2 0 0.182993 
22000 2 0.644546 2 0 0.164321 
23000 2 0.659168 2 0 0.170641 
24000 2 0.690516 2 0 0.184823 
25000 2 0.639917 2 0 0.162356 
26000 2 0.629505 2 0 0.158001 
27000 2 0.641954 2 0 0.163218 
28000 2 0.709579 2 0 0.19391 
29000 2 0.664384 2 0 0.172939 
30000 2 0.575643 2 0 0.136742 
31000 2 0.692131 2 0 0.185579 
32000 2 0.638444 2 0 0.161735 
33000 2 0.630198 2 0 0.158288 
34000 2 0.571043 2 0 0.135019 
35000 2 0.67719 2 0 0.178684 
36000 2 0.679083 2 0 0.179546 
37000 2 0.747474 2 0 0.213157 
38000 2 0.557911 2 0 0.130172 
39000 2 0.674655 2 0 0.177535 
40000 2 0.545879 2 0 0.125826 
41000 2 0.626724 2 0 0.156851 
42000 2 0.58172 2 0 0.139041 
43000 2 0.793873 2 0 0.239299 
44000 2 0.848146 2 0 0.274713 
45000 2 0.735509 2 0 0.206897 
46000 2 0.691517 2 0 0.185292 
47000 2 0.624629 2 0 0.15599 
48000 2 0.456023 2 0 0.0959494 
49000 2 0.148448 2 0 0.0212583 
50000 2 0.414727 2 0 0.0835967 
51000 2 0.711347 2 0 0.194772 
52000 2 0.633649 2 0 0.159724 
53000 2 0.746933 2 0 0.21287 
54000 2 0.580207 2 0 0.138466 
55000 2 0.753919 2 0 0.216604 
56000 2 0.653236 2 0 0.168055 
57000 2 0.692131 2 0 0.185579 
58000 2 0.710759 2 0 0.194484 
59000 2 0.723534 2 0 0.200804 
60000 2 0.741477 2 0 0.209997 
61000 2 0.789047 2 0 0.236426 
62000 2 0.674655 2 0 0.177535 
63000 2 0.610451 2 0 0.150244 
64000 2 0.733159 2 0 0.205688 
65000 2 0.735393 2 0 0.206837 
66000 2 0.628811 2 0 0.157713 
67000 2 0.690288 2 0 0.184717 
68000 2 0.710169 2 0 0.194197 
69000 2 0.715446 2 0 0.196783 
70000 2 0.701838 2 0 0.190175 
71000 2 0.713109 2 0 0.195633 
72000 2 0.795308 2 0 0.240161 
73000 2 0.809795 2 0 0.249066 
74000 2 0.798633 2 0 0.242172 
75000 2 0.782179 2 0 0.232404 
76000 2 0.715446 2 0 0.196783 
77000 2 0.714279 2 0 0.196208 
78000 2 0.720086 2 0 0.199081 
79000 2 0.647906 2 0 0.165757 
80000 2 0.710169 2 0 0.194197 
81000 2 0.800989 2 0 0.243608 
82000 2 0.770102 2 0 0.22551 
83000 2 0.764954 2 0 0.222637 
84000 2 0.741477 2 0 0.209997 
85000 2 0.734836 2 0 0.20655 
86000 2 0.757631 2 0 0.218615 
87000 2 0.689056 2 0 0.184142 
88000 2 0.637079 2 0 0.161161 
89000 2 0.815687 2 0 0.252801 
90000 2 0.734951 2 0 0.206609 
91000 2 0.68534 2 0 0.182419 
92000 2 0.641843 2 0 0.163172 
93000 2 0.675924 2 0 0.17811 
94000 2 0.67529 2 0 0.177822 
95000 2 0.711347 2 0 0.194772 
96000 2 0.655881 2 0 0.169204 
97000 2 0.604676 2 0 0.147946 
98000 2 0.588481 2 0 0.141626 
99000 2 0.589973 2 0 0.142201 
100000 2 0.511155 2 0 0.11376 
