# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
38849290,57,11,-1,-1,2
38848502,52,14,-1,-1,7
38845674,55,19,-1,-1,4
38851082,58,39,-1,-1,4
38843136,38,49,-1,-1,6
38851003,2,20,-1,-1,2
38851618,11,55,-1,-1,0
38848658,13,49,-1,-1,0
38853092,54,11,-1,-1,4
38853618,4,13,-1,-1,5
38852848,50,7,-1,-1,1
38849889,44,42,-1,-1,4
38853607,8,40,-1,-1,6
38853347,33,10,-1,-1,4
38852432,46,39,-1,-1,1
38846088,2,5,-1,-1,6
38852049,24,46,-1,-1,3
38852351,8,38,-1,-1,2
38846861,13,2,-1,-1,4
38851851,38,10,-1,-1,6
38849869,40,18,-1,-1,2
38851929,19,55,-1,-1,2
38849883,23,9,-1,-1,7
38853089,45,14,-1,-1,7
38851175,28,37,-1,-1,2
38843586,20,35,-1,-1,5
38835717,14,50,-1,-1,2
38851007,17,29,-1,-1,0
38851431,9,1,-1,-1,3
38853721,14,55,-1,-1,4
38852462,9,15,-1,-1,2
38852492,38,4,-1,-1,3
38852747,27,33,-1,-1,1
38844336,18,12,-1,-1,6
38853477,8,42,-1,-1,5
38852188,23,3,-1,-1,1
38847611,32,36,-1,-1,0
38841727,34,31,-1,-1,6
38845811,35,4,-1,-1,1
38853661,31,20,-1,-1,3
38843679,4,25,-1,-1,2
38852401,34,47,-1,-1,1
38848504,8,24,-1,-1,1
38852040,32,46,-1,-1,4
38849707,23,14,-1,-1,6
38853399,53,1,-1,-1,0
38852218,18,31,-1,-1,3
38846804,29,21,-1,-1,1
38849884,9,10,-1,-1,1
38851432,26,27,-1,-1,1
38851790,44,7,-1,-1,6
38850816,38,31,-1,-1,3
38847420,23,47,-1,-1,1
38851243,52,35,-1,-1,5
38842244,3,0,-1,-1,6
38845688,17,50,-1,-1,6
38850524,1,3,-1,-1,4
38853532,57,38,-1,-1,3
38841595,49,11,-1,-1,6
38853705,46,5,-1,-1,1
38850049,39,29,-1,-1,6
38852426,33,33,-1,-1,4
38847225,6,35,-1,-1,0
38853735,13,5,-1,-1,7
38851101,27,46,-1,-1,6
38849849,4,14,-1,-1,5
38850590,18,9,-1,-1,0
38852371,44,35,-1,-1,1
38852505,14,43,-1,-1,6
38845347,8,53,-1,-1,4
38850706,13,52,-1,-1,3
38852917,57,41,-1,-1,6
38852661,15,54,-1,-1,4
38839751,24,28,-1,-1,3
38849188,11,20,-1,-1,3
38852984,57,30,-1,-1,7
38850384,44,54,-1,-1,2
38853448,12,23,-1,-1,0
38850793,49,25,-1,-1,0
38853040,27,3,-1,-1,5
38851751,11,45,-1,-1,5
38852720,16,7,-1,-1,4
38853489,12,32,-1,-1,5
38853630,39,47,-1,-1,7
38844181,43,56,-1,-1,1
38852212,44,31,-1,-1,6
38850468,10,48,-1,-1,4
38853653,7,25,-1,-1,4
38846428,2,1,-1,-1,7
38853093,10,17,-1,-1,4
38852618,13,47,-1,-1,1
38853252,44,9,-1,-1,2
38849852,9,12,-1,-1,6
38851990,9,0,-1,-1,2
38852583,47,19,-1,-1,3
38851628,29,9,-1,-1,2
38849663,5,1,-1,-1,7
38845343,58,27,-1,-1,7
38851962,55,23,-1,-1,3
38839135,25,50,-1,-1,0
38851697,45,43,-1,-1,6
38853472,55,53,-1,-1,7
38847652,48,27,-1,-1,4
38850029,4,27,-1,-1,2
38846209,0,7,-1,-1,0
38850517,10,47,-1,-1,5
38851752,26,30,-1,-1,0
38852448,39,15,-1,-1,3
38853675,52,47,-1,-1,7
38853120,55,39,-1,-1,3
38840990,36,38,-1,-1,6
38852807,18,15,-1,-1,4
38851287,50,34,-1,-1,6
38849310,40,33,-1,-1,0
38851085,33,38,-1,-1,3
38851590,46,44,-1,-1,0
38852631,6,16,-1,-1,3
38853167,16,12,-1,-1,1
38846806,34,36,-1,-1,5
38853462,45,20,-1,-1,6
38853493,5,34,-1,-1,5
38852548,3,56,-1,-1,4
38851483,32,49,-1,-1,6
38850030,55,46,-1,-1,3
38852007,46,27,-1,-1,7
38853713,10,30,-1,-1,7
38848374,14,42,-1,-1,3
38853498,22,8,-1,-1,2
38849548,7,45,-1,-1,4
38846653,19,39,-1,-1,3
38850286,3,30,-1,-1,2
38850375,9,26,-1,-1,3
38852870,46,36,-1,-1,5
38851993,55,48,-1,-1,0
38853147,0,27,-1,-1,4
38844942,19,4,-1,-1,3
38852762,11,19,-1,-1,3
38851632,17,23,-1,-1,0
38847158,58,22,-1,-1,4
38849063,29,43,-1,-1,3
38848852,8,16,-1,-1,6
38852632,28,39,-1,-1,0
38839980,18,36,-1,-1,0
38836991,58,40,-1,-1,0
38848463,4,52,-1,-1,7
38848340,56,32,-1,-1,4
38849161,45,48,-1,-1,2
38853593,36,6,-1,-1,5
38846204,52,50,-1,-1,2
38850180,49,31,-1,-1,2
38851904,38,52,-1,-1,4
38852343,56,20,-1,-1,4
38851192,11,11,-1,-1,2
38852375,4,8,-1,-1,1
38846509,0,51,-1,-1,2
38849365,30,51,-1,-1,4
38848359,15,23,-1,-1,7
38852062,31,5,-1,-1,0
38847638,57,29,-1,-1,7
38852513,49,23,-1,-1,1
38853488,2,25,-1,-1,7
38837118,57,37,-1,-1,7
38853470,6,51,-1,-1,5
38848999,46,40,-1,-1,2
38851570,1,36,-1,-1,5
38849032,28,45,-1,-1,2
38845461,35,29,-1,-1,0
38853342,15,30,-1,-1,1
38852236,8,36,-1,-1,1
38836800,19,49,-1,-1,2
38850844,12,17,-1,-1,6
38844076,45,12,-1,-1,2
38849725,34,13,-1,-1,0
38848769,40,16,-1,-1,0
38853219,28,36,-1,-1,5
38852083,23,7,-1,-1,3
38848808,21,25,-1,-1,5
38849497,37,55,-1,-1,1
38853253,49,14,-1,-1,4
38850680,6,42,-1,-1,6
38849514,10,31,-1,-1,6
38851865,31,33,-1,-1,2
38853343,58,21,-1,-1,4
38850388,58,6,-1,-1,5
38846829,38,18,-1,-1,6
38851867,51,54,-1,-1,7
38852943,13,29,-1,-1,0
38840784,33,48,-1,-1,5
38851937,33,50,-1,-1,5
38851777,48,7,-1,-1,1
38853283,55,10,-1,-1,6
38842533,58,33,-1,-1,4
38851576,41,52,-1,-1,1
38853298,19,52,-1,-1,7
38838643,58,11,-1,-1,4
38853220,11,25,-1,-1,3
38848244,1,53,-1,-1,4
38850788,35,28,-1,-1,5
38852790,44,49,-1,-1,3
38845854,2,32,-1,-1,0
38852636,6,13,-1,-1,5
38852991,51,28,-1,-1,7
38852640,42,46,-1,-1,4
38850762,53,13,-1,-1,7
38850974,56,12,-1,-1,5
38850238,26,20,-1,-1,0
38848609,29,25,-1,-1,7
38845694,21,1,-1,-1,0
38853387,38,47,-1,-1,6
38852779,45,28,-1,-1,2
38853411,54,42,-1,-1,3
38851294,33,8,-1,-1,6
38852599,38,7,-1,-1,4
38840950,15,51,-1,-1,0
38852290,16,2,-1,-1,6
38848408,31,2,-1,-1,5
38850496,54,13,-1,-1,0
38847575,42,47,-1,-1,3
38853512,32,38,-1,-1,0
38853545,50,41,-1,-1,0
38850135,19,8,-1,-1,2
38853573,44,1,-1,-1,7
38852447,40,12,-1,-1,2
38851454,31,34,-1,-1,0
38851581,1,32,-1,-1,4
38853361,41,43,-1,-1,1
38851626,7,58,-1,-1,7
38853561,46,15,-1,-1,1
38843455,51,58,-1,-1,1
38846323,48,19,-1,-1,7
38853652,52,24,-1,-1,7
38853495,41,35,-1,-1,5
38852106,25,45,-1,-1,0
38848226,3,4,-1,-1,0
38850975,54,51,-1,-1,0
38849946,51,27,-1,-1,4
38851329,30,55,-1,-1,0
38849357,55,6,-1,-1,0
38851248,6,0,-1,-1,6
38847680,57,46,-1,-1,1
38846055,24,49,-1,-1,7
38849944,10,41,-1,-1,0
38843553,33,43,-1,-1,5
38850179,52,46,-1,-1,1
38850820,11,35,-1,-1,4
38852364,44,37,-1,-1,4
38853746,30,53,-1,-1,2
38851251,11,24,-1,-1,6
38852085,25,48,-1,-1,2
38850419,51,29,-1,-1,2
38847157,7,34,-1,-1,4
38851273,40,54,-1,-1,2
38853530,31,45,-1,-1,3
38853400,7,42,-1,-1,6
38851903,7,26,-1,-1,2
38847202,22,46,-1,-1,3
38852571,33,3,-1,-1,3
38852445,51,41,-1,-1,7
38838745,20,1,-1,-1,0
38852463,45,38,-1,-1,5
38844795,26,9,-1,-1,4
38851193,38,45,-1,-1,5
38849580,37,9,-1,-1,5
38852002,15,40,-1,-1,4
38841035,16,51,-1,-1,1
38852422,48,2,-1,-1,6
38848277,39,37,-1,-1,4
38852087,38,32,-1,-1,7
38850520,53,28,-1,-1,7
38852816,22,36,-1,-1,2
38851464,4,56,-1,-1,1
38850564,18,10,-1,-1,0
38852253,2,39,-1,-1,4
38849674,31,42,-1,-1,5
38853727,37,42,-1,-1,5
38850571,54,1,-1,-1,0
38849076,12,55,-1,-1,7
38851844,41,11,-1,-1,0
38853045,6,39,-1,-1,7
38851281,10,32,-1,-1,2
38850577,27,32,-1,-1,7
38852151,24,31,-1,-1,7
38850291,40,21,-1,-1,1
38849440,18,50,-1,-1,7
38853060,50,25,-1,-1,6
38852119,19,6,-1,-1,5
38840888,3,55,-1,-1,7
38853549,34,24,-1,-1,4
38850586,18,44,-1,-1,4
38846898,24,32,-1,-1,7
38853664,33,26,-1,-1,7
38838545,55,56,-1,-1,3
38851110,40,27,-1,-1,3
38851203,39,26,-1,-1,7
38849299,19,42,-1,-1,3
38852594,52,22,-1,-1,4
38851852,0,57,-1,-1,4
38853331,41,0,-1,-1,3
38850878,24,11,-1,-1,2
38841768,56,16,-1,-1,5
38849172,54,54,-1,-1,6
38849549,15,49,-1,-1,6
38852552,30,20,-1,-1,5
38844765,27,0,-1,-1,2
38852514,2,51,-1,-1,6
38848543,22,1,-1,-1,6
38851231,5,56,-1,-1,7
38852708,48,25,-1,-1,1
38853290,49,20,-1,-1,4
38853694,29,55,-1,-1,2
38847356,54,0,-1,-1,6
38852332,33,45,-1,-1,2
38852301,1,15,-1,-1,0
38852892,47,29,-1,-1,5
38847773,25,10,-1,-1,3
38840407,30,58,-1,-1,1
38846071,21,12,-1,-1,6
38852938,31,14,-1,-1,2
38850461,0,23,-1,-1,1
38852770,40,51,-1,-1,3
38848208,23,2,-1,-1,7
38846631,37,24,-1,-1,6
38852899,0,49,-1,-1,4
38853583,46,32,-1,-1,3
38853057,46,24,-1,-1,6
38850355,9,18,-1,-1,4
38852494,15,58,-1,-1,0
38853026,14,35,-1,-1,7
38853504,57,44,-1,-1,6
38852764,47,6,-1,-1,0
38847049,11,17,-1,-1,7
38852565,14,4,-1,-1,7
38850455,37,12,-1,-1,2
38852897,12,39,-1,-1,7
38851774,10,57,-1,-1,3
38849756,15,57,-1,-1,5
38851025,53,53,-1,-1,1
38849951,55,17,-1,-1,1
38840249,26,10,-1,-1,5
38848248,13,34,-1,-1,0
38848103,28,40,-1,-1,5
38852958,39,24,-1,-1,6
38853334,36,37,-1,-1,4
38853570,35,33,-1,-1,3
38850751,56,28,-1,-1,1
38850615,13,42,-1,-1,5
38845668,28,7,-1,-1,4
38850078,48,35,-1,-1,5
38852570,40,50,-1,-1,5
38851784,23,28,-1,-1,7
38850753,22,53,-1,-1,3
38851605,0,48,-1,-1,0
38843190,31,44,-1,-1,2
38852890,20,49,-1,-1,0
38851181,21,45,-1,-1,7
38853491,30,2,-1,-1,6
38848897,2,29,-1,-1,0
38852164,42,18,-1,-1,2
38852605,4,17,-1,-1,1
38853348,46,42,-1,-1,4
38852573,17,40,-1,-1,1
38852568,25,4,-1,-1,3
38853616,50,58,-1,-1,2
38849153,0,17,-1,-1,0
38852198,20,27,-1,-1,4
38851439,20,45,-1,-1,7
38852833,9,17,-1,-1,6
38852740,58,54,-1,-1,5
38849967,41,24,-1,-1,7
38850913,5,22,-1,-1,0
