# Tue Apr 15 00:12:48 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.0209119 2 0 0.00201092 
3000 1 0 1 0 0 
4000 2 0.00379425 2 0 0.000287274 
5000 2 0.0354964 2 0 0.00373456 
6000 2 0.663085 2 0 0.172364 
7000 2 0.654561 2 0 0.16863 
8000 2 0.780806 2 0 0.231609 
9000 2 0.776189 2 0 0.228957 
10000 2 0.73595 2 0 0.207124 
11000 2 0.764435 2 0 0.22235 
12000 2 0.703037 2 0 0.19075 
13000 2 0.760377 2 0 0.220115 
14000 2 0.802395 2 0 0.24447 
15000 2 0.757631 2 0 0.218615 
16000 3 1.04087 3 0 0.242746 
17000 4 1.38549 4 0.00517093 0.392991 
18000 4 1.41445 4 0.0117782 0.399023 
19000 3 1.32852 3 0 0.374605 
20000 4 1.54305 4 0.0393565 0.455329 
21000 4 1.58283 4 0.0632184 0.486207 
22000 4 1.51329 4 0.138753 0.501005 
23000 4 1.54722 4 0.102269 0.484056 
24000 4 1.59387 4 0.0623384 0.487791 
25000 4 1.47567 4 0.0459638 0.417122 
26000 4 1.44519 4 0.0669348 0.408791 
27000 4 1.3809 4 0.0611893 0.378627 
28000 4 1.47224 4 0.0703821 0.422867 
29000 4 1.44493 4 0.112037 0.446998 
30000 4 1.38557 4 0.109164 0.424016 
31000 4 1.45827 4 0.131284 0.472565 
32000 4 1.45292 4 0.12324 0.462798 
33000 4 1.38187 4 0.0784257 0.390118 
34000 4 1.4105 4 0.12439 0.445274 
35000 4 1.33523 4 0.138218 0.439655 
36000 4 1.49895 4 0.12324 0.478024 
37000 4 1.50436 4 0.0956622 0.457914 
38000 4 1.4453 4 0.0959494 0.430049 
39000 4 1.44088 4 0.0859195 0.421839 
40000 4 1.40031 4 0.0853203 0.403045 
41000 4 1.577 4 0.0864694 0.486354 
42000 4 1.39131 4 0.0936512 0.40678 
43000 4 1.42495 4 0.0991095 0.426027 
44000 4 1.45069 4 0.083908 0.422126 
45000 4 1.40016 4 0.114048 0.430911 
46000 4 1.35037 4 0.0821603 0.381212 
47000 4 1.35779 4 0.0988222 0.399311 
48000 4 1.3634 4 0.145073 0.457627 
49000 4 1.34687 4 0.0847458 0.382074 
50000 4 1.4332 4 0.0936512 0.424303 
51000 4 1.51793 4 0.0698075 0.444987 
52000 4 1.47617 4 0.0649239 0.423442 
53000 4 1.45103 4 0.0738294 0.416547 
54000 4 1.3745 4 0.0815858 0.389831 
55000 4 1.44378 4 0.0841712 0.41942 
56000 4 1.45945 4 0.114335 0.458202 
57000 4 1.44965 4 0.0893421 0.426602 
58000 4 1.5576 4 0.163172 0.552715 
59000 4 1.39163 4 0.0968113 0.409652 
60000 4 1.55178 4 0.104568 0.483482 
61000 4 1.52812 4 0.101408 0.469405 
62000 4 1.41568 4 0.0991095 0.421143 
63000 4 1.52019 4 0.124102 0.487216 
64000 4 1.54544 4 0.0927894 0.472853 
65000 4 1.41562 4 0.0617816 0.398276 
66000 4 1.41292 4 0.0810112 0.407354 
67000 4 1.44511 4 0.0999713 0.439529 
68000 4 1.52401 4 0.0761275 0.450733 
69000 4 1.49958 4 0.075553 0.442689 
70000 4 1.51467 4 0.062913 0.440391 
71000 4 1.40359 4 0.0445274 0.3815 
72000 4 1.34949 4 0.0235564 0.360529 
73000 4 1.41771 4 0.0758403 0.404194 
74000 4 1.53695 4 0.0884803 0.463947 
75000 4 1.46156 4 0.0321747 0.411951 
76000 4 1.50325 4 0.0778512 0.442402 
77000 4 1.57589 4 0.106866 0.497558 
78000 4 1.47672 4 0.0623384 0.422292 
