# Avida tasks data
# Tue Mar 25 19:50:48 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: OrNot

0 0 0 
1000 0 0 
2000 0 0 
3000 5 0 
4000 29 0 
5000 0 0 
6000 2 0 
7000 0 0 
8000 0 102 
9000 73 673 
10000 121 780 
11000 533 889 
12000 742 824 
13000 706 714 
14000 797 794 
15000 826 823 
16000 563 949 
17000 815 778 
18000 666 799 
19000 553 744 
20000 749 759 
21000 722 810 
22000 673 771 
23000 609 757 
24000 800 704 
25000 701 799 
26000 935 903 
27000 996 791 
28000 827 874 
29000 794 827 
30000 813 743 
31000 801 802 
32000 785 861 
33000 735 797 
34000 794 781 
35000 841 776 
36000 940 884 
37000 925 856 
38000 755 865 
39000 884 805 
40000 695 756 
41000 658 681 
42000 851 708 
43000 787 726 
44000 592 699 
45000 477 707 
46000 608 755 
47000 762 749 
48000 747 794 
49000 851 820 
50000 626 769 
51000 655 767 
52000 639 738 
53000 674 808 
54000 682 665 
55000 719 735 
56000 740 815 
57000 633 722 
58000 533 670 
59000 624 665 
60000 774 705 
61000 611 791 
62000 695 743 
63000 783 653 
64000 766 718 
65000 680 632 
66000 746 718 
67000 848 684 
68000 856 617 
69000 776 684 
70000 677 690 
71000 680 642 
72000 692 705 
73000 668 656 
74000 687 696 
75000 775 658 
76000 631 688 
77000 820 663 
78000 779 757 
79000 784 679 
80000 751 748 
81000 729 754 
82000 598 770 
83000 605 758 
84000 829 832 
85000 705 756 
86000 753 885 
87000 804 824 
88000 696 771 
89000 701 671 
90000 779 777 
91000 681 793 
92000 638 873 
93000 809 921 
94000 830 918 
95000 755 709 
96000 900 728 
97000 771 717 
98000 734 837 
99000 857 662 
100000 795 723 
